ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsw,TextRight_jwsw,TextCentre_jwsw,Answer,ImageLeft_wisw,ImageRight_wisw,ImageCentre_wisw,TextLeft_wisw,TextRight_wisw,TextCentre_wisw,ITI,TextLeft_jwws,TextRight_jwws,TextCentre_jwws,ImageLeft_wiws,ImageRight_wiws,ImageCentre_wiws,TextLeft_wiws,TextRight_wiws,TextCentre_wiws,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsw.thisRepN,jwsw.thisTrialN,jwsw.thisN,jwsw.thisIndex,wisw.thisRepN,wisw.thisTrialN,wisw.thisN,wisw.thisIndex,jwws.thisRepN,jwws.thisTrialN,jwws.thisN,jwws.thisIndex,wiws.thisRepN,wiws.thisTrialN,wiws.thisN,wiws.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_start.stopped,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,prep_jwsw.started,prep_spacebar_jwsw.started,prep_points_2.started,text_prep_2.started,text_left_sw_2.started,text_right_sw_2.started,key_resp_prep_2.started,prep_jwsw.stopped,key_resp_prep_2.keys,key_resp_prep_2.rt,key_resp_prep_2.duration,just_words_sw.started,key_resp_jwsw.started,text_left_sw.started,text_right_sw.started,text_middle_sw.started,just_words_sw.stopped,key_resp_jwsw.keys,key_resp_jwsw.corr,key_resp_jwsw.rt,key_resp_jwsw.duration,feedback_2.started,text_left_sw_3.started,text_right_sw_3.started,text_middle_sw_3.started,feedback_image2.started,feedback_2.stopped,text_left_sw_3.stopped,text_right_sw_3.stopped,text_middle_sw_3.stopped,feedback_image2.stopped,prep_wisw.started,prep_spacebar_2.started,prep_points_3.started,text_prep_3.started,image_left_sw_2.started,image_right_sw_2.started,under_image_left_2.started,under_image_right_2.started,key_resp_prep_3.started,prep_wisw.stopped,key_resp_prep_3.keys,key_resp_prep_3.rt,key_resp_prep_3.duration,words_images_sw.started,key_resp_wisw.started,image_left_sw.started,image_right_sw.started,under_image_left.started,under_image_right.started,image_stim_wisw.started,word_stim_wisw.started,words_images_sw.stopped,key_resp_wisw.keys,key_resp_wisw.corr,key_resp_wisw.rt,key_resp_wisw.duration,feedback_5.started,image_left_sw_8.started,image_right_sw_8.started,under_image_left_8.started,under_image_right_8.started,center_image_wisw_fb.started,center_word_wisw_fb.started,image_wisw_fb.started,feedback_5.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_sw_8.stopped,image_right_sw_8.stopped,under_image_left_8.stopped,under_image_right_8.stopped,center_image_wisw_fb.stopped,center_word_wisw_fb.stopped,image_wisw_fb.stopped,prep_jwws.started,prep_spacebar_4.started,prep_points_4.started,text_prep_4.started,text_left_ws_2.started,text_right_ws_2.started,key_resp_prep_4.started,prep_jwws.stopped,key_resp_prep_4.keys,key_resp_prep_4.rt,key_resp_prep_4.duration,just_words_ws.started,key_resp_jwws.started,text_left_ws.started,text_right_ws.started,text_middle_ws.started,just_words_ws.stopped,key_resp_jwws.keys,key_resp_jwws.corr,key_resp_jwws.rt,key_resp_jwws.duration,feedback_4.started,text_left_ws_3.started,text_right_ws_3.started,text_middle_jwws_fb.started,image_jwws_fb.started,text_left_ws_3.stopped,text_right_ws_3.stopped,text_middle_jwws_fb.stopped,image_jwws_fb.stopped,feedback_4.stopped,prep_wiws.started,prep_spacebar_3.started,prep_points_5.started,text_prep_5.started,image_left_sw_3.started,image_right_sw_3.started,under_image_left_3.started,under_image_right_3.started,key_resp_prep_5.started,prep_wiws.stopped,key_resp_prep_5.keys,key_resp_prep_5.rt,key_resp_prep_5.duration,words_images_ws.started,key_resp_wiws.started,image_left_ws.started,image_right_ws.started,under_image_left_ws.started,under_image_right_ws.started,image_center_ws.started,text_center_ws.started,words_images_ws.stopped,key_resp_wiws.keys,key_resp_wiws.corr,key_resp_wiws.rt,key_resp_wiws.duration,feedback_8.started,image_left_ws_2.started,image_right_ws_2.started,under_image_left_ws_2.started,under_image_right_ws_2.started,image_center_wiws_fb.started,text_center_wiws_feedback.started,image_wiws_fb.started,feedback_8.stopped,image_left_ws_2.stopped,image_right_ws_2.stopped,under_image_left_ws_2.stopped,under_image_right_ws_2.stopped,image_center_wiws_fb.stopped,text_center_wiws_feedback.stopped,image_wiws_fb.stopped,Baseline.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00001_fg.png,Strong,Weak, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,268.012053800001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.99603580000075,268.012053800001,268.012053800001,268.2796332000016,5,0.2617429000001721,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.28013290000126,268.29796420000093,268.29796420000093,268.29796420000093,268.29796420000093,268.29796420000093,268.29796420000093,268.29796420000093,269.3790418000008,2,1,1.0795868000004702,0.0009104999990086071,269.37945910000053,269.411648700001,269.411648700001,269.411648700001,269.411648700001,269.411648700001,269.411648700001,269.411648700001,269.6785185000008,269.6785336000012,269.69475870000133,276.39542900000015,276.378975900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Delicate,6.7,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,276.39542900000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.37938790000044,276.39542900000015,276.39542900000015,277.27920580000136,5,0.8787030000003142,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.27962819999993,277.31097260000024,277.31097260000024,277.31097260000024,277.31097260000024,277.31097260000024,277.31097260000024,277.31097260000024,278.56157730000086,1,1,1.2476913999998942,0.0,278.5619054000017,278.5888154000004,278.5888154000004,278.5888154000004,278.5888154000004,278.5888154000004,278.5888154000004,278.5888154000004,278.8451238000016,278.84514020000097,278.86173580000104,285.56215730000076,285.54556390000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Feeble,5.7,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,285.56215730000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.5459883000003,285.56215730000076,285.56215730000076,286.27911550000135,5,0.7114240999999311,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.2795373000008,286.29959340000096,286.29959340000096,286.29959340000096,286.29959340000096,286.29959340000096,286.29959340000096,286.29959340000096,287.8610966000015,1,1,1.5468109000012191,0.000940799998716102,287.86145110000143,287.8779312000006,287.8779312000006,287.8779312000006,287.8779312000006,287.8779312000006,287.8779312000006,287.8779312000006,288.1449685000007,288.1449837,288.16159030000017,293.8619423,293.84515310000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Burly,6.7,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,293.8619423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.8455318000015,293.8619423,293.8619423,294.27932970000074,5,0.4129572999991069,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.2798358,294.30096090000006,294.30096090000006,294.30096090000006,294.30096090000006,294.30096090000006,294.30096090000006,294.30096090000006,294.9783599000002,2,1,0.674998599999526,0.0008128000008582603,294.978744,294.99775350000164,294.99775350000164,294.99775350000164,294.99775350000164,294.99775350000164,294.99775350000164,294.99775350000164,295.2782072000009,295.2782214000017,295.29468670000097,301.9951574000006,301.9785223000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00006_fg.png,Strong,Weak, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,301.9951574000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.9789060000003,301.9951574000006,301.9951574000006,302.2796666000013,5,0.27916759999970964,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.2802399000011,302.3018469000017,302.3018469000017,302.3018469000017,302.3018469000017,302.3018469000017,302.3018469000017,302.3018469000017,304.27835740000046,1,1,1.9605609999998705,0.0009026999996422091,304.27872260000004,304.29605770000126,304.29605770000126,304.29605770000126,304.29605770000126,304.29605770000126,304.29605770000126,304.29605770000126,304.57823500000086,304.5782495000003,304.594434300001,311.2952522000014,311.2788689000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00002_fg.png,Strong,Weak, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,311.2952522000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.2792659000006,311.2952522000014,311.2952522000014,312.2791519000002,5,0.9784580999985337,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.2796498000007,312.2978647,312.2978647,312.2978647,312.2978647,312.2978647,312.2978647,312.2978647,313.3282712,2,1,1.0135480000008101,0.0009128000001510372,313.32875670000067,313.3446089000008,313.3446089000008,313.3446089000008,313.3446089000008,313.3446089000008,313.3446089000008,313.3446089000008,313.62807650000104,313.62808960000075,313.64447930000097,320.34503700000096,320.328442,313.64447930000097,313.64447930000097,313.64447930000097,313.64447930000097,313.64447930000097,313.64447930000097,313.64447930000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Frail,5.7,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,320.34503700000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.32881520000046,320.34503700000096,320.34503700000096,321.2788758000006,5,0.9286401999997906,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.2792961000014,321.3102211000005,321.3102211000005,321.3102211000005,321.3102211000005,321.3102211000005,321.3102211000005,321.3102211000005,322.5283089000004,1,1,1.2076397000000725,0.0,322.52869330000067,322.5570864000001,322.5570864000001,322.5570864000001,322.5570864000001,322.5570864000001,322.5570864000001,322.5570864000001,322.82822320000014,322.8282381000008,322.84464890000163,328.5450671000017,328.52856109999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Skinny,8.7,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,328.5450671000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.52895030000036,328.5450671000017,328.5450671000017,329.2785599000017,5,0.72848680000061,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.27893720000066,329.2973350000011,329.2973350000011,329.2973350000011,329.2973350000011,329.2973350000011,329.2973350000011,329.2973350000011,330.44528020000143,1,1,1.136120099999971,0.0009016000003612135,330.44571560000077,330.465885900001,330.465885900001,330.465885900001,330.465885900001,330.465885900001,330.465885900001,330.465885900001,330.7446576000002,330.7446724000001,330.7611102999999,339.4615638000014,339.4452026000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Tough,5.7,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,339.4615638000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.4455790000011,339.4615638000014,339.4615638000014,340.2790420000001,5,0.8118400000003021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.27959440000086,340.30090480000035,340.30090480000035,340.30090480000035,340.30090480000035,340.30090480000035,340.30090480000035,340.30090480000035,341.3280239000014,2,1,1.01362379999955,0.0010750000001280569,341.32833400000163,341.3449855000017,341.3449855000017,341.3449855000017,341.3449855000017,341.3449855000017,341.3449855000017,341.3449855000017,341.6277801000015,341.6277951000011,341.644622400001,347.34484370000064,347.32836920000045,341.644622400001,341.644622400001,341.644622400001,341.644622400001,341.644622400001,341.644622400001,341.644622400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Muscly,5.7,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,347.34484370000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.32876100000067,347.34484370000064,347.34484370000064,348.2778418000016,5,0.9293802000011055,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.2780523000001,348.2942090000015,348.2942090000015,348.2942090000015,348.2942090000015,348.2942090000015,348.2942090000015,348.2942090000015,349.028089200001,2,1,0.7287405999995826,0.0003656999997474486,349.02840670000114,349.04449900000145,349.04449900000145,349.04449900000145,349.04449900000145,349.04449900000145,349.04449900000145,349.04449900000145,349.32782320000115,349.327836800001,349.3444416000002,355.0447232000006,355.02797290000126,349.3444416000002,349.3444416000002,349.3444416000002,349.3444416000002,349.3444416000002,349.3444416000002,349.3444416000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00009_fg.png,Strong,Weak, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,355.0447232000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.0283094000006,355.0447232000006,355.0447232000006,355.2783324000011,5,0.22914459999992687,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.2787539000001,355.29728890000115,355.29728890000115,355.29728890000115,355.29728890000115,355.29728890000115,355.29728890000115,355.29728890000115,356.62782270000025,2,1,1.3273934000008012,0.0,356.6281534000009,356.6439257000002,356.6439257000002,356.6439257000002,356.6439257000002,356.6439257000002,356.6439257000002,356.6439257000002,356.92777320000096,356.9277860000002,356.944290200001,363.64558090000173,363.62857410000106,356.944290200001,356.944290200001,356.944290200001,356.944290200001,356.944290200001,356.944290200001,356.944290200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Strength,6.7,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,363.64558090000173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.629185400001,363.64558090000173,363.64558090000173,364.2789076000008,5,0.6291762000000745,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.27943120000054,364.3131725000003,364.3131725000003,364.3131725000003,364.3131725000003,364.3131725000003,364.3131725000003,364.3131725000003,365.02726520000033,2,1,0.701163000001543,0.001286900000195601,365.02767720000156,365.0545264000011,365.0545264000011,365.0545264000011,365.0545264000011,365.0545264000011,365.0545264000011,365.0545264000011,365.3109959000012,365.3110103000017,365.3275422000006,372.0278685000012,372.01113500000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Solid,6.7,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,372.0278685000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.0114725000003,372.0278685000012,372.0278685000012,372.27818000000116,5,0.24641679999876942,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.2785517000011,372.29709710000134,372.29709710000134,372.29709710000134,372.29709710000134,372.29709710000134,372.29709710000134,372.29709710000134,372.87784100000135,2,1,0.5642118000014307,0.0009011999991344055,372.8781630000012,372.8946940000005,372.8946940000005,372.8946940000005,372.8946940000005,372.8946940000005,372.8946940000005,372.8946940000005,373.17797450000035,373.17799170000035,373.194384800001,379.8950248000001,379.8786089000005,373.194384800001,373.194384800001,373.194384800001,373.194384800001,373.194384800001,373.194384800001,373.194384800001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Sedentary,7.7,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,379.8950248000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.87911310000163,379.8950248000001,379.8950248000001,381.07906490000096,5,1.170673300000999,0.0006119999998190906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.0796192000016,381.1014346000011,381.1014346000011,381.1014346000011,381.1014346000011,381.1014346000011,381.1014346000011,381.1014346000011,381.9278284000011,1,1,0.8212849999999889,0.0008988999998109648,381.92824400000063,381.948473800001,381.948473800001,381.948473800001,381.948473800001,381.948473800001,381.948473800001,381.948473800001,382.22764950000055,382.2276655000005,382.24424210000143,389.94508170000154,389.92900030000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00012_fg.png,Strong,Weak, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,389.94508170000154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.92964960000063,389.94508170000154,389.94508170000154,390.2782489000001,5,0.32875569999850995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.2787145000002,390.298296500001,390.298296500001,390.298296500001,390.298296500001,390.298296500001,390.298296500001,390.298296500001,391.8604284000012,1,1,1.548000900000261,0.0009432000006199814,391.8608613000015,391.87761320000027,391.87761320000027,391.87761320000027,391.87761320000027,391.87761320000027,391.87761320000027,391.87761320000027,392.1441560000003,392.14417100000173,392.16073040000083,397.8608105000003,397.84462150000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00011_fg.png,Strong,Weak, ,7.7,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,397.8608105000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.8449980000005,397.8608105000003,397.8608105000003,398.2780266000009,5,0.41352159999951255,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.27839680000034,398.2936944000012,398.2936944000012,398.2936944000012,398.2936944000012,398.2936944000012,398.2936944000012,398.2936944000012,399.16019230000165,2,1,0.8580027999996673,0.0008601999998063548,399.16053160000047,399.1772170000004,399.1772170000004,399.1772170000004,399.1772170000004,399.1772170000004,399.1772170000004,399.1772170000004,399.4442650000001,399.4442822000001,399.46075330000167,407.16804310000043,407.14472060000116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.1448132000005,407.16804310000043,407.16804310000043,407.16804310000043,407.16804310000043,407.16804310000043,407.16804310000043,411.49400760000026,1,4.317953899999338,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Tough,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7,,,,,411.5098555000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.50710530000106,411.5098555000004,411.5098555000004,412.2784704000005,5,0.7639804999998887,None,,,,,,,,,,,,,,,,,415.62754420000056,415.6441975000016,,416.6278327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.27935250000155,412.2942858000006,412.2942858000006,412.2942858000006,412.2942858000006,415.32784490000085,1,1,3.0281118000002607,0.0018434000012348406,415.3285065,415.3438586000011,415.3438586000011,415.3438586000011,415.3438586000011,415.6441975000016,415.6441975000016,415.6441975000016,415.6441975000016,415.62752680000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
