ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsi,TextRight_jwsi,TextCentre_jwsi,Answer,ImageLeft_wisi,ImageRight_wisi,ImageCentre_wisi,TextLeft_wisi,TextRight_wisi,TextCentre_wisi,ITI,TextLeft_jwis,TextRight_jwis,TextCentre_jwis,ImageLeft_wiis,ImageRight_wiis,ImageCentre_wiis,TextLeft_wiis,TextRight_wiis,TextCentre_wiis,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsi.thisRepN,jwsi.thisTrialN,jwsi.thisN,jwsi.thisIndex,wisi.thisRepN,wisi.thisTrialN,wisi.thisN,wisi.thisIndex,jwis.thisRepN,jwis.thisTrialN,jwis.thisN,jwis.thisIndex,wiis.thisRepN,wiis.thisTrialN,wiis.thisN,wiis.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,prep_jwsi.started,prep_spacebar_9.started,prep_points_10.started,text_prep_10.started,text_left_prep_2.started,text_right_prep_2.started,key_resp_prep_10.started,prep_jwsi.stopped,key_resp_prep_10.keys,key_resp_prep_10.rt,key_resp_prep_10.duration,just_words_si.started,key_resp_jwsi.started,text_left_si.started,text_right_si.started,text_stim_jwsi.started,just_words_si.stopped,key_resp_jwsi.keys,key_resp_jwsi.corr,key_resp_jwsi.rt,key_resp_jwsi.duration,feedback_18.started,text_left_si_2.started,text_right_si_2.started,text_center.started,image_jwsi_fb.started,text_left_si_2.stopped,text_right_si_2.stopped,text_center.stopped,image_jwsi_fb.stopped,feedback_18.stopped,prep_wisi.started,prep_spacebar_10.started,prep_points_11.started,text_prep_11.started,image_left_sw_6.started,image_right_sw_6.started,under_image_left_6.started,under_image_right_6.started,key_resp_prep_11.started,prep_wisi.stopped,key_resp_prep_11.keys,key_resp_prep_11.rt,key_resp_prep_11.duration,words_images_si.started,key_resp_wisi.started,image_left_si.started,image_right_si.started,under_image_left_si.started,under_image_right_si.started,image_stim_wisi.started,text_stim_wisi.started,words_images_si.stopped,key_resp_wisi.keys,key_resp_wisi.corr,key_resp_wisi.rt,key_resp_wisi.duration,feedback_20.started,image_left_si_2.started,image_right_si_2.started,under_image_left_si_2.started,under_image_right_si_2.started,image_center_wisi_fb.started,text_center_wisi_fb.started,image_wisi_fb.started,feedback_20.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_si_2.stopped,image_right_si_2.stopped,under_image_left_si_2.stopped,under_image_right_si_2.stopped,image_center_wisi_fb.stopped,text_center_wisi_fb.stopped,image_wisi_fb.stopped,prep_jwis.started,prep_spacebar_11.started,prep_points_12.started,text_prep_12.started,text_left_prep_4.started,text_right_prep_4.started,key_resp_prep_12.started,prep_jwis.stopped,key_resp_prep_12.keys,key_resp_prep_12.rt,key_resp_prep_12.duration,just_word_is.started,key_resp_jwis.started,text_left_is.started,text_right_is.started,text_stim_jwis.started,just_word_is.stopped,key_resp_jwis.keys,key_resp_jwis.corr,key_resp_jwis.rt,key_resp_jwis.duration,feedback_22.started,text_left_is_2.started,text_right_is_2.started,text_center_jwis_fb.started,image_jwis_fb.started,feedback_22.stopped,text_left_is_2.stopped,text_right_is_2.stopped,text_center_jwis_fb.stopped,image_jwis_fb.stopped,prep_wiis.started,prep_spacebar_12.started,prep_points_13.started,text_prep_13.started,image_left_sw_7.started,image_right_sw_7.started,under_image_left_7.started,under_image_right_7.started,key_resp_prep_13.started,prep_wiis.stopped,key_resp_prep_13.keys,key_resp_prep_13.rt,key_resp_prep_13.duration,word_image_is.started,key_resp_wiis.started,image_left_is.started,image_right_is.started,under_image_left_is.started,under_image_is.started,image_stim_wiis.started,text_stim_wiis.started,word_image_is.stopped,key_resp_wiis.keys,key_resp_wiis.corr,key_resp_wiis.rt,key_resp_wiis.duration,feedback_24.started,image_left_is_2.started,image_right_is_2.started,under_image_left_is_2.started,under_image_is_2.started,image_center_wiis_fb.started,text_center_wiis_fb.started,image_wiis_fb.started,feedback_24.stopped,image_left_is_2.stopped,image_right_is_2.stopped,under_image_left_is_2.stopped,under_image_is_2.stopped,image_center_wiis_fb.stopped,text_center_wiis_fb.stopped,image_wiis_fb.stopped,Baseline.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,1,Stupidity,Intelligence,Genius,right,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,118.23754090000875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.22133039997425,118.23754090000875,118.23754090000875,118.27091009996366,5,0.026737799984402955,0.0009744999697431922,,,,,,,,,,,,,,,,,119.37087690003682,119.38735520001501,,120.37102550000418,,,,,,,,,,,,118.27125989994965,118.28730429999996,118.28730429999996,118.28730429999996,118.28730429999996,119.08731460000854,1,1,0.798432599985972,0.00046360003761947155,119.08769249997567,119.10314529994503,119.10314529994503,119.10314529994503,119.10314529994503,,,,,119.37085790000856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
,,,1,Stupidity,Intelligence,Smart,right,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,120.38753700000234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.3713997999439,120.38753700000234,120.38753700000234,120.95391789998394,5,0.5519876999314874,None,,,,,,,,,,,,,,,,,122.6041482000146,122.62053820001893,123.62083259993233,123.60412190004718,,,,,,,,,,,,120.9541277999524,120.97046720003709,120.97046720003709,120.97046720003709,120.97046720003709,122.30389219999779,1,1,1.3247803000267595,0.0013056000461801887,122.3042416999815,122.32057009998243,122.32057009998243,122.32057009998243,122.32057009998243,122.62053820001893,122.62053820001893,122.62053820001893,122.62053820001893,122.60413160000462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
,,,2,Stupidity,Intelligence,Slow,left,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,123.62083259993233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.60446509998292,123.62083259993233,123.62083259993233,123.95478040003218,5,0.3183596000308171,None,,,,,,,,,,,,,,,,,125.65374860004522,125.67031119996682,,126.65422329993453,,,,,,,,,,,,123.95518819999415,123.97044389997609,123.97044389997609,123.97044389997609,123.97044389997609,125.35406679997686,2,1,1.3827820000005886,None,125.35448939993512,125.37046460004058,125.37046460004058,125.37046460004058,125.37046460004058,125.67031119996682,125.67031119996682,125.67031119996682,125.67031119996682,125.65373300004285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
,,,2,Stupidity,Intelligence,Moronic,left,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,126.67106459999923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.65457619994413,126.67106459999923,126.67106459999923,126.95421670004725,5,0.26808469998650253,None,,,,,,,,,,,,,,,,,128.07041050004773,128.08693710004445,,129.07093899999745,,,,,,,,,,,,126.95451860001776,126.97061900002882,126.97061900002882,126.97061900002882,126.97061900002882,127.78676289995201,2,1,0.8128194999881089,0.001192399999126792,127.78716119995806,127.80397340003401,127.80397340003401,127.80397340003401,127.80397340003401,,,,,128.07039330003317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
,,,1,Stupidity,Intelligence,Crafty,right,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,129.08715749997646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.07130149996374,129.08715749997646,129.08715749997646,129.95481459994335,5,0.8521571999881417,None,,,,,,,,,,,,,,,,,131.37036299996544,131.3872454999946,,132.37115360004827,,,,,,,,,,,,129.9552825000137,129.97091689996887,129.97091689996887,129.97091689996887,129.97091689996887,131.0865652000066,1,1,1.1152829000493512,None,131.08710829995107,131.1037018999923,131.1037018999923,131.1037018999923,131.1037018999923,,,,,131.3703451999463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
,,,2,Stupidity,Intelligence,Ignorant,left,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,132.38748409994878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.37158339994494,132.38748409994878,132.38748409994878,132.95454399997834,5,0.5518120999913663,None,,,,,,,,,,,,,,,,,134.1041264999658,134.1203211999964,135.1294859999325,135.10396600002423,,,,,,,,,,,,132.9549656000454,132.97104920004494,132.97104920004494,132.97104920004494,132.97104920004494,133.80423470004462,2,1,0.8183946000644937,0.001089500030502677,133.80464959994424,133.82009369996376,133.82009369996376,133.82009369996376,133.82009369996376,134.1203211999964,134.1203211999964,134.1203211999964,134.1203211999964,134.10410959995352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.10403839999344,135.1294859999325,135.1294859999325,135.1294859999325,135.1294859999325,135.1294859999325,135.1294859999325,135.1294859999325,135.1294859999325,141.12037280004006,1,5.9756907999981195,0.0009154999861493707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00001_fg.png,Stupidity,Intelligence, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,141.13841499993578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.1363049999345,141.13841499993578,141.13841499993578,141.9554775999859,5,0.8009199999505654,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.95641979994252,141.98078690003604,141.98078690003604,141.98078690003604,141.98078690003604,141.98078690003604,141.98078690003604,141.98078690003604,144.37052050000057,1,1,2.383523799944669,0.0009643000084906816,144.3709499000106,144.3878137000138,144.3878137000138,144.3878137000138,144.3878137000138,144.3878137000138,144.3878137000138,144.3878137000138,144.65381109993905,144.6538269999437,144.67022289999295,151.3704582999926,151.35427789995447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Crafty,7.7,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,151.3704582999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.35466479999013,151.3704582999926,151.3704582999926,151.9543406999437,5,0.5689757999498397,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.95471700001508,151.98520100000314,151.98520100000314,151.98520100000314,151.98520100000314,151.98520100000314,151.98520100000314,151.98520100000314,153.45371629996225,1,1,1.4564620000310242,0.000880699953995645,153.45408830000088,153.48134149995167,153.48134149995167,153.48134149995167,153.48134149995167,153.48134149995167,153.48134149995167,153.48134149995167,153.75373610004317,153.75375299993902,153.77031319995876,161.47063989995513,161.45422309997957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Mindless,5.7,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,161.47063989995513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.45460169995204,161.47063989995513,161.47063989995513,161.95400839997455,5,0.4685845000203699,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.95436269999482,161.97312700003386,161.97312700003386,161.97312700003386,161.97312700003386,161.97312700003386,161.97312700003386,161.97312700003386,163.12049080000725,2,1,1.1340110999299213,0.0012006000615656376,163.12079509999603,163.13623730000108,163.13623730000108,163.13623730000108,163.13623730000108,163.13623730000108,163.13623730000108,163.13623730000108,163.40380550001282,163.40382260002661,163.4203282999806,169.12093580001965,169.10451159998775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Ignorant,8.7,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,169.12093580001965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.1050104999449,169.12093580001965,169.12093580001965,169.9546282000374,5,0.8186099000740796,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.95510100002866,169.97670909995213,169.97670909995213,169.97670909995213,169.97670909995213,169.97670909995213,169.97670909995213,169.97670909995213,171.170464899973,2,1,1.1874969000928104,0.0012731999158859253,171.17078970000148,171.18812439998146,171.18812439998146,171.18812439998146,171.18812439998146,171.18812439998146,171.18812439998146,171.18812439998146,171.45374769996852,171.45376489998307,171.47015890001785,180.1705065999413,180.1538034999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00004_fg.png,Stupidity,Intelligence, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,180.1705065999413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.15416819998063,180.1705065999413,180.1705065999413,180.9546299999347,5,0.768859300063923,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.95513360004406,180.97414349997416,180.97414349997416,180.97414349997416,180.97414349997416,180.97414349997416,180.97414349997416,180.97414349997416,183.58606310002506,1,1,2.609035999979824,0.0010197000810876489,183.5863801999949,183.60322809999343,183.60322809999343,183.60322809999343,183.60322809999343,183.60322809999343,183.60322809999343,183.60322809999343,183.87018800002988,183.87020470004063,183.88664409995545,190.58712629997171,190.57071669993456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Slow,6.7,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,190.58712629997171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.57108489994425,190.58712629997171,190.58712629997171,190.95408890000544,5,0.3531119000399485,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.95446279994212,190.98432649997994,190.98432649997994,190.98432649997994,190.98432649997994,190.98432649997994,190.98432649997994,190.98432649997994,191.92017689999193,2,1,0.9238971000304446,0.00116460002027452,191.92052709998097,191.9474879000336,191.9474879000336,191.9474879000336,191.9474879000336,191.9474879000336,191.9474879000336,191.9474879000336,192.20344229997136,192.20345779997297,192.219962400035,198.92031289997976,198.90395910001826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00008_fg.png,Stupidity,Intelligence, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,198.92031289997976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.9043279000325,198.92031289997976,198.92031289997976,198.95395919994917,5,0.019891700008884072,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.95431289996486,198.97111769998446,198.97111769998446,198.97111769998446,198.97111769998446,198.97111769998446,198.97111769998446,198.97111769998446,200.9862812999636,2,1,2.0091739000054076,0.0014041999820619822,200.98667010001373,201.00323319993913,201.00323319993913,201.00323319993913,201.00323319993913,201.00323319993913,201.00323319993913,201.00323319993913,201.26987229997758,201.26988819998223,201.28662240004633,206.98698249994777,206.97022789996117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00009_fg.png,Stupidity,Intelligence, ,7.7,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,206.98698249994777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.9705302999355,206.98698249994777,206.98698249994777,207.95475309994072,5,0.9537258000345901,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.95532299997285,207.97304369998164,207.97304369998164,207.97304369998164,207.97304369998164,207.97304369998164,207.97304369998164,207.97304369998164,210.1035142999608,1,1,2.1266319999704137,0.0008243999909609556,210.1038916000398,210.11962070001755,210.11962070001755,210.11962070001755,210.11962070001755,210.11962070001755,210.11962070001755,210.11962070001755,210.40324420004617,210.40325999993365,210.4199511000188,218.12055089999922,218.1041403999552,210.4199511000188,210.4199511000188,210.4199511000188,210.4199511000188,210.4199511000188,210.4199511000188,210.4199511000188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00002_fg.png,Stupidity,Intelligence, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,218.12055089999922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.1045890999958,218.12055089999922,218.12055089999922,218.95384049997665,5,0.8200165000744164,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.95419960003346,218.97306999994908,218.97306999994908,218.97306999994908,218.97306999994908,218.97306999994908,218.97306999994908,218.97306999994908,220.17007019999437,2,1,1.1821145000867546,0.0009336000075563788,220.17037219996564,220.18575469998177,220.18575469998177,220.18575469998177,220.18575469998177,220.18575469998177,220.18575469998177,220.18575469998177,220.4531171999406,220.45313469995745,220.46999260003213,227.17000579996966,227.15358629997354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Bright,5.7,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,227.17000579996966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.15388650004752,227.17000579996966,227.17000579996966,228.32047749997582,5,1.134285100037232,0.0008987999754026532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.32089740002993,228.35140189994127,228.35140189994127,228.35140189994127,228.35140189994127,228.35140189994127,228.35140189994127,228.35140189994127,229.3700369000435,1,1,1.0112846000120044,0.0007817998994141817,229.3703586999327,229.39568449999206,229.39568449999206,229.39568449999206,229.39568449999206,229.39568449999206,229.39568449999206,229.39568449999206,229.6703309000004,229.67035359994043,229.6868567999918,235.38641329994425,235.37034070002846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Wise,5.7,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,235.38641329994425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.37070810003206,235.38641329994425,235.38641329994425,235.95379279996268,5,0.5543242000276223,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.954170800047,235.97338830004446,235.97338830004446,235.97338830004446,235.97338830004446,235.97338830004446,235.97338830004446,235.97338830004446,237.05337119998876,1,1,1.0788731999928132,None,237.0537274000235,237.07031710003503,237.07031710003503,237.07031710003503,237.07031710003503,237.07031710003503,237.07031710003503,237.07031710003503,237.35341129999142,237.35342709999532,237.36998610000592,243.06997630000114,243.05361019994598,237.36998610000592,237.36998610000592,237.36998610000592,237.36998610000592,237.36998610000592,237.36998610000592,237.36998610000592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
