ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsi,TextRight_jwsi,TextCentre_jwsi,Answer,ImageLeft_wisi,ImageRight_wisi,ImageCentre_wisi,TextLeft_wisi,TextRight_wisi,TextCentre_wisi,ITI,TextLeft_jwis,TextRight_jwis,TextCentre_jwis,ImageLeft_wiis,ImageRight_wiis,ImageCentre_wiis,TextLeft_wiis,TextRight_wiis,TextCentre_wiis,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsi.thisRepN,jwsi.thisTrialN,jwsi.thisN,jwsi.thisIndex,wisi.thisRepN,wisi.thisTrialN,wisi.thisN,wisi.thisIndex,jwis.thisRepN,jwis.thisTrialN,jwis.thisN,jwis.thisIndex,wiis.thisRepN,wiis.thisTrialN,wiis.thisN,wiis.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,prep_jwsi.started,prep_spacebar_9.started,prep_points_10.started,text_prep_10.started,text_left_prep_2.started,text_right_prep_2.started,key_resp_prep_10.started,prep_jwsi.stopped,key_resp_prep_10.keys,key_resp_prep_10.rt,key_resp_prep_10.duration,just_words_si.started,key_resp_jwsi.started,text_left_si.started,text_right_si.started,text_stim_jwsi.started,just_words_si.stopped,key_resp_jwsi.keys,key_resp_jwsi.corr,key_resp_jwsi.rt,key_resp_jwsi.duration,feedback_18.started,text_left_si_2.started,text_right_si_2.started,text_center.started,image_jwsi_fb.started,feedback_18.stopped,text_left_si_2.stopped,text_right_si_2.stopped,text_center.stopped,image_jwsi_fb.stopped,prep_wisi.started,prep_spacebar_10.started,prep_points_11.started,text_prep_11.started,image_left_sw_6.started,image_right_sw_6.started,under_image_left_6.started,under_image_right_6.started,key_resp_prep_11.started,prep_wisi.stopped,key_resp_prep_11.keys,key_resp_prep_11.rt,key_resp_prep_11.duration,words_images_si.started,key_resp_wisi.started,image_left_si.started,image_right_si.started,under_image_left_si.started,under_image_right_si.started,image_stim_wisi.started,text_stim_wisi.started,words_images_si.stopped,key_resp_wisi.keys,key_resp_wisi.corr,key_resp_wisi.rt,key_resp_wisi.duration,feedback_20.started,image_left_si_2.started,image_right_si_2.started,under_image_left_si_2.started,under_image_right_si_2.started,image_center_wisi_fb.started,text_center_wisi_fb.started,image_wisi_fb.started,feedback_20.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_si_2.stopped,image_right_si_2.stopped,under_image_left_si_2.stopped,under_image_right_si_2.stopped,image_center_wisi_fb.stopped,text_center_wisi_fb.stopped,image_wisi_fb.stopped,prep_jwis.started,prep_spacebar_11.started,prep_points_12.started,text_prep_12.started,text_left_prep_4.started,text_right_prep_4.started,key_resp_prep_12.started,prep_jwis.stopped,key_resp_prep_12.keys,key_resp_prep_12.rt,key_resp_prep_12.duration,just_word_is.started,key_resp_jwis.started,text_left_is.started,text_right_is.started,text_stim_jwis.started,just_word_is.stopped,key_resp_jwis.keys,key_resp_jwis.corr,key_resp_jwis.rt,key_resp_jwis.duration,feedback_22.started,text_left_is_2.started,text_right_is_2.started,text_center_jwis_fb.started,image_jwis_fb.started,text_left_is_2.stopped,text_right_is_2.stopped,text_center_jwis_fb.stopped,image_jwis_fb.stopped,feedback_22.stopped,prep_wiis.started,prep_spacebar_12.started,prep_points_13.started,text_prep_13.started,image_left_sw_7.started,image_right_sw_7.started,under_image_left_7.started,under_image_right_7.started,key_resp_prep_13.started,prep_wiis.stopped,key_resp_prep_13.keys,key_resp_prep_13.rt,key_resp_prep_13.duration,word_image_is.started,key_resp_wiis.started,image_left_is.started,image_right_is.started,under_image_left_is.started,under_image_is.started,image_stim_wiis.started,text_stim_wiis.started,word_image_is.stopped,key_resp_wiis.keys,key_resp_wiis.corr,key_resp_wiis.rt,key_resp_wiis.duration,feedback_24.started,image_left_is_2.started,image_right_is_2.started,under_image_left_is_2.started,under_image_is_2.started,image_center_wiis_fb.started,text_center_wiis_fb.started,image_wiis_fb.started,feedback_24.stopped,image_left_is_2.stopped,image_right_is_2.stopped,under_image_left_is_2.stopped,under_image_is_2.stopped,image_center_wiis_fb.stopped,text_center_wiis_fb.stopped,image_wiis_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,1,Stupidity,Intelligence,Genius,right,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,118.91661139999633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.90075519999664,118.91661139999633,118.91661139999633,119.85073010000633,5,0.9207666000002064,None,,,,,,,,,,,,,,,,,120.99993420000828,121.0163312000077,,122.00003290000313,,,,,,,,,,,,119.8512136000063,119.86663200000476,119.86663200000476,119.86663200000476,119.86663200000476,120.70028010000533,1,1,0.8280327999964356,0.0,120.70070139999734,120.71649099999922,120.71649099999922,120.71649099999922,120.71649099999922,120.99992000000202,121.0163312000077,121.0163312000077,121.0163312000077,121.0163312000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,1,Stupidity,Intelligence,Smart,right,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,122.01638400000229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.00036890000047,122.01638400000229,122.01638400000229,122.16760950000025,5,0.14796400000341237,0.0009891999943647534,,,,,,,,,,,,,,,,,123.56647730000259,123.58270680000714,,124.56690510000044,,,,,,,,,,,,122.16820349999762,122.18339990000823,122.18339990000823,122.18339990000823,122.18339990000823,123.26655339999706,1,1,1.0801514000049792,0.0,123.26684920000844,123.28300840000156,123.28300840000156,123.28300840000156,123.28300840000156,123.56646499999624,123.58270680000714,123.58270680000714,123.58270680000714,123.58270680000714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,2,Stupidity,Intelligence,Slow,left,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,124.58341110000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.56735929999559,124.58341110000038,124.58341110000038,124.84979629999725,5,0.2544183999998495,None,,,,,,,,,,,,,,,,,125.79984710000281,125.81612990000576,,126.80049750000762,,,,,,,,,,,,124.85001029999694,124.866277299996,124.866277299996,124.866277299996,124.866277299996,125.50007860000187,2,1,0.628017600000021,0.0022884000063640997,125.50047300000733,125.51637640000263,125.51637640000263,125.51637640000263,125.51637640000263,125.79983170000196,125.81612990000576,125.81612990000576,125.81612990000576,125.81612990000576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,2,Stupidity,Intelligence,Moronic,left,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,126.81609049999679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.80099730000074,126.81609049999679,126.81609049999679,126.8499152000004,5,0.021163000012165867,None,,,,,,,,,,,,,,,,,127.99980249999498,128.01630529999966,,129.00029490000452,,,,,,,,,,,,126.85017069999594,126.86631969999871,126.86631969999871,126.86631969999871,126.86631969999871,127.71683200000552,2,1,0.8459761999984039,0.002253500002552755,127.71724690000701,127.73195570000098,127.73195570000098,127.73195570000098,127.73195570000098,127.99978779999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,1,Stupidity,Intelligence,Crafty,right,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,129.01705039999797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.00076969999645,129.01705039999797,129.01705039999797,129.8497919000074,5,0.8202499000035459,None,,,,,,,,,,,,,,,,,131.00016999999934,131.0165726999985,,132.00049040000886,,,,,,,,,,,,129.85001660000125,129.86630320000404,129.86630320000404,129.86630320000404,129.86630320000404,130.69989659999555,1,1,0.8282784999901196,0.0010065000096801668,130.7002397000033,130.7164122999966,130.7164122999966,130.7164122999966,130.7164122999966,131.0001512000017,131.0165726999985,131.0165726999985,131.0165726999985,131.0165726999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,2,Stupidity,Intelligence,Ignorant,left,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,132.01705700000457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0009718000074,132.01705700000457,132.01705700000457,132.84965030000603,5,0.8202773000084562,None,,,,,,,,,,,,,,,,,134.1501941000024,134.1664705000003,135.18221139999514,135.15021560000605,,,,,,,,,,,,132.84986319999734,132.86625289999938,132.86625289999938,132.86625289999938,132.86625289999938,133.84982679999666,2,1,0.9723855000047479,0.0009774999925866723,133.85008790000575,133.86616079999658,133.86616079999658,133.86616079999658,133.86616079999658,134.15017710000393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.15029030000733,135.18221139999514,135.18221139999514,135.18221139999514,135.18221139999514,135.18221139999514,135.18221139999514,135.18221139999514,135.18221139999514,137.6997216000018,1,2.5145004999940284,0.0007865000079618767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00001_fg.png,Stupidity,Intelligence, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,137.7178574999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.7154933999991,137.7178574999998,137.7178574999998,137.8499826000043,5,0.11940429999958724,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.85049260000233,137.87050089999684,137.87050089999684,137.87050089999684,137.87050089999684,137.87050089999684,137.87050089999684,137.87050089999684,139.09956220000458,1,1,1.2278561999992235,0.0008513000066159293,139.0999909999955,139.11861620000855,139.11861620000855,139.11861620000855,139.11861620000855,139.11861620000855,139.11861620000855,139.11861620000855,139.39973129999998,139.3997462999978,139.41628570000466,146.1160239000019,146.1004724999948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Crafty,7.7,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,146.1160239000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.10095829999773,146.1160239000019,146.1160239000019,147.16713570000138,5,1.0490022000012686,0.0002514999941922724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.16762700000254,147.20063279999886,147.20063279999886,147.20063279999886,147.20063279999886,147.20063279999886,147.20063279999886,147.20063279999886,148.16565850000188,1,1,0.9515840999956708,0.000942600003327243,148.16610420000507,148.1909616000048,148.1909616000048,148.1909616000048,148.1909616000048,148.1909616000048,148.1909616000048,148.1909616000048,148.44954940000025,148.44959820000804,148.4657722999982,156.1670054999995,156.15057230000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Mindless,5.7,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,156.1670054999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.15108330000658,156.1670054999995,156.1670054999995,156.8502845000039,5,0.6703882000001613,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.85080230000312,156.8736396000022,156.8736396000022,156.8736396000022,156.8736396000022,156.8736396000022,156.8736396000022,156.8736396000022,157.91615699999966,2,1,1.0297589999972843,0.0007844000065233558,157.9164979000052,157.93346820000443,157.93346820000443,157.93346820000443,157.93346820000443,157.93346820000443,157.93346820000443,157.93346820000443,158.19956490000186,158.199580600005,158.21616670000367,163.91685579999466,163.9004006000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Ignorant,8.7,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,163.91685579999466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.90088889999606,163.91685579999466,163.91685579999466,164.8499817999982,5,0.9207522999931825,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.85035150000476,164.86859209999966,164.86859209999966,164.86859209999966,164.86859209999966,164.86859209999966,164.86859209999966,164.86859209999966,165.49954750000325,2,1,0.6242491999873891,0.0008203000033972785,165.49985609999567,165.51632049999898,165.51632049999898,165.51632049999898,165.51632049999898,165.51632049999898,165.51632049999898,165.51632049999898,165.79973159999645,165.79974760000187,165.8162907000078,174.5167197999981,174.50015690000146,165.8162907000078,165.8162907000078,165.8162907000078,165.8162907000078,165.8162907000078,165.8162907000078,165.8162907000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00004_fg.png,Stupidity,Intelligence, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,174.5167197999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.50064510000811,174.5167197999981,174.5167197999981,174.8508323999995,5,0.3206768999953056,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.8514228999993,174.8715014000045,174.8715014000045,174.8715014000045,174.8715014000045,174.8715014000045,174.8715014000045,174.8715014000045,175.56616080000822,1,1,0.6921830000064801,0.0009525000059511513,175.5665575000021,175.5818336000084,175.5818336000084,175.5818336000084,175.5818336000084,175.5818336000084,175.5818336000084,175.5818336000084,175.84949799999595,175.84951270000602,175.86577319999924,182.56627650000155,182.5498138999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Slow,6.7,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,182.56627650000155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.5502509000071,182.56627650000155,182.56627650000155,182.84975340000528,5,0.27242850000038743,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.85008540000126,182.87760290000006,182.87760290000006,182.87760290000006,182.87760290000006,182.87760290000006,182.87760290000006,182.87760290000006,183.69945949999965,2,1,0.8107180000079097,0.0009414999949513003,183.69975359999808,183.72387410000374,183.72387410000374,183.72387410000374,183.72387410000374,183.72387410000374,183.72387410000374,183.72387410000374,183.99933059999603,183.99934639999992,184.01568599999882,190.7167211000051,190.69990570000664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00008_fg.png,Stupidity,Intelligence, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,190.7167211000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.7003432000056,190.7167211000051,190.7167211000051,190.85097260000475,5,0.12075240000558551,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.8516082999995,190.8749983000016,190.8749983000016,190.8749983000016,190.8749983000016,190.8749983000016,190.8749983000016,190.8749983000016,192.18214420000731,2,1,1.303502100010519,0.0017480999958934262,192.18262200000754,192.1999366999953,192.1999366999953,192.1999366999953,192.1999366999953,192.1999366999953,192.1999366999953,192.1999366999953,192.4658441000065,192.46585950000735,192.4823166999995,198.18259640000178,198.16593190000276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00009_fg.png,Stupidity,Intelligence, ,7.7,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,198.18259640000178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.16623360000085,198.18259640000178,198.18259640000178,198.85022789999493,5,0.6551410999963991,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.85076610000397,198.86796269999468,198.86796269999468,198.86796269999468,198.86796269999468,198.86796269999468,198.86796269999468,198.86796269999468,199.66611459999694,1,1,0.7956468000047607,0.0012040000001434237,199.6664507999958,199.6816822999972,199.6816822999972,199.6816822999972,199.6816822999972,199.6816822999972,199.6816822999972,199.6816822999972,199.94916990000638,199.9491863000003,199.96581429999787,207.66545539999788,207.64894719999575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00002_fg.png,Stupidity,Intelligence, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,207.66545539999788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.64917410000635,207.66545539999788,207.66545539999788,207.849747500004,5,0.17223319999175146,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.85011739999754,207.86573390000558,207.86573390000558,207.86573390000558,207.86573390000558,207.86573390000558,207.86573390000558,207.86573390000558,209.13168819999555,2,1,1.260797700000694,0.0009386000019731,209.13210210000398,209.1488054000074,209.1488054000074,209.1488054000074,209.1488054000074,209.1488054000074,209.1488054000074,209.1488054000074,209.41594170000462,209.41595779999625,209.4322026000009,216.13243030000012,216.11591500000213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Bright,5.7,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,216.13243030000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.11619440000504,216.13243030000012,216.13243030000012,216.85012390000338,5,0.7052486000029603,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.85061389999464,216.88339200000337,216.88339200000337,216.88339200000337,216.88339200000337,216.88339200000337,216.88339200000337,216.88339200000337,217.68265560000145,1,1,0.7979782999900635,0.0008598999993409961,217.6829948999948,217.707645100003,217.707645100003,217.707645100003,217.707645100003,217.707645100003,217.707645100003,217.707645100003,217.9657889000082,217.9658030999999,217.98223019999568,223.68250439999974,223.66598439999507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Wise,5.7,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,223.68250439999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.66628570000466,223.68250439999974,223.68250439999974,223.84923400000844,5,0.1555506000004243,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.84951600000204,223.86543130000064,223.86543130000064,223.86543130000064,223.86543130000064,223.86543130000064,223.86543130000064,223.86543130000064,224.41590160000487,1,1,0.5406310999969719,0.0,224.41629860000103,224.43636120000156,224.43636120000156,224.43636120000156,224.43636120000156,224.43636120000156,224.43636120000156,224.43636120000156,224.69889699999476,224.69891229999484,224.71545299999707,230.4154578000016,230.3992572999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
