ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsi,TextRight_jwsi,TextCentre_jwsi,Answer,ImageLeft_wisi,ImageRight_wisi,ImageCentre_wisi,TextLeft_wisi,TextRight_wisi,TextCentre_wisi,ITI,TextLeft_jwis,TextRight_jwis,TextCentre_jwis,ImageLeft_wiis,ImageRight_wiis,ImageCentre_wiis,TextLeft_wiis,TextRight_wiis,TextCentre_wiis,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsi.thisRepN,jwsi.thisTrialN,jwsi.thisN,jwsi.thisIndex,wisi.thisRepN,wisi.thisTrialN,wisi.thisN,wisi.thisIndex,jwis.thisRepN,jwis.thisTrialN,jwis.thisN,jwis.thisIndex,wiis.thisRepN,wiis.thisTrialN,wiis.thisN,wiis.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,image_left_ji_2.stopped,image_right_ji_2.stopped,image_center_ji_fb.stopped,feedback_image_2.stopped,prep_jwsi.started,prep_spacebar_9.started,prep_points_10.started,text_prep_10.started,text_left_prep_2.started,text_right_prep_2.started,key_resp_prep_10.started,prep_jwsi.stopped,key_resp_prep_10.keys,key_resp_prep_10.rt,key_resp_prep_10.duration,just_words_si.started,key_resp_jwsi.started,text_left_si.started,text_right_si.started,text_stim_jwsi.started,just_words_si.stopped,key_resp_jwsi.keys,key_resp_jwsi.corr,key_resp_jwsi.rt,key_resp_jwsi.duration,feedback_18.started,text_left_si_2.started,text_right_si_2.started,text_center.started,image_jwsi_fb.started,feedback_18.stopped,text_left_si_2.stopped,text_right_si_2.stopped,text_center.stopped,image_jwsi_fb.stopped,prep_wisi.started,prep_spacebar_10.started,prep_points_11.started,text_prep_11.started,image_left_sw_6.started,image_right_sw_6.started,under_image_left_6.started,under_image_right_6.started,key_resp_prep_11.started,prep_wisi.stopped,key_resp_prep_11.keys,key_resp_prep_11.rt,key_resp_prep_11.duration,words_images_si.started,key_resp_wisi.started,image_left_si.started,image_right_si.started,under_image_left_si.started,under_image_right_si.started,image_stim_wisi.started,text_stim_wisi.started,words_images_si.stopped,key_resp_wisi.keys,key_resp_wisi.corr,key_resp_wisi.rt,key_resp_wisi.duration,feedback_20.started,image_left_si_2.started,image_right_si_2.started,under_image_left_si_2.started,under_image_right_si_2.started,image_center_wisi_fb.started,text_center_wisi_fb.started,image_wisi_fb.started,feedback_20.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_si_2.stopped,image_right_si_2.stopped,under_image_left_si_2.stopped,under_image_right_si_2.stopped,image_center_wisi_fb.stopped,text_center_wisi_fb.stopped,image_wisi_fb.stopped,prep_jwis.started,prep_spacebar_11.started,prep_points_12.started,text_prep_12.started,text_left_prep_4.started,text_right_prep_4.started,key_resp_prep_12.started,prep_jwis.stopped,key_resp_prep_12.keys,key_resp_prep_12.rt,key_resp_prep_12.duration,just_word_is.started,key_resp_jwis.started,text_left_is.started,text_right_is.started,text_stim_jwis.started,just_word_is.stopped,key_resp_jwis.keys,key_resp_jwis.corr,key_resp_jwis.rt,key_resp_jwis.duration,feedback_22.started,text_left_is_2.started,text_right_is_2.started,text_center_jwis_fb.started,image_jwis_fb.started,feedback_22.stopped,text_left_is_2.stopped,text_right_is_2.stopped,text_center_jwis_fb.stopped,image_jwis_fb.stopped,prep_wiis.started,prep_spacebar_12.started,prep_points_13.started,text_prep_13.started,image_left_sw_7.started,image_right_sw_7.started,under_image_left_7.started,under_image_right_7.started,key_resp_prep_13.started,prep_wiis.stopped,key_resp_prep_13.keys,key_resp_prep_13.rt,key_resp_prep_13.duration,word_image_is.started,key_resp_wiis.started,image_left_is.started,image_right_is.started,under_image_left_is.started,under_image_is.started,image_stim_wiis.started,text_stim_wiis.started,word_image_is.stopped,key_resp_wiis.keys,key_resp_wiis.corr,key_resp_wiis.rt,key_resp_wiis.duration,feedback_24.started,image_left_is_2.started,image_right_is_2.started,under_image_left_is_2.started,under_image_is_2.started,image_center_wiis_fb.started,text_center_wiis_fb.started,image_wiis_fb.started,feedback_24.stopped,image_left_is_2.stopped,image_right_is_2.stopped,under_image_left_is_2.stopped,under_image_is_2.stopped,image_center_wiis_fb.stopped,text_center_wiis_fb.stopped,image_wiis_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,1,Stupidity,Intelligence,Genius,right,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,118.56000919999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.54374700000005,118.56000919999997,118.56000919999997,118.69353090000004,5,0.12777550000009796,None,,,,,,,,,,,,,,,,,119.59312309999996,119.60966329999997,,120.5936385,,,,,,,,,,,,,,,,118.69390210000006,118.70992560000002,118.70992560000002,118.70992560000002,118.70992560000002,119.29357360000006,1,1,0.5699255000000676,0.0009365999999317864,119.29395669999997,119.30980390000002,119.30980390000002,119.30980390000002,119.30980390000002,119.59310800000003,119.60966329999997,119.60966329999997,119.60966329999997,119.60966329999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,1,Stupidity,Intelligence,Smart,right,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,120.61018709999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.59401000000003,120.61018709999996,120.61018709999996,120.69374530000005,5,0.07821190000004208,None,,,,,,,,,,,,,,,,,121.54348979999997,121.55984569999998,,122.54360789999998,,,,,,,,,,,,,,,,120.69412,120.71009049999998,120.71009049999998,120.71009049999998,120.71009049999998,121.24318689999996,1,1,0.5234886999999162,0.0009332000000767948,121.24344970000004,121.25967990000004,121.25967990000004,121.25967990000004,121.25967990000004,121.54347240000004,121.55984569999998,121.55984569999998,121.55984569999998,121.55984569999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,2,Stupidity,Intelligence,Slow,left,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,122.55989850000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.54398360000005,122.55989850000003,122.55989850000003,122.69347259999995,5,0.12940439999999853,None,,,,,,,,,,,,,,,,,123.46023850000006,123.47680920000005,,124.46053300000005,,,,,,,,,,,,,,,,122.69384830000001,122.7102003,122.7102003,122.7102003,122.7102003,123.17596079999998,2,1,0.4591888000001063,0.0005814999999529391,123.17644199999995,123.19297700000004,123.19297700000004,123.19297700000004,123.19297700000004,123.46021859999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,2,Stupidity,Intelligence,Moronic,left,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,124.47704539999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.46103470000003,124.47704539999995,124.47704539999995,124.69349699999998,5,0.2105724000000464,None,,,,,,,,,,,,,,,,,125.64320299999997,125.6596012,126.6596687,126.64308389999997,,,,,,,,,,,,,,,,124.69386840000004,124.71032630000002,124.71032630000002,124.71032630000002,124.71032630000002,125.36006259999999,2,1,0.6372698999999784,0.001606199999969249,125.36040449999996,125.37535100000002,125.37535100000002,125.37535100000002,125.37535100000002,125.64318800000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,1,Stupidity,Intelligence,Crafty,right,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,126.6596687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.64329650000002,126.6596687,126.6596687,127.21060220000004,5,0.5450436999999511,0.001160900000058973,,,,,,,,,,,,,,,,,128.12659010000004,128.1427711,,129.1269585,,,,,,,,,,,,,,,,127.21102889999997,127.22652489999996,127.22652489999996,127.22652489999996,127.22652489999996,127.8426892,1,1,0.6111091000000215,0.0010074000000486194,127.84310900000003,127.85975689999998,127.85975689999998,127.85975689999998,127.85975689999998,128.126573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,2,Stupidity,Intelligence,Ignorant,left,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,129.14380219999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.12744099999998,129.14380219999998,129.14380219999998,129.69409429999996,5,0.5448792000000822,None,,,,,,,,,,,,,,,,,131.24312840000005,131.25987769999995,,132.24399330000006,,,,,,,,,,,,,,,,129.69456279999997,129.71025440000005,129.71025440000005,129.71025440000005,129.71025440000005,130.94313469999997,2,1,1.2310975999999982,0.00015370000005532347,130.94350369999995,130.95979290000002,130.95979290000002,130.95979290000002,130.95979290000002,131.24311190000003,131.25987769999995,131.25987769999995,131.25987769999995,131.25987769999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.24409190000006,132.27826879999998,132.27826879999998,132.27826879999998,132.27826879999998,132.27826879999998,132.27826879999998,132.27826879999998,132.27826879999998,134.6422427,1,2.3569246000000703,0.00039279999998598214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00001_fg.png,Stupidity,Intelligence, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,134.6609102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.65916300000004,134.6609102,134.6609102,134.6929874,5,0.027025700000081088,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.69331750000003,134.70930699999997,134.70930699999997,134.70930699999997,134.70930699999997,134.70930699999997,134.70930699999997,134.70930699999997,137.22556989999998,1,1,2.5032284999999774,0.0009483000000045649,137.22605139999996,137.2442731,137.2442731,137.2442731,137.2442731,137.2442731,137.2442731,137.2442731,137.50998930000003,137.51000940000006,137.52636819999998,144.22668420000002,144.21022470000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Crafty,7.7,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,144.22668420000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.21060590000002,144.22668420000002,144.22668420000002,144.69362379999995,5,0.46121789999995144,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.69399969999995,144.72331940000004,144.72331940000004,144.72331940000004,144.72331940000004,144.72331940000004,144.72331940000004,144.72331940000004,145.89344189999997,1,1,1.1685559999999668,0.0009387999999717067,145.89383669999995,145.92174009999997,145.92174009999997,145.92174009999997,145.92174009999997,145.92174009999997,145.92174009999997,145.92174009999997,146.19295839999995,146.19297310000002,146.20948190000001,153.9103116,153.89389419999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Mindless,5.7,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,153.9103116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.89440360000003,153.9103116,153.9103116,154.69522869999992,5,0.77795100000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.69600960000002,154.72058379999999,154.72058379999999,154.72058379999999,154.72058379999999,154.72058379999999,154.72058379999999,154.72058379999999,155.3097333999999,2,1,0.5802411000001939,0.0,155.3100609999999,155.3250109999999,155.3250109999999,155.3250109999999,155.3250109999999,155.3250109999999,155.3250109999999,155.3250109999999,155.59282630000007,155.5928417,155.6092165,161.31001420000007,161.2936287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Ignorant,8.7,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,161.31001420000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.2940711000001,161.31001420000007,161.31001420000007,162.20919030000005,5,0.8964588000001186,0.0009009999998852436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.2094012,162.2254757999999,162.2254757999999,162.2254757999999,162.2254757999999,162.2254757999999,162.2254757999999,162.2254757999999,163.2261386,2,1,1.0000016999999843,None,163.22643960000005,163.2419827000001,163.2419827000001,163.2419827000001,163.2419827000001,163.2419827000001,163.2419827000001,163.2419827000001,163.50946709999994,163.5094807999999,163.52608839999994,172.22659199999998,172.2100378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00004_fg.png,Stupidity,Intelligence, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,172.22659199999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.21052329999998,172.22659199999998,172.22659199999998,172.69374059999996,5,0.4612265999999181,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.6968263000001,172.7155828,172.7155828,172.7155828,172.7155828,172.7155828,172.7155828,172.7155828,174.0928566,2,0,1.3730604999998377,0.0010091000001466455,174.09323730000006,174.1125975,174.1125975,174.1125975,174.1125975,174.1125975,174.1125975,174.1125975,174.3925498000001,174.39256460000001,174.4093848,181.1101748000001,181.09370830000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Slow,6.7,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,181.1101748000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.0942139000001,181.1101748000001,181.1101748000001,181.6941432000001,5,0.5780065999999806,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.6947611999999,181.7281438,181.7281438,181.7281438,181.7281438,181.7281438,181.7281438,181.7281438,182.441918,2,1,0.6994114999999965,0.0008919000001696986,182.4422864999999,182.46811580000008,182.46811580000008,182.46811580000008,182.46811580000008,182.46811580000008,182.46811580000008,182.46811580000008,182.72577189999993,182.7257861999999,182.74252350000006,189.44288419999998,189.42673480000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00008_fg.png,Stupidity,Intelligence, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,189.44288419999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.4271658,189.44288419999998,189.44288419999998,189.69429710000009,5,0.24492529999997714,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.69491040000003,189.71709639999995,189.71709639999995,189.71709639999995,189.71709639999995,189.71709639999995,189.71709639999995,189.71709639999995,190.45912380000004,2,1,0.7398721999998088,0.0007732999999916501,190.45942179999997,190.47482020000007,190.47482020000007,190.47482020000007,190.47482020000007,190.47482020000007,190.47482020000007,190.47482020000007,190.7426428000001,190.74265779999996,190.75920889999998,196.45948909999993,196.4433113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00009_fg.png,Stupidity,Intelligence, ,7.7,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,196.45948909999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.4437378,196.45948909999993,196.45948909999993,197.2436166,5,0.7692273000000114,0.0009311999999681575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.24409730000002,197.2604940000001,197.2604940000001,197.2604940000001,197.2604940000001,197.2604940000001,197.2604940000001,197.2604940000001,198.0930381999999,1,1,0.8301250999998047,0.0011466000000837084,198.09344250000004,198.11031460000004,198.11031460000004,198.11031460000004,198.11031460000004,198.11031460000004,198.11031460000004,198.11031460000004,198.3925812,198.39259650000008,198.4089395000001,206.10960720000003,206.09344469999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00002_fg.png,Stupidity,Intelligence, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,206.10960720000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.09394509999993,206.10960720000003,206.10960720000003,206.69331020000004,5,0.578240299999834,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.6937358,206.71031979999998,206.71031979999998,206.71031979999998,206.71031979999998,206.71031979999998,206.71031979999998,206.71031979999998,207.30900870000005,2,1,0.5932158999999047,0.0011269999999967695,207.3093093,207.324705,207.324705,207.324705,207.324705,207.324705,207.324705,207.324705,207.59226869999998,207.5922845,207.6089045000001,214.30982560000007,214.29346039999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Bright,5.7,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,214.30982560000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.2939593000001,214.30982560000007,214.30982560000007,214.69325099999992,5,0.37839690000009796,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.69367220000004,214.72512580000011,214.72512580000011,214.72512580000011,214.72512580000011,214.72512580000011,214.72512580000011,214.72512580000011,215.57582789999992,1,1,0.8394283000000087,0.0009733999997934006,215.57612769999992,215.60050490000003,215.60050490000003,215.60050490000003,215.60050490000003,215.60050490000003,215.60050490000003,215.60050490000003,215.8591303999999,215.859146,215.87546629999997,221.57600709999997,221.55955919999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Wise,5.7,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,221.57600709999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.55994469999996,221.57600709999997,221.57600709999997,222.69357820000005,5,1.1116617000000133,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.69414690000008,222.71436010000002,222.71436010000002,222.71436010000002,222.71436010000002,222.71436010000002,222.71436010000002,222.71436010000002,223.29245549999996,1,1,0.5671504999997978,0.0023408000001836626,223.29275439999992,223.30838670000003,223.30838670000003,223.30838670000003,223.30838670000003,223.30838670000003,223.30838670000003,223.30838670000003,223.592445,223.59245880000003,223.60907169999996,229.30931349999992,229.29281360000004,223.60907169999996,223.60907169999996,223.60907169999996,223.60907169999996,223.60907169999996,223.60907169999996,223.60907169999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Moronic,5.7,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,229.30931349999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.2931931999999,229.30931349999992,229.30931349999992,232.6930706999999,5,3.3796036999999615,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.69351800000004,232.71629499999995,232.71629499999995,232.71629499999995,232.71629499999995,232.71629499999995,232.71629499999995,232.71629499999995,233.3748946999999,2,1,0.6572347999999693,0.0,233.3753180000001,233.39522809999994,233.39522809999994,233.39522809999994,233.39522809999994,233.39522809999994,233.39522809999994,233.39522809999994,233.6588303000001,233.6588463999999,233.6753632,239.37591279999992,239.3593143999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
