ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwbg,TextRight_jwbg,TextCentre_jwbg,Answer,ImageLeft_wibg,ImageRight_wibg,ImageCentre_wibg,TextLeft_wibg,TextRight_wibg,TextCentre_wibg,ITI,TextLeft_jwgb,TextRight_jwgb,TextCentre_jwgb,ImageLeft_wigb,ImageRight_wigb,ImageCentre_wigb,TextLeft_wigb,TextRight_wigb,TextCentre_wigb,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwbg.thisRepN,jwbg.thisTrialN,jwbg.thisN,jwbg.thisIndex,wibg.thisRepN,wibg.thisTrialN,wibg.thisN,wibg.thisIndex,jwgb.thisRepN,jwgb.thisTrialN,jwgb.thisN,jwgb.thisIndex,wigb.thisRepN,wigb.thisTrialN,wigb.thisN,wigb.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,fix_Discard.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_start.stopped,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,fixation_practice.stopped,text.stopped,prep_jwbg.started,prep_spacebar_5.started,prep_points_6.started,text_prep_6.started,text_left_prep_3.started,text_right_prep_3.started,key_resp_prep_6.started,prep_jwbg.stopped,key_resp_prep_6.keys,key_resp_prep_6.rt,key_resp_prep_6.duration,just_words_bg.started,key_resp_jwbg.started,text_left_bg.started,text_right_bg.started,text_stim_jwbg.started,just_words_bg.stopped,key_resp_jwbg.keys,key_resp_jwbg.corr,key_resp_jwbg.rt,key_resp_jwbg.duration,feedback_10.started,text_left_bg_2.started,text_right_bg_2.started,text_stim_jwbg_2.started,image_jwbg_fb.started,text_left_bg_2.stopped,text_right_bg_2.stopped,text_stim_jwbg_2.stopped,image_jwbg_fb.stopped,feedback_10.stopped,prep_wibg.started,prep_spacebar_6.started,prep_points_7.started,text_prep_7.started,image_left_sw_4.started,image_right_sw_4.started,under_image_left_4.started,under_image_right_4.started,key_resp_prep_7.started,prep_wibg.stopped,key_resp_prep_7.keys,key_resp_prep_7.rt,key_resp_prep_7.duration,words_images_bg.started,key_resp_wibg.started,image_left_bg.started,image_right_bg.started,under_image_left_bg.started,under_image_right_bg.started,image_stim_wibg.started,text_stim_wibg.started,words_images_bg.stopped,key_resp_wibg.keys,key_resp_wibg.corr,key_resp_wibg.rt,key_resp_wibg.duration,feedback_12.started,image_left_bg_2.started,image_right_bg_2.started,under_image_left_bg_2.started,under_image_right_bg_2.started,image_center_wibg_fb.started,text_center_wibg_fb.started,image_wibg_fb.started,feedback_12.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_bg_2.stopped,image_right_bg_2.stopped,under_image_left_bg_2.stopped,under_image_right_bg_2.stopped,image_center_wibg_fb.stopped,text_center_wibg_fb.stopped,image_wibg_fb.stopped,prep_jwgb.started,prep_spacebar_7.started,prep_points_8.started,text_prep_8.started,text_left_prep.started,text_right_prep.started,key_resp_prep_8.started,prep_jwgb.stopped,key_resp_prep_8.keys,key_resp_prep_8.rt,key_resp_prep_8.duration,just_words_gb.started,key_resp_jwgb.started,text_left_gb.started,text_right_gb.started,text_stim_jwgb.started,just_words_gb.stopped,key_resp_jwgb.keys,key_resp_jwgb.corr,key_resp_jwgb.rt,key_resp_jwgb.duration,feedback_14.started,text_left_gb_2.started,text_right_gb_2.started,text_center_jwgb_fb.started,image_jwgb_fb.started,feedback_14.stopped,text_left_gb_2.stopped,text_right_gb_2.stopped,text_center_jwgb_fb.stopped,image_jwgb_fb.stopped,prep_wigb.started,prep_spacebar_8.started,prep_points_9.started,text_prep_9.started,image_left_gb_5.started,image_right_gb_5.started,under_image_left_5.started,under_image_right_5.started,key_resp_prep_9.started,prep_wigb.stopped,key_resp_prep_9.keys,key_resp_prep_9.rt,key_resp_prep_9.duration,words_images_gb.started,key_resp_wigb.started,image_left_gb.started,image_right_gb.started,under_image_left_gb.started,under_image_right_gb.started,image_stim_wigb.started,text_stim_wigb.started,words_images_gb.stopped,key_resp_wigb.keys,key_resp_wigb.corr,key_resp_wigb.rt,key_resp_wigb.duration,feedback_16.started,image_left_gb_2.started,image_right_gb_2.started,under_image_left_gb_2.started,under_image_right_gb_2.started,image_center_wigb_fb.started,text_center_wigb_fb.started,image_wigb_fb.started,feedback_16.stopped,image_left_gb_2.stopped,image_right_gb_2.stopped,under_image_left_gb_2.stopped,under_image_right_gb_2.stopped,image_center_wigb_fb.stopped,text_center_wigb_fb.stopped,image_wigb_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,1,Bad,Good,Celebrate,right,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,91.12774719996378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.11185479996493,91.12774719996378,91.12774719996378,92.17772109998623,5,1.047871699964162,0.0009522000327706337,,,,,,,,,,,,,,,,,93.17763869999908,93.19414819998201,94.17840199999046,,,,,,,,,,,,,92.17796459997771,92.19408079999266,92.19408079999266,92.19408079999266,92.19408079999266,92.87792060000356,1,1,0.6700979999732226,0.0020994999795220792,92.87832859996706,92.89408100000583,92.89408100000583,92.89408100000583,92.89408100000583,93.19414819998201,93.19414819998201,93.19414819998201,93.19414819998201,93.17762099998072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,2,Bad,Good,Failure,left,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,94.19481969997287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.1788592999801,94.19481969997287,94.19481969997287,95.06110930000432,5,0.8523598000174388,None,,,,,,,,,,,,,,,,,97.47765189997153,97.49406880000606,98.4778481000103,,,,,,,,,,,,,95.06143599998904,95.07766589999665,95.07766589999665,95.07766589999665,95.07766589999665,97.17815519997384,2,1,2.092959499976132,0.0009544000495225191,97.17864900000859,97.19333280000137,97.19333280000137,97.19333280000137,97.19333280000137,97.49406880000606,97.49406880000606,97.49406880000606,97.49406880000606,97.47763629996916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,1,Bad,Good,Happy,right,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,98.49465279997094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.47828499996103,98.49465279997094,98.49465279997094,99.06221060000826,5,0.5524735000217333,None,,,,,,,,,,,,,,,,,100.1109037999995,100.12738469999749,101.11113939998904,,,,,,,,,,,,,99.0627669999958,99.07701549999183,99.07701549999183,99.07701549999183,99.07701549999183,99.82784059998812,1,1,0.7485381999867968,0.0005878000520169735,99.82829559996026,99.84323769999901,99.84323769999901,99.84323769999901,99.84323769999901,,,,,100.11088819999713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,2,Bad,Good,Awful,left,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,101.12764510000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.11158659995999,101.12764510000125,101.12764510000125,102.31084629998077,5,1.1804593999986537,0.0014433999895118177,,,,,,,,,,,,,,,,,103.42727529996773,103.44404579995899,104.42761469999095,,,,,,,,,,,,,102.3111104000127,102.32740899996134,102.32740899996134,102.32740899996134,102.32740899996134,103.12801689998014,2,1,0.7974063000292517,0.00025260000256821513,103.1284883999615,103.14303360000486,103.14303360000486,103.14303360000486,103.14303360000486,103.44404579995899,103.44404579995899,103.44404579995899,103.44404579995899,103.42726159997983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,2,Bad,Good,Nasty,left,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,104.44421009998769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.42793679999886,104.44421009998769,104.44421009998769,105.06166060001124,5,0.602944300044328,None,,,,,,,,,,,,,,,,,105.91075889999047,105.92709279997507,106.91104849998374,,,,,,,,,,,,,105.06213629996637,105.07773520000046,105.07773520000046,105.07773520000046,105.07773520000046,105.61106929997914,2,1,0.5227348000044003,0.0009645000100135803,105.61144090001471,105.62730089999968,105.62730089999968,105.62730089999968,105.62730089999968,105.92709279997507,105.92709279997507,105.92709279997507,105.92709279997507,105.91074630001094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,1,Bad,Good,Joy,right,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,106.92833919997793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.9114451999776,106.92833919997793,106.92833919997793,107.06213579996256,5,0.11905010003829375,None,,,,,,,,,,,,,,,,,108.01114389998838,108.02756259997841,109.01090589998057,109.0436738000135,,,,,,,,,,,,107.06272659997921,107.07714800001122,107.07714800001122,107.07714800001122,107.07714800001122,107.71075039997231,1,1,0.6255119999987073,0.0,107.7110071000061,107.72725009999704,107.72725009999704,107.72725009999704,107.72725009999704,108.02756259997841,108.02756259997841,108.02756259997841,108.02756259997841,108.01112539996393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.01097259996459,109.0436738000135,109.0436738000135,109.0436738000135,109.0436738000135,109.0436738000135,109.0436738000135,109.0436738000135,109.0436738000135,111.27739349997137,1,2.222196899994742,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00006_fg.png,Bad,Good, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,111.29390190000413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.2914983999799,111.29390190000413,111.29390190000413,112.06197459995747,5,0.7533815000206232,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0628515999997,112.08673290000297,112.08673290000297,112.08673290000297,112.08673290000297,112.08673290000297,112.08673290000297,112.08673290000297,112.81115829996997,1,1,0.7107408000156283,0.0007590999593958259,112.81175140000414,112.83501420001267,112.83501420001267,112.83501420001267,112.83501420001267,112.83501420001267,112.83501420001267,112.83501420001267,113.11096009996254,113.11097829998471,113.1273442999809,119.82801999995718,119.8112968999776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00003_fg.png,Bad,Good, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,119.82801999995718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.81176249997225,119.82801999995718,119.82801999995718,120.06153659999836,5,0.21933009999338537,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0619515000144,120.07791499997256,120.07791499997256,120.07791499997256,120.07791499997256,120.07791499997256,120.07791499997256,120.07791499997256,120.69360150001012,1,1,0.6086181999999098,0.0,120.69409139995696,120.7106520999805,120.7106520999805,120.7106520999805,120.7106520999805,120.7106520999805,120.7106520999805,120.7106520999805,120.97715369996149,120.97716929996386,120.99376539996592,127.69390549999662,127.67774219997227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00002_fg.png,Bad,Good, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,127.69390549999662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.67809589998797,127.69390549999662,127.69390549999662,128.06114289996913,5,0.3535070999641903,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.06153770000674,128.0781881000148,128.0781881000148,128.0781881000148,128.0781881000148,128.0781881000148,128.0781881000148,128.0781881000148,128.72758169996087,2,1,0.6380001999787055,0.0012348000309430063,128.72795480000786,128.74332040001173,128.74332040001173,128.74332040001173,128.74332040001173,128.74332040001173,128.74332040001173,128.74332040001173,129.01050189998932,129.0105171999894,129.02690150000853,135.72700329998042,135.71052339999005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Nasty,7.7,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,135.72700329998042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.71081139997113,135.72700329998042,135.72700329998042,136.06129829998827,5,0.3203405999811366,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.0616942999768,136.09534930001246,136.09534930001246,136.09534930001246,136.09534930001246,136.09534930001246,136.09534930001246,136.09534930001246,137.2099780999706,1,0,1.1117885999847203,0.0009271000162698328,137.21031779999612,137.2332000999595,137.2332000999595,137.2332000999595,137.2332000999595,137.2332000999595,137.2332000999595,137.2332000999595,137.493955599959,137.49397209996823,137.51045699999668,145.2106065999833,145.19427360000554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Awful,8.7,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,145.2106065999833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.1946301999851,145.2106065999833,145.2106065999833,146.0610488000093,5,0.8368611999903806,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0614448999986,146.08298219996504,146.08298219996504,146.08298219996504,146.08298219996504,146.08298219996504,146.08298219996504,146.08298219996504,147.2272571999929,2,1,1.1311343999695964,0.0012114000273868442,147.22751659998903,147.24246519996086,147.24246519996086,147.24246519996086,147.24246519996086,147.24246519996086,147.24246519996086,147.24246519996086,147.51064110000152,147.5106577000115,147.52711849997286,156.2275316999876,156.2111079999595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00004_fg.png,Bad,Good, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,156.2275316999876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.2115061999648,156.2275316999876,156.2275316999876,157.2110864999704,5,0.9788732000160962,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.2115534999757,157.23024020000594,157.23024020000594,157.23024020000594,157.23024020000594,157.23024020000594,157.23024020000594,157.23024020000594,158.14292259997455,1,1,0.9091435999725945,0.0016841000178828835,158.1432916999911,158.16000189998886,158.16000189998886,158.16000189998886,158.16000189998886,158.16000189998886,158.16000189998886,158.16000189998886,158.427342400013,158.4273612999823,158.44372250000015,164.14363199996296,164.12706069997512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00008_fg.png,Bad,Good, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,164.14363199996296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.12734129995806,164.14363199996296,164.14363199996296,165.0621732000145,5,0.9035505999927409,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.06288699997822,165.08685199997853,165.08685199997853,165.08685199997853,165.08685199997853,165.08685199997853,165.08685199997853,165.08685199997853,165.71070449997205,2,1,0.6116035999730229,0.000987500010523945,165.7110952999792,165.72755790001247,165.72755790001247,165.72755790001247,165.72755790001247,165.72755790001247,165.72755790001247,165.72755790001247,166.01050390000455,166.0105198000092,166.02692789997673,171.72756079997635,171.7115224999725,166.02692789997673,166.02692789997673,166.02692789997673,166.02692789997673,166.02692789997673,166.02692789997673,166.02692789997673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00009_fg.png,Bad,Good, ,7.7,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,171.72756079997635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.71207810001215,171.72756079997635,171.72756079997635,172.22889759996906,5,0.4968197999987751,0.0011811999720521271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.2296024999814,172.25399309996283,172.25399309996283,172.25399309996283,172.25399309996283,172.25399309996283,172.25399309996283,172.25399309996283,173.0273108999827,2,1,0.7635379999992438,0.0010021000052802265,173.0277149999747,173.04413319996092,173.04413319996092,173.04413319996092,173.04413319996092,173.04413319996092,173.04413319996092,173.04413319996092,173.3270554000046,173.32706869998947,173.3434868999757,181.04361799999606,181.02720129996305,173.3434868999757,173.3434868999757,173.3434868999757,173.3434868999757,173.3434868999757,173.3434868999757,173.3434868999757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Cherish,5.7,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,181.04361799999606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.02752110001165,181.04361799999606,181.04361799999606,181.0610016999999,5,0.004031800024677068,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.06139980000444,181.09243530000094,181.09243530000094,181.09243530000094,181.09243530000094,181.09243530000094,181.09243530000094,181.09243530000094,182.02714459999697,1,1,0.9236909999744967,0.0013191000325605273,182.02748479996808,182.05319060001057,182.05319060001057,182.05319060001057,182.05319060001057,182.05319060001057,182.05319060001057,182.05319060001057,182.31056259997422,182.3105804999941,182.32670189999044,188.027282199997,188.01038459996926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Joy,5.7,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,188.027282199997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.01068680000026,188.027282199997,188.027282199997,188.06092600000557,5,0.019985599967185408,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.06132519996027,188.08277280000038,188.08277280000038,188.08277280000038,188.08277280000038,188.08277280000038,188.08277280000038,188.08277280000038,188.8430318000028,1,1,0.7564173000282608,0.001653200015425682,188.84356050001225,188.86241489998065,188.86241489998065,188.86241489998065,188.86241489998065,188.86241489998065,188.86241489998065,188.86241489998065,189.12662860000273,189.12664269999368,189.1433661999763,194.8432808999787,194.82682509999722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00001_fg.png,Bad,Good, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,194.8432808999787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.82716859999346,194.8432808999787,194.8432808999787,195.06054769997718,5,0.20428820000961423,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0608640999999,195.07626729999902,195.07626729999902,195.07626729999902,195.07626729999902,195.07626729999902,195.07626729999902,195.07626729999902,195.7429293000023,2,1,0.6624383000307716,0.0005319999763742089,195.7433612999739,195.75994600000558,195.75994600000558,195.75994600000558,195.75994600000558,195.75994600000558,195.75994600000558,195.75994600000558,196.02705769997556,196.02707559999544,196.04346829996211,201.74424209998688,201.7277520999778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
