ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwbg,TextRight_jwbg,TextCentre_jwbg,Answer,ImageLeft_wibg,ImageRight_wibg,ImageCentre_wibg,TextLeft_wibg,TextRight_wibg,TextCentre_wibg,ITI,TextLeft_jwgb,TextRight_jwgb,TextCentre_jwgb,ImageLeft_wigb,ImageRight_wigb,ImageCentre_wigb,TextLeft_wigb,TextRight_wigb,TextCentre_wigb,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwbg.thisRepN,jwbg.thisTrialN,jwbg.thisN,jwbg.thisIndex,wibg.thisRepN,wibg.thisTrialN,wibg.thisN,wibg.thisIndex,jwgb.thisRepN,jwgb.thisTrialN,jwgb.thisN,jwgb.thisIndex,wigb.thisRepN,wigb.thisTrialN,wigb.thisN,wigb.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,fix_Discard.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,fixation_practice.stopped,text.stopped,prep_jwbg.started,prep_spacebar_5.started,prep_points_6.started,text_prep_6.started,text_left_prep_3.started,text_right_prep_3.started,key_resp_prep_6.started,prep_jwbg.stopped,key_resp_prep_6.keys,key_resp_prep_6.rt,key_resp_prep_6.duration,just_words_bg.started,key_resp_jwbg.started,text_left_bg.started,text_right_bg.started,text_stim_jwbg.started,just_words_bg.stopped,key_resp_jwbg.keys,key_resp_jwbg.corr,key_resp_jwbg.rt,key_resp_jwbg.duration,feedback_10.started,text_left_bg_2.started,text_right_bg_2.started,text_stim_jwbg_2.started,image_jwbg_fb.started,feedback_10.stopped,text_left_bg_2.stopped,text_right_bg_2.stopped,text_stim_jwbg_2.stopped,image_jwbg_fb.stopped,prep_wibg.started,prep_spacebar_6.started,prep_points_7.started,text_prep_7.started,image_left_sw_4.started,image_right_sw_4.started,under_image_left_4.started,under_image_right_4.started,key_resp_prep_7.started,prep_wibg.stopped,key_resp_prep_7.keys,key_resp_prep_7.rt,key_resp_prep_7.duration,words_images_bg.started,key_resp_wibg.started,image_left_bg.started,image_right_bg.started,under_image_left_bg.started,under_image_right_bg.started,image_stim_wibg.started,text_stim_wibg.started,words_images_bg.stopped,key_resp_wibg.keys,key_resp_wibg.corr,key_resp_wibg.rt,key_resp_wibg.duration,feedback_12.started,image_left_bg_2.started,image_right_bg_2.started,under_image_left_bg_2.started,under_image_right_bg_2.started,image_center_wibg_fb.started,text_center_wibg_fb.started,image_wibg_fb.started,feedback_12.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_bg_2.stopped,image_right_bg_2.stopped,under_image_left_bg_2.stopped,under_image_right_bg_2.stopped,image_center_wibg_fb.stopped,text_center_wibg_fb.stopped,image_wibg_fb.stopped,prep_jwgb.started,prep_spacebar_7.started,prep_points_8.started,text_prep_8.started,text_left_prep.started,text_right_prep.started,key_resp_prep_8.started,prep_jwgb.stopped,key_resp_prep_8.keys,key_resp_prep_8.rt,key_resp_prep_8.duration,just_words_gb.started,key_resp_jwgb.started,text_left_gb.started,text_right_gb.started,text_stim_jwgb.started,just_words_gb.stopped,key_resp_jwgb.keys,key_resp_jwgb.corr,key_resp_jwgb.rt,key_resp_jwgb.duration,feedback_14.started,text_left_gb_2.started,text_right_gb_2.started,text_center_jwgb_fb.started,image_jwgb_fb.started,feedback_14.stopped,text_left_gb_2.stopped,text_right_gb_2.stopped,text_center_jwgb_fb.stopped,image_jwgb_fb.stopped,prep_wigb.started,prep_spacebar_8.started,prep_points_9.started,text_prep_9.started,image_left_gb_5.started,image_right_gb_5.started,under_image_left_5.started,under_image_right_5.started,key_resp_prep_9.started,prep_wigb.stopped,key_resp_prep_9.keys,key_resp_prep_9.rt,key_resp_prep_9.duration,words_images_gb.started,key_resp_wigb.started,image_left_gb.started,image_right_gb.started,under_image_left_gb.started,under_image_right_gb.started,image_stim_wigb.started,text_stim_wigb.started,words_images_gb.stopped,key_resp_wigb.keys,key_resp_wigb.corr,key_resp_wigb.rt,key_resp_wigb.duration,feedback_16.started,image_left_gb_2.started,image_right_gb_2.started,under_image_left_gb_2.started,under_image_right_gb_2.started,image_center_wigb_fb.started,text_center_wigb_fb.started,image_wigb_fb.started,feedback_16.stopped,image_left_gb_2.stopped,image_right_gb_2.stopped,under_image_left_gb_2.stopped,under_image_right_gb_2.stopped,image_center_wigb_fb.stopped,text_center_wigb_fb.stopped,image_wigb_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,1,Bad,Good,Celebrate,right,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,110.95953030000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.94245199999932,110.95953030000055,110.95953030000055,111.8757186999992,5,0.9026567000000796,None,,,,,,,,,,,,,,,,,112.77511290000075,112.79157680000026,113.77579669999977,,,,,,,,,,,,,111.87614360000043,111.89199550000012,111.89199550000012,111.89199550000012,111.89199550000012,112.47521380000035,1,1,0.5701346000005287,0.0009475999995629536,112.47557869999946,112.49171159999969,112.49171159999969,112.49171159999969,112.49171159999969,112.7750971000005,112.79157680000026,112.79157680000026,112.79157680000026,112.79157680000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
,,,2,Bad,Good,Failure,left,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,113.79138520000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.77626389999932,113.79138520000015,113.79138520000015,113.8754484000001,5,0.07082219999938388,None,,,,,,,,,,,,,,,,,114.82503309999993,114.84141930000078,115.82510759999968,,,,,,,,,,,,,113.87587359999998,113.89209680000022,113.89209680000022,113.89209680000022,113.89209680000022,114.5252746999995,2,1,0.6189152000006288,0.0012980999999854248,114.52566400000069,114.54151339999953,114.54151339999953,114.54151339999953,114.54151339999953,114.8250179000006,114.84141930000078,114.84141930000078,114.84141930000078,114.84141930000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
,,,1,Bad,Good,Happy,right,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,115.84182429999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.82547970000087,115.84182429999964,115.84182429999964,115.87514829999964,5,0.02064990000144462,None,,,,,,,,,,,,,,,,,116.87502200000017,116.8913745000009,117.8752244999996,,,,,,,,,,,,,115.8755170000004,115.89142960000027,115.89142960000027,115.89142960000027,115.89142960000027,116.57548130000032,1,1,0.6666923999982828,0.0008164000009855954,116.5759524999994,116.59159890000046,116.59159890000046,116.59159890000046,116.59159890000046,116.87500589999945,116.8913745000009,116.8913745000009,116.8913745000009,116.8913745000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
,,,2,Bad,Good,Awful,left,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,117.89176659999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.87558060000083,117.89176659999976,117.89176659999976,118.8755583000002,5,0.9705730999994557,None,,,,,,,,,,,,,,,,,120.14166819999991,120.15815330000078,121.1417992000006,,,,,,,,,,,,,118.87594750000062,118.8915947000005,118.8915947000005,118.8915947000005,118.8915947000005,119.85744259999956,2,1,0.9579059999996389,0.0,119.85783690000062,119.87477190000027,119.87477190000027,119.87477190000027,119.87477190000027,120.14165010000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
,,,2,Bad,Good,Nasty,left,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,121.15833080000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.14215710000099,121.15833080000084,121.15833080000084,121.87627900000007,5,0.7037918999994872,None,,,,,,,,,,,,,,,,,123.44159969999964,123.45778260000043,124.44258819999959,,,,,,,,,,,,,121.87684009999975,121.89190419999977,121.89190419999977,121.89190419999977,121.89190419999977,123.14208060000055,2,1,1.2412459000006493,0.0023249999994732207,123.14253629999985,123.15712639999947,123.15712639999947,123.15712639999947,123.15712639999947,123.44158500000049,123.45778260000043,123.45778260000043,123.45778260000043,123.45778260000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
,,,1,Bad,Good,Joy,right,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,124.45912520000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.44319820000055,124.45912520000093,124.45912520000093,124.87618160000056,5,0.4030443000010564,None,,,,,,,,,,,,,,,,,125.87497480000093,125.89139040000009,126.87557820000075,,,,,,,,,,,,,124.8767525000003,124.89168020000034,124.89168020000034,124.89168020000034,124.89168020000034,125.59151720000045,1,1,0.6863889000014751,0.0009349999982077861,125.59186729999965,125.60732260000077,125.60732260000077,125.60732260000077,125.60732260000077,125.8749573999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.87568070000088,126.91038040000058,126.91038040000058,126.91038040000058,126.91038040000058,126.91038040000058,126.91038040000058,126.91038040000058,126.91038040000058,129.10799659999975,1,2.196592199999941,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00006_fg.png,Bad,Good, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,129.1248273000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.12244420000025,129.1248273000001,129.1248273000001,130.87599260000025,5,1.7375804000002972,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.87693079999917,130.90270050000072,130.90270050000072,130.90270050000072,130.90270050000072,130.90270050000072,130.90270050000072,130.90270050000072,133.14138400000047,1,1,2.2366674000004423,0.000675299999784329,133.14184019999993,133.1588355999993,133.1588355999993,133.1588355999993,133.1588355999993,133.1588355999993,133.1588355999993,133.1588355999993,133.42466590000004,133.42468050000025,133.44115340000099,140.1418436999993,140.1254200000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00003_fg.png,Bad,Good, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,140.1418436999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.12586080000074,140.1418436999993,140.1418436999993,140.87542740000026,5,0.7213124999998399,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.87585299999955,140.8924962000001,140.8924962000001,140.8924962000001,140.8924962000001,140.8924962000001,140.8924962000001,140.8924962000001,141.74156439999933,1,1,0.8477318999994168,0.0007240000013553072,141.74190110000018,141.75714230000085,141.75714230000085,141.75714230000085,141.75714230000085,141.75714230000085,141.75714230000085,141.75714230000085,142.0244903999992,142.02450710000085,142.0412699999997,148.7417643000008,148.72543960000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00002_fg.png,Bad,Good, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,148.7417643000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.72593469999993,148.7417643000008,148.7417643000008,148.87573909999992,5,0.12164999999913562,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.87623220000023,148.8941261,148.8941261,148.8941261,148.8941261,148.8941261,148.8941261,148.8941261,149.57473170000048,2,1,0.6669036000002961,0.0009964000000763917,149.57505780000065,149.59081630000037,149.59081630000037,149.59081630000037,149.59081630000037,149.59081630000037,149.59081630000037,149.59081630000037,149.87466630000017,149.87467990000005,149.89087309999923,156.5914828999994,156.5748781000002,149.89087309999923,149.89087309999923,149.89087309999923,149.89087309999923,149.89087309999923,149.89087309999923,149.89087309999923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Nasty,7.7,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,156.5914828999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.57525569999962,156.5914828999994,156.5914828999994,156.8751312000004,5,0.2721127000004344,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.87550100000044,156.9059816000008,156.9059816000008,156.9059816000008,156.9059816000008,156.9059816000008,156.9059816000008,156.9059816000008,159.49127659999976,2,1,2.5739682000003086,0.0014019000009284355,159.4916702999999,159.51966060000086,159.51966060000086,159.51966060000086,159.51966060000086,159.51966060000086,159.51966060000086,159.51966060000086,159.77447399999983,159.77448940000068,159.79077189999953,167.49134360000062,167.47506280000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Awful,8.7,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,167.49134360000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.47545460000038,167.49134360000062,167.49134360000062,167.87504660000013,5,0.37182579999898735,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.87543809999988,167.89439660000062,167.89439660000062,167.89439660000062,167.89439660000062,167.89439660000062,167.89439660000062,167.89439660000062,169.1748024999997,2,1,1.2665744000005361,0.0010852999985218048,169.1751836000003,169.19405299999926,169.19405299999926,169.19405299999926,169.19405299999926,169.19405299999926,169.19405299999926,169.19405299999926,169.47427170000083,169.47428629999922,169.49088959999972,178.19127280000066,178.17491449999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00004_fg.png,Bad,Good, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,178.19127280000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.17529500000092,178.19127280000066,178.19127280000066,178.87469790000068,5,0.672622500000216,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.87507220000043,178.8919592000002,178.8919592000002,178.8919592000002,178.8919592000002,178.8919592000002,178.8919592000002,178.8919592000002,180.82459059999928,1,1,1.9159354000003077,0.0009676999998191604,180.82495860000017,180.84157960000084,180.84157960000084,180.84157960000084,180.84157960000084,180.84157960000084,180.84157960000084,180.84157960000084,181.12446819999968,181.1244858000009,181.14106150000043,186.8411541000005,186.82454300000063,181.14106150000043,181.14106150000043,181.14106150000043,181.14106150000043,181.14106150000043,181.14106150000043,181.14106150000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00008_fg.png,Bad,Good, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,186.8411541000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.82485339999948,186.8411541000005,186.8411541000005,186.8748527000007,5,0.02316690000043309,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.87523089999922,186.89051930000096,186.89051930000096,186.89051930000096,186.89051930000096,186.89051930000096,186.89051930000096,186.89051930000096,187.69132809999974,2,1,0.8003638999998657,None,187.69179149999945,187.70783119999942,187.70783119999942,187.70783119999942,187.70783119999942,187.70783119999942,187.70783119999942,187.70783119999942,187.97432409999965,187.97434040000007,187.99080329999924,193.69136629999957,193.67471660000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00009_fg.png,Bad,Good, ,7.7,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,193.69136629999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.67512970000098,193.69136629999957,193.69136629999957,193.87499449999996,5,0.17187440000088827,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.87541760000022,193.89152339999964,193.89152339999964,193.89152339999964,193.89152339999964,193.89152339999964,193.89152339999964,193.89152339999964,194.67435130000013,2,1,0.7694575999994413,0.0017980000011448283,194.67466699999932,194.69043299999976,194.69043299999976,194.69043299999976,194.69043299999976,194.69043299999976,194.69043299999976,194.69043299999976,194.97442500000034,194.9744410000003,194.99112100000093,202.69087740000032,202.67453260000002,194.99112100000093,194.99112100000093,194.99112100000093,194.99112100000093,194.99112100000093,194.99112100000093,194.99112100000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Cherish,5.7,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,202.69087740000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.67486839999947,202.69087740000032,202.69087740000032,202.87472569999954,5,0.17318449999947916,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.87509259999933,202.90394369999922,202.90394369999922,202.90394369999922,202.90394369999922,202.90394369999922,202.90394369999922,202.90394369999922,203.79099999999926,1,1,0.8749219000001176,0.0013947999996162253,203.7913200999992,203.8164424000006,203.8164424000006,203.8164424000006,203.8164424000006,203.8164424000006,203.8164424000006,203.8164424000006,204.07406470000024,204.07407779999994,204.09040430000096,209.79066629999943,209.77383069999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Joy,5.7,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,209.79066629999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.77405390000058,209.79066629999943,209.79066629999943,210.87435080000068,5,1.0735734999998385,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.87465410000004,210.8905462999992,210.8905462999992,210.8905462999992,210.8905462999992,210.8905462999992,210.8905462999992,210.8905462999992,211.5905772999995,1,1,0.693783099999564,0.0008558999998058425,211.59087109999928,211.60661959999925,211.60661959999925,211.60661959999925,211.60661959999925,211.60661959999925,211.60661959999925,211.60661959999925,211.8740643000001,211.87407920000078,211.89031020000039,217.59169590000056,217.57524250000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00001_fg.png,Bad,Good, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,217.59169590000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.57580280000002,217.59169590000056,217.59169590000056,217.8741781000008,5,0.2717620999992505,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.87441390000095,217.89055980000012,217.89055980000012,217.89055980000012,217.89055980000012,217.89055980000012,217.89055980000012,217.89055980000012,218.8411655,2,1,0.9393626999990374,0.001514100000349572,218.8415645999994,218.85955730000023,218.85955730000023,218.85955730000023,218.85955730000023,218.85955730000023,218.85955730000023,218.85955730000023,219.1240541999996,219.1240691999992,219.1406203000006,224.84075809999922,224.82441450000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
