ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsw,TextRight_jwsw,TextCentre_jwsw,Answer,ImageLeft_wisw,ImageRight_wisw,ImageCentre_wisw,TextLeft_wisw,TextRight_wisw,TextCentre_wisw,ITI,TextLeft_jwws,TextRight_jwws,TextCentre_jwws,ImageLeft_wiws,ImageRight_wiws,ImageCentre_wiws,TextLeft_wiws,TextRight_wiws,TextCentre_wiws,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsw.thisRepN,jwsw.thisTrialN,jwsw.thisN,jwsw.thisIndex,wisw.thisRepN,wisw.thisTrialN,wisw.thisN,wisw.thisIndex,jwws.thisRepN,jwws.thisTrialN,jwws.thisN,jwws.thisIndex,wiws.thisRepN,wiws.thisTrialN,wiws.thisN,wiws.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,image_left_ji_2.stopped,image_right_ji_2.stopped,image_center_ji_fb.stopped,feedback_image_2.stopped,prep_jwsw.started,prep_spacebar_jwsw.started,prep_points_2.started,text_prep_2.started,text_left_sw_2.started,text_right_sw_2.started,key_resp_prep_2.started,prep_jwsw.stopped,key_resp_prep_2.keys,key_resp_prep_2.rt,key_resp_prep_2.duration,just_words_sw.started,key_resp_jwsw.started,text_left_sw.started,text_right_sw.started,text_middle_sw.started,just_words_sw.stopped,key_resp_jwsw.keys,key_resp_jwsw.corr,key_resp_jwsw.rt,key_resp_jwsw.duration,feedback_2.started,text_left_sw_3.started,text_right_sw_3.started,text_middle_sw_3.started,feedback_image2.started,text_left_sw_3.stopped,text_right_sw_3.stopped,text_middle_sw_3.stopped,feedback_image2.stopped,feedback_2.stopped,prep_wisw.started,prep_spacebar_2.started,prep_points_3.started,text_prep_3.started,image_left_sw_2.started,image_right_sw_2.started,under_image_left_2.started,under_image_right_2.started,key_resp_prep_3.started,prep_wisw.stopped,key_resp_prep_3.keys,key_resp_prep_3.rt,key_resp_prep_3.duration,words_images_sw.started,key_resp_wisw.started,image_left_sw.started,image_right_sw.started,under_image_left.started,under_image_right.started,image_stim_wisw.started,word_stim_wisw.started,words_images_sw.stopped,key_resp_wisw.keys,key_resp_wisw.corr,key_resp_wisw.rt,key_resp_wisw.duration,feedback_5.started,image_left_sw_8.started,image_right_sw_8.started,under_image_left_8.started,under_image_right_8.started,center_image_wisw_fb.started,center_word_wisw_fb.started,image_wisw_fb.started,feedback_5.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_sw_8.stopped,image_right_sw_8.stopped,under_image_left_8.stopped,under_image_right_8.stopped,center_image_wisw_fb.stopped,center_word_wisw_fb.stopped,image_wisw_fb.stopped,prep_jwws.started,prep_spacebar_4.started,prep_points_4.started,text_prep_4.started,text_left_ws_2.started,text_right_ws_2.started,key_resp_prep_4.started,prep_jwws.stopped,key_resp_prep_4.keys,key_resp_prep_4.rt,key_resp_prep_4.duration,just_words_ws.started,key_resp_jwws.started,text_left_ws.started,text_right_ws.started,text_middle_ws.started,just_words_ws.stopped,key_resp_jwws.keys,key_resp_jwws.corr,key_resp_jwws.rt,key_resp_jwws.duration,feedback_4.started,text_left_ws_3.started,text_right_ws_3.started,text_middle_jwws_fb.started,image_jwws_fb.started,feedback_4.stopped,text_left_ws_3.stopped,text_right_ws_3.stopped,text_middle_jwws_fb.stopped,image_jwws_fb.stopped,prep_wiws.started,prep_spacebar_3.started,prep_points_5.started,text_prep_5.started,image_left_sw_3.started,image_right_sw_3.started,under_image_left_3.started,under_image_right_3.started,key_resp_prep_5.started,prep_wiws.stopped,key_resp_prep_5.keys,key_resp_prep_5.rt,key_resp_prep_5.duration,words_images_ws.started,key_resp_wiws.started,image_left_ws.started,image_right_ws.started,under_image_left_ws.started,under_image_right_ws.started,image_center_ws.started,text_center_ws.started,words_images_ws.stopped,key_resp_wiws.keys,key_resp_wiws.corr,key_resp_wiws.rt,key_resp_wiws.duration,feedback_8.started,image_left_ws_2.started,image_right_ws_2.started,under_image_left_ws_2.started,under_image_right_ws_2.started,image_center_wiws_fb.started,text_center_wiws_feedback.started,image_wiws_fb.started,feedback_8.stopped,image_left_ws_2.stopped,image_right_ws_2.stopped,under_image_left_ws_2.stopped,under_image_right_ws_2.stopped,image_center_wiws_fb.stopped,text_center_wiws_feedback.stopped,image_wiws_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,1,Strong,Weak,Sedentary,right,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,117.07941679999931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.06323850003537,117.07941679999931,117.07941679999931,117.16330120002385,5,0.0822088000131771,None,,,,,,,,,,,,,,,,,118.57972410001094,118.59596020000754,,119.58015930000693,,,,,,,,,,,,,,,,117.16367069998523,117.1799452000414,117.1799452000414,117.1799452000414,117.1799452000414,118.27997209999012,1,1,1.091641399951186,0.0008339000050909817,118.28034490003483,118.2954929000116,118.2954929000116,118.2954929000116,118.2954929000116,118.59596020000754,118.59596020000754,118.59596020000754,118.59596020000754,118.57970890001161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,2,Strong,Weak,Solid,left,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,119.5965789000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.58053760003531,119.5965789000038,119.5965789000038,120.16379970003618,5,0.5653199999942444,None,,,,,,,,,,,,,,,,,121.36313950002659,121.3795082999859,,122.36403340002289,,,,,,,,,,,,,,,,120.16421499999706,120.17989560001297,120.17989560001297,120.17989560001297,120.17989560001297,121.06334120000247,2,1,0.8673278000205755,0.0009252000018022954,121.06382159999339,121.07963360002032,121.07963360002032,121.07963360002032,121.07963360002032,121.3795082999859,121.3795082999859,121.3795082999859,121.3795082999859,121.36312430002727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,1,Strong,Weak,Feeble,right,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,122.38041320000775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.36459449998802,122.38041320000775,122.38041320000775,123.16316590004135,5,0.7808149999473244,None,,,,,,,,,,,,,,,,,124.02974660001928,124.04619030002505,,125.03001610003412,,,,,,,,,,,,,,,,123.16351610003039,123.17989720002515,123.17989720002515,123.17989720002515,123.17989720002515,123.74584099999629,1,1,0.5502761999960057,0.0009444000315852463,123.74627390003297,123.76291719998699,123.76291719998699,123.76291719998699,123.76291719998699,,,,,124.02972880000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,2,Strong,Weak,Strength,left,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,125.04654599999776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.03039199998602,125.04654599999776,125.04654599999776,125.16356379998615,5,0.11535620002541691,None,,,,,,,,,,,,,,,,,126.02962939999998,126.04630159999942,,127.02981470001396,,,,,,,,,,,,,,,,125.16393550002249,125.17984140000772,125.17984140000772,125.17984140000772,125.17984140000772,125.74555460002739,2,1,0.5650638000224717,0.00021159998141229153,125.74597360001644,125.76273600000422,125.76273600000422,125.76273600000422,125.76273600000422,,,,,126.02961299999151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,1,Strong,Weak,Frail,right,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,127.046337900043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.03012970002601,127.046337900043,127.046337900043,127.16328820004128,5,0.11493029998382553,None,,,,,,,,,,,,,,,,,128.02952959999675,128.04613500001142,,129.03004129999317,,,,,,,,,,,,,,,,127.16366489999928,127.17993440001737,127.17993440001737,127.17993440001737,127.17993440001737,127.74581540003419,1,1,0.551256500009913,0.0009491000091657043,127.74627790000523,127.76272890000837,127.76272890000837,127.76272890000837,127.76272890000837,,,,,128.0295133999898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,2,Strong,Weak,Tough,left,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,129.04653410002356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0304218000383,129.04653410002356,129.04653410002356,129.16336720000254,5,0.11511000001337379,None,,,,,,,,,,,,,,,,,130.01303530001314,130.02953940001316,,131.01353669998934,,,,,,,,,,,,,,,,129.16373229998862,129.17985760001466,129.17985760001466,129.17985760001466,129.17985760001466,129.73001589998603,2,1,0.5477110000210814,0.0009067999781109393,129.73042800003896,129.7453802000382,129.7453802000382,129.7453802000382,129.7453802000382,,,,,130.01301719999174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.013629699999,131.0445452000131,131.0445452000131,131.0445452000131,131.0445452000131,131.0445452000131,131.0445452000131,131.0445452000131,131.0445452000131,136.779598299996,1,5.71858709998196,0.000986900005955249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Powerful,7.7,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,136.79697070003022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.79487859999062,136.79697070003022,136.79697070003022,137.1631073000026,5,0.3648016999941319,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.16355910000857,137.19256629998563,137.19256629998563,137.19256629998563,137.19256629998563,137.19256629998563,137.19256629998563,137.19256629998563,138.01298920001136,2,1,0.804621200019028,0.0012729999725706875,138.01345570001286,138.0422194999992,138.0422194999992,138.0422194999992,138.0422194999992,138.0422194999992,138.0422194999992,138.0422194999992,138.31289719999768,138.31291259999853,138.32939670002088,146.0297160000191,146.0132384999888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00009_fg.png,Strong,Weak, ,8.7,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,146.0297160000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.01360629999544,146.0297160000191,146.0297160000191,151.16290570003912,5,5.1319737999583595,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.1631114000338,151.1791253000265,151.1791253000265,151.1791253000265,151.1791253000265,151.1791253000265,151.1791253000265,151.1791253000265,152.57970250002109,1,1,1.3860978999873623,0.0009001000435091555,152.58010439999634,152.59744790004333,152.59744790004333,152.59744790004333,152.59744790004333,152.59744790004333,152.59744790004333,152.59744790004333,152.87923389999196,152.87924909999128,152.8959165000124,161.5962712999899,161.57977040001424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00001_fg.png,Strong,Weak, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,161.5962712999899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.58015620004153,161.5962712999899,161.5962712999899,162.16318630002206,5,0.5650606999988668,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.16358400002355,162.179689600016,162.179689600016,162.179689600016,162.179689600016,162.179689600016,162.179689600016,162.179689600016,162.89519350003684,1,1,0.7024931000196375,0.0009688999853096902,162.89555469999323,162.9125081000384,162.9125081000384,162.9125081000384,162.9125081000384,162.9125081000384,162.9125081000384,162.9125081000384,163.17910140001914,163.17911690002074,163.19590410002274,169.89600479998626,169.8797813000274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00003_fg.png,Strong,Weak, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,169.89600479998626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.88016669999342,169.89600479998626,169.89600479998626,170.9300288000377,5,1.0295797000289895,0.000963800004683435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.93042960000457,170.94602750003105,170.94602750003105,170.94602750003105,170.94602750003105,170.94602750003105,170.94602750003105,170.94602750003105,171.4620062999893,2,1,0.5084581999690272,0.0017305000219494104,171.46235410001827,171.4790847999975,171.4790847999975,171.4790847999975,171.4790847999975,171.4790847999975,171.4790847999975,171.4790847999975,171.74589309998555,171.74590770003852,171.762229999993,177.46281570004066,177.44623210001737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00003_fg.png,Strong,Weak, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,177.46281570004066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.44656690000556,177.46281570004066,177.46281570004066,178.16435310000088,5,0.6989208000013605,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.16495619999478,178.18359160004184,178.18359160004184,178.18359160004184,178.18359160004184,178.18359160004184,178.18359160004184,178.18359160004184,178.81281530001434,1,1,0.6187208000337705,0.0012915999977849424,178.81316220003646,178.8285082000075,178.8285082000075,178.8285082000075,178.8285082000075,178.8285082000075,178.8285082000075,178.8285082000075,179.11264519998804,179.11265940003796,179.12892560003093,184.8292668000213,184.81279950001044,179.12892560003093,179.12892560003093,179.12892560003093,179.12892560003093,179.12892560003093,179.12892560003093,179.12892560003093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Soft,7.7,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,184.8292668000213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.81317520001903,184.8292668000213,184.8292668000213,185.1631557000219,5,0.332170799956657,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.16352699999698,185.1935291000409,185.1935291000409,185.1935291000409,185.1935291000409,185.1935291000409,185.1935291000409,185.1935291000409,185.84534540004097,1,1,0.6419849999947473,0.0011685999925248325,185.84576380002545,185.87243099999614,185.87243099999614,185.87243099999614,185.87243099999614,185.87243099999614,185.87243099999614,185.87243099999614,186.1292294000159,186.12924370000837,186.14548730000388,193.84588849998545,193.82961770001566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Athletic,6.7,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,193.84588849998545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.83002320001833,193.84588849998545,193.84588849998545,194.1627676000353,5,0.31539170001633465,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.16314140002942,194.18234840000514,194.18234840000514,194.18234840000514,194.18234840000514,194.18234840000514,194.18234840000514,194.18234840000514,195.9630148000433,2,1,1.7639135000063106,0.0009068000363186002,195.96345580002526,195.98389760003192,195.98389760003192,195.98389760003192,195.98389760003192,195.98389760003192,195.98389760003192,195.98389760003192,196.26252540003043,196.2625407000305,196.27875220001442,202.97937110002385,202.96266180003295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00004_fg.png,Strong,Weak, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,202.97937110002385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.9630390999955,202.97937110002385,202.97937110002385,203.16272740002023,5,0.18189269996946678,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.163096400036,203.18061750003835,203.18061750003835,203.18061750003835,203.18061750003835,203.18061750003835,203.18061750003835,203.18061750003835,203.91256279998925,1,1,0.7146969999885187,0.0008701999904587865,203.91288339998573,203.92843309999444,203.92843309999444,203.92843309999444,203.92843309999444,203.92843309999444,203.92843309999444,203.92843309999444,204.21248919999925,204.2125032999902,204.2289896000293,209.92943479999667,209.91306759999134,204.2289896000293,204.2289896000293,204.2289896000293,204.2289896000293,204.2289896000293,204.2289896000293,204.2289896000293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Puny,6.7,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,209.92943479999667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.91349050001008,209.92943479999667,209.92943479999667,210.16319440002553,5,0.23194349999539554,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.16359820001526,210.1937970999861,210.1937970999861,210.1937970999861,210.1937970999861,210.1937970999861,210.1937970999861,210.1937970999861,210.76255640003365,1,1,0.5534164999844506,0.0014023000258021057,210.7629004000337,210.78920020000078,210.78920020000078,210.78920020000078,210.78920020000078,210.78920020000078,210.78920020000078,210.78920020000078,211.0621240999899,211.06213870004285,211.07866380002815,217.77959809999447,217.76320580003085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Brawny,7.7,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,217.77959809999447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.76368670002557,217.77959809999447,217.77959809999447,218.1633916000137,5,0.38171330001205206,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.16385900002206,218.18525690003298,218.18525690003298,218.18525690003298,218.18525690003298,218.18525690003298,218.18525690003298,218.18525690003298,218.92918109998573,2,1,0.7381643999833614,0.0010211000335402787,218.92951859999448,218.9463404000271,218.9463404000271,218.9463404000271,218.9463404000271,218.9463404000271,218.9463404000271,218.9463404000271,219.21222410001792,219.21223930001725,219.2288336000056,226.92931850004243,226.9129109000205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Fragile,5.7,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,226.92931850004243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.91332940000575,226.92931850004243,226.92931850004243,227.1628156999941,5,0.23195019998820499,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.16321770002833,227.18357059999835,227.18357059999835,227.18357059999835,227.18357059999835,227.18357059999835,227.18357059999835,227.18357059999835,228.09493880002992,1,1,0.896622100030072,0.0009024000028148293,228.09527580003487,228.11200140003348,228.11200140003348,228.11200140003348,228.11200140003348,228.11200140003348,228.11200140003348,228.11200140003348,228.37909500004025,228.37911460001487,228.3953923000372,234.0959729999886,234.07957890001126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
