ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwbg,TextRight_jwbg,TextCentre_jwbg,Answer,ImageLeft_wibg,ImageRight_wibg,ImageCentre_wibg,TextLeft_wibg,TextRight_wibg,TextCentre_wibg,ITI,TextLeft_jwgb,TextRight_jwgb,TextCentre_jwgb,ImageLeft_wigb,ImageRight_wigb,ImageCentre_wigb,TextLeft_wigb,TextRight_wigb,TextCentre_wigb,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwbg.thisRepN,jwbg.thisTrialN,jwbg.thisN,jwbg.thisIndex,wibg.thisRepN,wibg.thisTrialN,wibg.thisN,wibg.thisIndex,jwgb.thisRepN,jwgb.thisTrialN,jwgb.thisN,jwgb.thisIndex,wigb.thisRepN,wigb.thisTrialN,wigb.thisN,wigb.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,fix_Discard.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,fixation_practice.stopped,text.stopped,image_left_ji_2.stopped,image_right_ji_2.stopped,image_center_ji_fb.stopped,feedback_image_2.stopped,prep_jwbg.started,prep_spacebar_5.started,prep_points_6.started,text_prep_6.started,text_left_prep_3.started,text_right_prep_3.started,key_resp_prep_6.started,prep_jwbg.stopped,key_resp_prep_6.keys,key_resp_prep_6.rt,key_resp_prep_6.duration,just_words_bg.started,key_resp_jwbg.started,text_left_bg.started,text_right_bg.started,text_stim_jwbg.started,just_words_bg.stopped,key_resp_jwbg.keys,key_resp_jwbg.corr,key_resp_jwbg.rt,key_resp_jwbg.duration,feedback_10.started,text_left_bg_2.started,text_right_bg_2.started,text_stim_jwbg_2.started,image_jwbg_fb.started,feedback_10.stopped,text_left_bg_2.stopped,text_right_bg_2.stopped,text_stim_jwbg_2.stopped,image_jwbg_fb.stopped,prep_wibg.started,prep_spacebar_6.started,prep_points_7.started,text_prep_7.started,image_left_sw_4.started,image_right_sw_4.started,under_image_left_4.started,under_image_right_4.started,key_resp_prep_7.started,prep_wibg.stopped,key_resp_prep_7.keys,key_resp_prep_7.rt,key_resp_prep_7.duration,words_images_bg.started,key_resp_wibg.started,image_left_bg.started,image_right_bg.started,under_image_left_bg.started,under_image_right_bg.started,image_stim_wibg.started,text_stim_wibg.started,words_images_bg.stopped,key_resp_wibg.keys,key_resp_wibg.corr,key_resp_wibg.rt,key_resp_wibg.duration,feedback_12.started,image_left_bg_2.started,image_right_bg_2.started,under_image_left_bg_2.started,under_image_right_bg_2.started,image_center_wibg_fb.started,text_center_wibg_fb.started,image_wibg_fb.started,feedback_12.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_bg_2.stopped,image_right_bg_2.stopped,under_image_left_bg_2.stopped,under_image_right_bg_2.stopped,image_center_wibg_fb.stopped,text_center_wibg_fb.stopped,image_wibg_fb.stopped,prep_jwgb.started,prep_spacebar_7.started,prep_points_8.started,text_prep_8.started,text_left_prep.started,text_right_prep.started,key_resp_prep_8.started,prep_jwgb.stopped,key_resp_prep_8.keys,key_resp_prep_8.rt,key_resp_prep_8.duration,just_words_gb.started,key_resp_jwgb.started,text_left_gb.started,text_right_gb.started,text_stim_jwgb.started,just_words_gb.stopped,key_resp_jwgb.keys,key_resp_jwgb.corr,key_resp_jwgb.rt,key_resp_jwgb.duration,feedback_14.started,text_left_gb_2.started,text_right_gb_2.started,text_center_jwgb_fb.started,image_jwgb_fb.started,feedback_14.stopped,text_left_gb_2.stopped,text_right_gb_2.stopped,text_center_jwgb_fb.stopped,image_jwgb_fb.stopped,prep_wigb.started,prep_spacebar_8.started,prep_points_9.started,text_prep_9.started,image_left_gb_5.started,image_right_gb_5.started,under_image_left_5.started,under_image_right_5.started,key_resp_prep_9.started,prep_wigb.stopped,key_resp_prep_9.keys,key_resp_prep_9.rt,key_resp_prep_9.duration,words_images_gb.started,key_resp_wigb.started,image_left_gb.started,image_right_gb.started,under_image_left_gb.started,under_image_right_gb.started,image_stim_wigb.started,text_stim_wigb.started,words_images_gb.stopped,key_resp_wigb.keys,key_resp_wigb.corr,key_resp_wigb.rt,key_resp_wigb.duration,feedback_16.started,image_left_gb_2.started,image_right_gb_2.started,under_image_left_gb_2.started,under_image_right_gb_2.started,image_center_wigb_fb.started,text_center_wigb_fb.started,image_wigb_fb.started,feedback_16.stopped,image_left_gb_2.stopped,image_right_gb_2.stopped,under_image_left_gb_2.stopped,under_image_right_gb_2.stopped,image_center_wigb_fb.stopped,text_center_wigb_fb.stopped,image_wigb_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,1,Bad,Good,Celebrate,right,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,86.99829309999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.98203879999983,86.99829309999996,86.99829309999996,87.23180719999982,5,0.2329053000003114,None,,,,,,,,,,,,,,,,,87.98104279999961,87.99769809999998,88.9812508,,,,,,,,,,,,,,,,,87.2322167999996,87.24815209999997,87.24815209999997,87.24815209999997,87.24815209999997,87.68159389999983,1,1,0.42209219999995184,0.0022985000000517175,87.6820447,87.69750029999977,87.69750029999977,87.69750029999977,87.69750029999977,87.98102679999965,87.99769809999998,87.99769809999998,87.99769809999998,87.99769809999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
,,,2,Bad,Good,Failure,left,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,88.99795189999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.98159549999991,88.99795189999986,88.99795189999986,89.24842489999992,5,0.2333521999998993,None,,,,,,,,,,,,,,,,,90.04787819999956,90.06431569999995,91.04793919999975,91.06459779999977,,,,,,,,,,,,,,,,89.24880119999989,89.26454539999986,89.26454539999986,89.26454539999986,89.26454539999986,89.74802749999981,2,1,0.4656310999998823,0.0008757000000514381,89.74838259999979,89.76439699999992,89.76439699999992,89.76439699999992,89.76439699999992,90.04786299999978,90.06431569999995,90.06431569999995,90.06431569999995,90.06431569999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
,,,1,Bad,Good,Happy,right,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,91.06459779999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.04829099999961,91.06459779999977,91.06459779999977,91.2483543999997,5,0.16758019999997487,None,,,,,,,,,,,,,,,,,91.99783869999965,92.01425279999967,92.99773149999965,93.0144166,,,,,,,,,,,,,,,,91.24875679999968,91.26484719999962,91.26484719999962,91.26484719999962,91.26484719999962,91.69827019999957,1,1,0.4211003999998866,0.0,91.6987210999996,91.71433109999998,91.71433109999998,91.71433109999998,91.71433109999998,91.99782319999986,92.01425279999967,92.01425279999967,92.01425279999967,92.01425279999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
,,,2,Bad,Good,Awful,left,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,93.0144166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.99796349999997,93.0144166,93.0144166,93.24866609999981,5,0.21779130000004443,None,,,,,,,,,,,,,,,,,94.04766149999978,94.06405989999985,95.04777249999961,,,,,,,,,,,,,,,,,93.24913779999997,93.26447109999981,93.26447109999981,93.26447109999981,93.26447109999981,93.76463729999978,2,1,0.4896499000001313,0.001125199999933102,93.76501659999985,93.78016449999996,93.78016449999996,93.78016449999996,93.78016449999996,94.04764419999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
,,,2,Bad,Good,Nasty,left,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,95.06441019999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0480619,95.06441019999966,95.06441019999966,95.2484829,5,0.16780580000022383,None,,,,,,,,,,,,,,,,,98.59781319999956,98.61439109999992,99.5979284,,,,,,,,,,,,,,,,,95.24890659999983,95.2647138999996,95.2647138999996,95.2647138999996,95.2647138999996,98.29796799999986,2,1,3.020731699999942,0.0009433000000171887,98.29834609999989,98.31431219999968,98.31431219999968,98.31431219999968,98.31431219999968,98.59779759999992,98.61439109999992,98.61439109999992,98.61439109999992,98.61439109999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
,,,1,Bad,Good,Joy,right,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,99.61461469999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.59829039999977,99.61461469999995,99.61461469999995,100.24820839999984,5,0.6174828999996862,None,,,,,,,,,,,,,,,,,101.21438489999991,101.23084569999992,102.21510059999991,,,,,,,,,,,,,,,,,100.24857039999961,100.26435889999993,100.26435889999993,100.26435889999993,100.26435889999993,100.91489449999972,1,1,0.6448865000002115,0.0012021999996250088,100.91538149999997,100.93012439999984,100.93012439999984,100.93012439999984,100.93012439999984,101.21436959999983,101.23084569999992,101.23084569999992,101.23084569999992,101.23084569999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.21519309999985,102.24773979999964,102.24773979999964,102.24773979999964,102.24773979999964,102.24773979999964,102.24773979999964,102.24773979999964,102.24773979999964,103.51372609999999,1,1.2579983000000539,0.0002969000001940003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00006_fg.png,Bad,Good, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,103.53117029999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.52944049999996,103.53117029999976,103.53117029999976,104.24834089999968,5,0.701016399999844,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.24897089999968,104.27081559999988,104.27081559999988,104.27081559999988,104.27081559999988,104.27081559999988,104.27081559999988,104.27081559999988,105.18040869999959,1,1,0.9049457000000984,0.00026230000003124587,105.18091359999971,105.19931049999968,105.19931049999968,105.19931049999968,105.19931049999968,105.19931049999968,105.19931049999968,105.19931049999968,105.46437419999984,105.46439189999955,105.48085499999979,112.1815216,112.16497139999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00003_fg.png,Bad,Good, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,112.1815216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.16547549999996,112.1815216,112.1815216,112.2486116,5,0.0506985000001805,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.2490829999997,112.26573089999965,112.26573089999965,112.26573089999965,112.26573089999965,112.26573089999965,112.26573089999965,112.26573089999965,112.86452129999998,1,1,0.5974602999999661,0.0008880999998837069,112.86484389999987,112.8797325999999,112.8797325999999,112.8797325999999,112.8797325999999,112.8797325999999,112.8797325999999,112.8797325999999,113.14754719999974,113.1475634999997,113.16385789999958,119.86492649999991,119.84852079999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00002_fg.png,Bad,Good, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,119.86492649999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.84902379999994,119.86492649999991,119.86492649999991,120.24823619999961,5,0.36721739999984493,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.24864239999988,120.26423639999985,120.26423639999985,120.26423639999985,120.26423639999985,120.26423639999985,120.26423639999985,120.26423639999985,120.8144183999998,1,0,0.5358916000000136,0.0011823999998341606,120.8147670999997,120.84657759999982,120.84657759999982,120.84657759999982,120.84657759999982,120.84657759999982,120.84657759999982,120.84657759999982,121.09749099999999,121.09750779999968,121.11374689999957,127.8143742999996,127.79793619999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Nasty,7.7,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,127.8143742999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.79829659999996,127.8143742999996,127.8143742999996,128.24797079999962,5,0.4176900999996178,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.24833549999994,128.27792509999972,128.27792509999972,128.27792509999972,128.27792509999972,128.27792509999972,128.27792509999972,128.27792509999972,129.23021519999975,2,1,0.938096399999722,0.0009402000000591215,129.23056859999997,129.2544211999998,129.2544211999998,129.2544211999998,129.2544211999998,129.2544211999998,129.2544211999998,129.2544211999998,129.5140954999997,129.5141126999997,129.53069929999992,137.2314164999998,137.21478929999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Awful,8.7,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,137.2314164999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.21532879999995,137.2314164999998,137.2314164999998,137.24848509999993,5,0.0007763000003251364,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.24898219999977,137.27092019999964,137.27092019999964,137.27092019999964,137.27092019999964,137.27092019999964,137.27092019999964,137.27092019999964,138.4475723999999,2,1,1.159125099999983,0.0009559000000081141,138.44789619999983,138.46488569999974,138.46488569999974,138.46488569999974,138.46488569999974,138.46488569999974,138.46488569999974,138.46488569999974,138.7473074999998,138.7473240999998,138.76382539999986,147.4640244999996,147.44768139999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00004_fg.png,Bad,Good, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,147.4640244999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.4480652999996,147.4640244999996,147.4640244999996,148.24803079999992,5,0.7681234000001496,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.24845929999992,148.2675678999999,148.2675678999999,148.2675678999999,148.2675678999999,148.2675678999999,148.2675678999999,148.2675678999999,148.87974019999956,1,1,0.6090615999996771,0.0003245000002607412,148.8800785999997,148.89704489999986,148.89704489999986,148.89704489999986,148.89704489999986,148.89704489999986,148.89704489999986,148.89704489999986,149.16370879999977,149.16372489999958,149.18037239999967,154.8813057999996,154.8648601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00008_fg.png,Bad,Good, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,154.8813057999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.86536479999995,154.8813057999996,154.8813057999996,155.24828469999966,5,0.3508052000001953,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.2487844999996,155.26615979999997,155.26615979999997,155.26615979999997,155.26615979999997,155.26615979999997,155.26615979999997,155.26615979999997,161.08005189999994,2,1,5.8009547999999995,0.0007946999999148829,161.08045539999966,161.09706099999994,161.09706099999994,161.09706099999994,161.09706099999994,161.09706099999994,161.09706099999994,161.09706099999994,161.36365969999997,161.3636752999996,161.38043029999972,167.08044599999994,167.06398169999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00009_fg.png,Bad,Good, ,7.7,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,167.08044599999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.06434939999963,167.08044599999994,167.08044599999994,167.24759249999988,5,0.15162300000019968,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.24795449999965,167.26387319999958,167.26387319999958,167.26387319999958,167.26387319999958,167.26387319999958,167.26387319999958,167.26387319999958,167.8973801999996,2,1,0.6213755999997375,0.001992500000142172,167.89774529999977,167.9134294999999,167.9134294999999,167.9134294999999,167.9134294999999,167.9134294999999,167.9134294999999,167.9134294999999,168.19710449999957,168.19711879999977,168.21367089999967,175.91426319999982,175.89822799999956,168.21367089999967,168.21367089999967,168.21367089999967,168.21367089999967,168.21367089999967,168.21367089999967,168.21367089999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Cherish,5.7,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,175.91426319999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.89873389999957,175.91426319999982,175.91426319999982,176.83130519999986,5,0.9008595999998761,0.0008440999999947962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.83180989999983,176.86506519999966,176.86506519999966,176.86506519999966,176.86506519999966,176.86506519999966,176.86506519999966,176.86506519999966,177.52992479999966,1,1,0.6642769000000044,None,177.53033189999996,177.55532289999974,177.55532289999974,177.55532289999974,177.55532289999974,177.55532289999974,177.55532289999974,177.55532289999974,177.8136497999999,177.8136668999996,177.83016709999993,183.5305016999996,183.51384159999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Joy,5.7,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,183.5305016999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.51418449999983,183.5305016999996,183.5305016999996,184.24777249999988,5,0.7015220999996927,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.248196,184.26873069999965,184.26873069999965,184.26873069999965,184.26873069999965,184.26873069999965,184.26873069999965,184.26873069999965,184.82978989999992,1,1,0.5453371000003244,0.0008224999996855331,184.83013169999958,184.84655769999972,184.84655769999972,184.84655769999972,184.84655769999972,184.84655769999972,184.84655769999972,184.84655769999972,185.11352869999973,185.11354359999996,185.13001529999974,190.83034529999986,190.81393519999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00001_fg.png,Bad,Good, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,190.83034529999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.81428549999964,190.83034529999986,190.83034529999986,191.2474003999996,5,0.4016772999998466,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.24777429999995,191.26441339999974,191.26441339999974,191.26441339999974,191.26441339999974,191.26441339999974,191.26441339999974,191.26441339999974,192.04709029999958,2,1,0.7737580000002708,0.0013016999996580125,192.04741269999977,192.06297099999983,192.06297099999983,192.06297099999983,192.06297099999983,192.06297099999983,192.06297099999983,192.06297099999983,192.34692199999972,192.3469353999999,192.36320669999986,198.06445939999958,198.04818119999982,192.36320669999986,192.36320669999986,192.36320669999986,192.36320669999986,192.36320669999986,192.36320669999986,192.36320669999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
