ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsi,TextRight_jwsi,TextCentre_jwsi,Answer,ImageLeft_wisi,ImageRight_wisi,ImageCentre_wisi,TextLeft_wisi,TextRight_wisi,TextCentre_wisi,ITI,TextLeft_jwis,TextRight_jwis,TextCentre_jwis,ImageLeft_wiis,ImageRight_wiis,ImageCentre_wiis,TextLeft_wiis,TextRight_wiis,TextCentre_wiis,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsi.thisRepN,jwsi.thisTrialN,jwsi.thisN,jwsi.thisIndex,wisi.thisRepN,wisi.thisTrialN,wisi.thisN,wisi.thisIndex,jwis.thisRepN,jwis.thisTrialN,jwis.thisN,jwis.thisIndex,wiis.thisRepN,wiis.thisTrialN,wiis.thisN,wiis.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,fixation_practice.stopped,text.stopped,prep_jwsi.started,prep_spacebar_9.started,prep_points_10.started,text_prep_10.started,text_left_prep_2.started,text_right_prep_2.started,key_resp_prep_10.started,prep_jwsi.stopped,key_resp_prep_10.keys,key_resp_prep_10.rt,key_resp_prep_10.duration,just_words_si.started,key_resp_jwsi.started,text_left_si.started,text_right_si.started,text_stim_jwsi.started,just_words_si.stopped,key_resp_jwsi.keys,key_resp_jwsi.corr,key_resp_jwsi.rt,key_resp_jwsi.duration,feedback_18.started,text_left_si_2.started,text_right_si_2.started,text_center.started,image_jwsi_fb.started,feedback_18.stopped,text_left_si_2.stopped,text_right_si_2.stopped,text_center.stopped,image_jwsi_fb.stopped,prep_wisi.started,prep_spacebar_10.started,prep_points_11.started,text_prep_11.started,image_left_sw_6.started,image_right_sw_6.started,under_image_left_6.started,under_image_right_6.started,key_resp_prep_11.started,prep_wisi.stopped,key_resp_prep_11.keys,key_resp_prep_11.rt,key_resp_prep_11.duration,words_images_si.started,key_resp_wisi.started,image_left_si.started,image_right_si.started,under_image_left_si.started,under_image_right_si.started,image_stim_wisi.started,text_stim_wisi.started,words_images_si.stopped,key_resp_wisi.keys,key_resp_wisi.corr,key_resp_wisi.rt,key_resp_wisi.duration,feedback_20.started,image_left_si_2.started,image_right_si_2.started,under_image_left_si_2.started,under_image_right_si_2.started,image_center_wisi_fb.started,text_center_wisi_fb.started,image_wisi_fb.started,feedback_20.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_si_2.stopped,image_right_si_2.stopped,under_image_left_si_2.stopped,under_image_right_si_2.stopped,image_center_wisi_fb.stopped,text_center_wisi_fb.stopped,image_wisi_fb.stopped,prep_jwis.started,prep_spacebar_11.started,prep_points_12.started,text_prep_12.started,text_left_prep_4.started,text_right_prep_4.started,key_resp_prep_12.started,prep_jwis.stopped,key_resp_prep_12.keys,key_resp_prep_12.rt,key_resp_prep_12.duration,just_word_is.started,key_resp_jwis.started,text_left_is.started,text_right_is.started,text_stim_jwis.started,just_word_is.stopped,key_resp_jwis.keys,key_resp_jwis.corr,key_resp_jwis.rt,key_resp_jwis.duration,feedback_22.started,text_left_is_2.started,text_right_is_2.started,text_center_jwis_fb.started,image_jwis_fb.started,text_left_is_2.stopped,text_right_is_2.stopped,text_center_jwis_fb.stopped,image_jwis_fb.stopped,feedback_22.stopped,prep_wiis.started,prep_spacebar_12.started,prep_points_13.started,text_prep_13.started,image_left_sw_7.started,image_right_sw_7.started,under_image_left_7.started,under_image_right_7.started,key_resp_prep_13.started,prep_wiis.stopped,key_resp_prep_13.keys,key_resp_prep_13.rt,key_resp_prep_13.duration,word_image_is.started,key_resp_wiis.started,image_left_is.started,image_right_is.started,under_image_left_is.started,under_image_is.started,image_stim_wiis.started,text_stim_wiis.started,word_image_is.stopped,key_resp_wiis.keys,key_resp_wiis.corr,key_resp_wiis.rt,key_resp_wiis.duration,feedback_24.started,image_left_is_2.started,image_right_is_2.started,under_image_left_is_2.started,under_image_is_2.started,image_center_wiis_fb.started,text_center_wiis_fb.started,image_wiis_fb.started,feedback_24.stopped,image_left_is_2.stopped,image_right_is_2.stopped,under_image_left_is_2.stopped,under_image_is_2.stopped,image_center_wiis_fb.stopped,text_center_wiis_fb.stopped,image_wiis_fb.stopped,Baseline.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,1,Stupidity,Intelligence,Genius,right,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,115.11083820000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.09471870000016,115.11083820000022,115.11083820000022,115.96115159999863,5,0.849766900000759,None,,,,,,,,,,,,,,,,,117.06078269999853,117.07725009999922,118.06066999999894,118.07727720000003,,,,,,,,,,,,115.96153189999859,115.97753310000007,115.97753310000007,115.97753310000007,115.97753310000007,116.76102050000009,1,1,0.7819956000003003,0.0,116.76139270000021,116.7772847999986,116.7772847999986,116.7772847999986,116.7772847999986,117.0607674999992,117.07725009999922,117.07725009999922,117.07725009999922,117.07725009999922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
,,,1,Stupidity,Intelligence,Smart,right,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,118.07727720000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.06100479999986,118.07727720000003,118.07727720000003,118.17773510000006,5,0.08433379999951285,None,,,,,,,,,,,,,,,,,119.67747229999986,119.69397909999861,120.67768879999858,,,,,,,,,,,,,118.17807209999955,118.19412000000011,118.19412000000011,118.19412000000011,118.19412000000011,119.393999599999,1,1,1.1981931999998778,0.00029739999990852084,119.39438119999977,119.4097211999997,119.4097211999997,119.4097211999997,119.4097211999997,119.67745130000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
,,,2,Stupidity,Intelligence,Slow,left,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,120.69411429999855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.67806539999947,120.69411429999855,120.69411429999855,121.17780449999918,5,0.46750930000052904,None,,,,,,,,,,,,,,,,,122.04400799999894,122.06038119999903,123.0444768999987,,,,,,,,,,,,,121.17816909999965,121.19354029999886,121.19354029999886,121.19354029999886,121.19354029999886,121.75989179999851,2,1,0.5617495000005874,0.0002960999991046265,121.76030069999979,121.77725839999948,121.77725839999948,121.77725839999948,121.77725839999948,122.04399199999898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
,,,2,Stupidity,Intelligence,Moronic,left,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,123.0609829999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.04490289999922,123.0609829999994,123.0609829999994,123.1779878999987,5,0.10064120000060939,None,,,,,,,,,,,,,,,,,124.29403540000021,124.31059800000003,125.29415809999955,125.31063349999931,,,,,,,,,,,,123.17840400000023,123.19363299999895,123.19363299999895,123.19363299999895,123.19363299999895,124.01004289999946,2,1,0.8120545999991009,0.001655600000958657,124.01047189999917,124.02692109999953,124.02692109999953,124.02692109999953,124.02692109999953,124.29401820000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
,,,1,Stupidity,Intelligence,Crafty,right,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,125.31063349999931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.29447979999895,125.31063349999931,125.31063349999931,125.97838839999895,5,0.6620088999989093,0.002314400000614114,,,,,,,,,,,,,,,,,127.69404070000019,127.71047029999863,128.69461669999873,,,,,,,,,,,,,125.97891069999969,125.9941189000001,125.9941189000001,125.9941189000001,125.9941189000001,127.40996569999879,1,1,1.4046087000006082,0.0009914999991451623,127.41038689999914,127.42695639999874,127.42695639999874,127.42695639999874,127.42695639999874,127.69402459999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
,,,2,Stupidity,Intelligence,Ignorant,left,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,128.7112621999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.69508169999972,128.7112621999986,128.7112621999986,129.17790950000017,5,0.4504196999987471,None,,,,,,,,,,,,,,,,,130.0942071999998,130.1105136999995,131.09468769999876,,,,,,,,,,,,,129.1783667999989,129.19412609999927,129.19412609999927,129.19412609999927,129.19412609999927,129.8097816999998,2,1,0.6149552000006224,None,129.81025729999965,129.82697439999902,129.82697439999902,129.82697439999902,129.82697439999902,130.09418769999866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.0947825000003,131.12737659999948,131.12737659999948,131.12737659999948,131.12737659999948,131.12737659999948,131.12737659999948,131.12737659999948,131.12737659999948,132.54323870000007,1,1.408216199999515,0.0009651000000303611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00001_fg.png,Stupidity,Intelligence, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,132.56010799999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.55833419999908,132.56010799999967,132.56010799999967,133.17796569999882,5,0.6015738000005513,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.1785944000003,133.20147600000018,133.20147600000018,133.20147600000018,133.20147600000018,133.20147600000018,133.20147600000018,133.20147600000018,134.49408549999862,1,1,1.2761062000008678,0.0009054999991349177,134.49460790000012,134.51531160000013,134.51531160000013,134.51531160000013,134.51531160000013,134.51531160000013,134.51531160000013,134.51531160000013,134.79383619999862,134.7938538999988,134.81022139999914,141.51086869999926,141.49521399999867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Crafty,7.7,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,141.51086869999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.49583429999984,141.51086869999926,141.51086869999926,142.177653499999,5,0.650711099999171,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.17807689999972,142.2085634999985,142.2085634999985,142.2085634999985,142.2085634999985,142.2085634999985,142.2085634999985,142.2085634999985,143.5270743000001,1,1,1.312208900000769,0.0,143.52739939999992,143.55366159999903,143.55366159999903,143.55366159999903,143.55366159999903,143.55366159999903,143.55366159999903,143.55366159999903,143.82735299999877,143.82737180000004,143.84379789999912,151.54395990000012,151.5275289000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Mindless,5.7,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,151.54395990000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.52791139999863,151.54395990000012,151.54395990000012,152.17759019999903,5,0.6177253000005294,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.17803370000001,152.19958059999954,152.19958059999954,152.19958059999954,152.19958059999954,152.19958059999954,152.19958059999954,152.19958059999954,153.04349459999867,2,1,0.833294099998966,0.0009933000001183245,153.04382019999866,153.0602584999997,153.0602584999997,153.0602584999997,153.0602584999997,153.0602584999997,153.0602584999997,153.0602584999997,153.32659179999973,153.3266050000002,153.34327219999977,159.04384709999977,159.02715999999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Ignorant,8.7,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,159.04384709999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.02753539999867,159.04384709999977,159.04384709999977,159.17848909999884,5,0.11781929999960994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.17908410000018,159.20171669999945,159.20171669999945,159.20171669999945,159.20171669999945,159.20171669999945,159.20171669999945,159.20171669999945,159.9938406000001,2,1,0.7828231999992568,0.0010445000007166527,159.9941928999997,160.0122672999987,160.0122672999987,160.0122672999987,160.0122672999987,160.0122672999987,160.0122672999987,160.0122672999987,160.27675939999972,160.27677380000023,160.29352759999892,168.99356970000008,168.9773124000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00004_fg.png,Stupidity,Intelligence, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,168.99356970000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.97768929999984,168.99356970000008,168.99356970000008,169.17741699999897,5,0.1680210000013176,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.1777848999991,169.19548759999998,169.19548759999998,169.19548759999998,169.19548759999998,169.19548759999998,169.19548759999998,169.19548759999998,172.15961809999862,1,1,2.9551225999985036,0.0020905000001221197,172.1600370999986,172.17637269999977,172.17637269999977,172.17637269999977,172.17637269999977,172.17637269999977,172.17637269999977,172.17637269999977,172.4432345999994,172.44324869999946,172.4597278000001,179.1602573,179.14375739999923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Slow,6.7,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,179.1602573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.14409389999855,179.1602573,179.1602573,179.1771833999992,5,0.002560299999458948,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.17751150000004,179.19837409999855,179.19837409999855,179.19837409999855,179.19837409999855,179.19837409999855,179.19837409999855,179.19837409999855,180.093785699999,2,1,0.8906224999991537,0.0,180.09416950000013,180.1226717999998,180.1226717999998,180.1226717999998,180.1226717999998,180.1226717999998,180.1226717999998,180.1226717999998,180.3933632999997,180.3933763999994,180.4099239999996,187.11112039999898,187.09439059999931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00008_fg.png,Stupidity,Intelligence, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,187.11112039999898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0949918999995,187.11112039999898,187.11112039999898,187.17812599999888,5,0.05156449999958568,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.17872439999883,187.20022319999953,187.20022319999953,187.20022319999953,187.20022319999953,187.20022319999953,187.20022319999953,187.20022319999953,188.1792848999994,2,1,0.9717196999990847,0.0,188.18040250000013,188.21079349999854,188.21079349999854,188.21079349999854,188.21079349999854,188.21079349999854,188.21079349999854,188.21079349999854,188.4759940999993,188.4760112999993,188.49298479999925,194.19356329999937,194.17717839999932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00009_fg.png,Stupidity,Intelligence, ,7.7,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,194.19356329999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.17755489999945,194.19356329999937,194.19356329999937,195.17780049999965,5,0.9691246999991563,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.1783488000001,195.19761229999858,195.19761229999858,195.19761229999858,195.19761229999858,195.19761229999858,195.19761229999858,195.19761229999858,196.2594279999994,1,1,1.0561175999991974,0.0014215999999578344,196.25982329999897,196.27622079999855,196.27622079999855,196.27622079999855,196.27622079999855,196.27622079999855,196.27622079999855,196.27622079999855,196.5435551999999,196.54357359999995,196.56002999999873,204.26016460000028,204.24372539999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00002_fg.png,Stupidity,Intelligence, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,204.26016460000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.24409869999909,204.26016460000028,204.26016460000028,205.17708069999935,5,0.9027274000000034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.177448299999,205.20984549999957,205.20984549999957,205.20984549999957,205.20984549999957,205.20984549999957,205.20984549999957,205.20984549999957,206.8432912999997,2,1,1.6196044999996957,0.001031600000715116,206.8436817999991,206.8590699999986,206.8590699999986,206.8590699999986,206.8590699999986,206.8590699999986,206.8590699999986,206.8590699999986,207.12634629999957,207.12636049999855,207.14285240000027,213.84341499999937,213.8269221999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Bright,5.7,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,213.84341499999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.8272982999988,213.84341499999937,213.84341499999937,214.17753429999902,5,0.31928159999915806,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.17802389999997,214.2111034999998,214.2111034999998,214.2111034999998,214.2111034999998,214.2111034999998,214.2111034999998,214.2111034999998,214.79321460000028,2,0,0.5757391999995889,0.0019436000002315268,214.7935293999999,214.81944320000002,214.81944320000002,214.81944320000002,214.81944320000002,214.81944320000002,214.81944320000002,214.81944320000002,215.09318669999993,215.09320259999913,215.10953150000023,220.81001259999903,220.79352859999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Wise,5.7,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,220.81001259999903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.79391079999914,220.81001259999903,220.81001259999903,221.0271572999991,5,0.2145345000008092,0.00098719999914465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.02752489999875,221.0460406000002,221.0460406000002,221.0460406000002,221.0460406000002,221.0460406000002,221.0460406000002,221.0460406000002,221.62666499999978,2,0,0.5773781999996572,0.0010729999994509853,221.62699299999986,221.6448005000002,221.6448005000002,221.6448005000002,221.6448005000002,221.6448005000002,221.6448005000002,221.6448005000002,221.9264108999996,221.926426,221.9428912000003,227.64320969999972,227.62680529999852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Moronic,5.7,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,227.64320969999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.62718510000013,227.64320969999972,227.64320969999972,228.17704179999964,5,0.5194023999993078,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.17742089999956,228.19638089999899,228.19638089999899,228.19638089999899,228.19638089999899,228.19638089999899,228.19638089999899,228.19638089999899,229.09303739999996,2,1,0.8810618000006798,0.0009325999999418855,229.09333960000004,229.1092864000002,229.1092864000002,229.1092864000002,229.1092864000002,229.1092864000002,229.1092864000002,229.1092864000002,229.37612919999992,229.37614380000014,229.39274599999953,235.09239609999895,235.07649259999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
