ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwbg,TextRight_jwbg,TextCentre_jwbg,Answer,ImageLeft_wibg,ImageRight_wibg,ImageCentre_wibg,TextLeft_wibg,TextRight_wibg,TextCentre_wibg,ITI,TextLeft_jwgb,TextRight_jwgb,TextCentre_jwgb,ImageLeft_wigb,ImageRight_wigb,ImageCentre_wigb,TextLeft_wigb,TextRight_wigb,TextCentre_wigb,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwbg.thisRepN,jwbg.thisTrialN,jwbg.thisN,jwbg.thisIndex,wibg.thisRepN,wibg.thisTrialN,wibg.thisN,wibg.thisIndex,jwgb.thisRepN,jwgb.thisTrialN,jwgb.thisN,jwgb.thisIndex,wigb.thisRepN,wigb.thisTrialN,wigb.thisN,wigb.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,fix_Discard.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_start.stopped,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,prep_jwbg.started,prep_spacebar_5.started,prep_points_6.started,text_prep_6.started,text_left_prep_3.started,text_right_prep_3.started,key_resp_prep_6.started,prep_jwbg.stopped,key_resp_prep_6.keys,key_resp_prep_6.rt,key_resp_prep_6.duration,just_words_bg.started,key_resp_jwbg.started,text_left_bg.started,text_right_bg.started,text_stim_jwbg.started,just_words_bg.stopped,key_resp_jwbg.keys,key_resp_jwbg.corr,key_resp_jwbg.rt,key_resp_jwbg.duration,feedback_10.started,text_left_bg_2.started,text_right_bg_2.started,text_stim_jwbg_2.started,image_jwbg_fb.started,text_left_bg_2.stopped,text_right_bg_2.stopped,text_stim_jwbg_2.stopped,image_jwbg_fb.stopped,feedback_10.stopped,prep_wibg.started,prep_spacebar_6.started,prep_points_7.started,text_prep_7.started,image_left_sw_4.started,image_right_sw_4.started,under_image_left_4.started,under_image_right_4.started,key_resp_prep_7.started,prep_wibg.stopped,key_resp_prep_7.keys,key_resp_prep_7.rt,key_resp_prep_7.duration,words_images_bg.started,key_resp_wibg.started,image_left_bg.started,image_right_bg.started,under_image_left_bg.started,under_image_right_bg.started,image_stim_wibg.started,text_stim_wibg.started,words_images_bg.stopped,key_resp_wibg.keys,key_resp_wibg.corr,key_resp_wibg.rt,key_resp_wibg.duration,feedback_12.started,image_left_bg_2.started,image_right_bg_2.started,under_image_left_bg_2.started,under_image_right_bg_2.started,image_center_wibg_fb.started,text_center_wibg_fb.started,image_wibg_fb.started,feedback_12.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_bg_2.stopped,image_right_bg_2.stopped,under_image_left_bg_2.stopped,under_image_right_bg_2.stopped,image_center_wibg_fb.stopped,text_center_wibg_fb.stopped,image_wibg_fb.stopped,prep_jwgb.started,prep_spacebar_7.started,prep_points_8.started,text_prep_8.started,text_left_prep.started,text_right_prep.started,key_resp_prep_8.started,prep_jwgb.stopped,key_resp_prep_8.keys,key_resp_prep_8.rt,key_resp_prep_8.duration,just_words_gb.started,key_resp_jwgb.started,text_left_gb.started,text_right_gb.started,text_stim_jwgb.started,just_words_gb.stopped,key_resp_jwgb.keys,key_resp_jwgb.corr,key_resp_jwgb.rt,key_resp_jwgb.duration,feedback_14.started,text_left_gb_2.started,text_right_gb_2.started,text_center_jwgb_fb.started,image_jwgb_fb.started,feedback_14.stopped,text_left_gb_2.stopped,text_right_gb_2.stopped,text_center_jwgb_fb.stopped,image_jwgb_fb.stopped,prep_wigb.started,prep_spacebar_8.started,prep_points_9.started,text_prep_9.started,image_left_gb_5.started,image_right_gb_5.started,under_image_left_5.started,under_image_right_5.started,key_resp_prep_9.started,prep_wigb.stopped,key_resp_prep_9.keys,key_resp_prep_9.rt,key_resp_prep_9.duration,words_images_gb.started,key_resp_wigb.started,image_left_gb.started,image_right_gb.started,under_image_left_gb.started,under_image_right_gb.started,image_stim_wigb.started,text_stim_wigb.started,words_images_gb.stopped,key_resp_wigb.keys,key_resp_wigb.corr,key_resp_wigb.rt,key_resp_wigb.duration,feedback_16.started,image_left_gb_2.started,image_right_gb_2.started,under_image_left_gb_2.started,under_image_right_gb_2.started,image_center_wigb_fb.started,text_center_wigb_fb.started,image_wigb_fb.started,feedback_16.stopped,image_left_gb_2.stopped,image_right_gb_2.stopped,under_image_left_gb_2.stopped,under_image_right_gb_2.stopped,image_center_wigb_fb.stopped,text_center_wigb_fb.stopped,image_wigb_fb.stopped,Baseline.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,1,Bad,Good,Celebrate,right,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,91.24411179999879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.22771920000378,91.24411179999879,91.24411179999879,91.46213020000141,5,0.2122003999975277,None,,,,,,,,,,,,,,,,,92.57736949999526,92.59392660000594,93.59399330000451,93.57716299999447,,,,,,,,,,,,91.46268640000199,91.47782810000353,91.47782810000353,91.47782810000353,91.47782810000353,92.29348789999494,1,1,0.8020068000041647,0.0009533999982522801,92.29401330000837,92.31038979999721,92.31038979999721,92.31038979999721,92.31038979999721,,,,,92.57735429999593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,2,Bad,Good,Failure,left,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,93.59399330000451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.57740759999433,93.59399330000451,93.59399330000451,94.46087819999957,5,0.8629713999980595,None,,,,,,,,,,,,,,,,,95.86068139999406,95.87716630000796,,96.86085510000703,,,,,,,,,,,,94.46123329999682,94.47757350000029,94.47757350000029,94.47757350000029,94.47757350000029,95.56096869999601,2,1,1.0663076000055298,0.0008820999937597662,95.56134139999631,95.5774248999951,95.5774248999951,95.5774248999951,95.5774248999951,95.87716630000796,95.87716630000796,95.87716630000796,95.87716630000796,95.86066900000151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,1,Bad,Good,Happy,right,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,96.87769310000294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.86118190000707,96.87769310000294,96.87769310000294,97.46204510000825,5,0.5785993000026792,None,,,,,,,,,,,,,,,,,98.41087870000047,98.42745250000735,99.42728010000428,99.41083660000004,,,,,,,,,,,,97.46261550000054,97.47761440000613,97.47761440000613,97.47761440000613,97.47761440000613,98.11099790000299,1,1,0.6193816000013612,0.0009006000036606565,98.11136360000819,98.1271429000044,98.1271429000044,98.1271429000044,98.1271429000044,98.42745250000735,98.42745250000735,98.42745250000735,98.42745250000735,98.41085970000131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,2,Bad,Good,Awful,left,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,99.42728010000428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.411116400006,99.42728010000428,99.42728010000428,99.46106489999511,5,0.028728099990985356,None,,,,,,,,,,,,,,,,,100.56066279999504,100.57720319999498,101.57740239999839,101.56067289999919,,,,,,,,,,,,99.46148589999939,99.47775079999701,99.47775079999701,99.47775079999701,99.47775079999701,100.2770606999984,2,1,0.7931863000121666,0.0018200999911641702,100.27731910000148,100.29307529999642,100.29307529999642,100.29307529999642,100.29307529999642,,,,,100.56064710000646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,2,Bad,Good,Nasty,left,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,101.57740239999839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.56098219999694,101.57740239999839,101.57740239999839,102.46110460000637,5,0.8797110000014072,None,,,,,,,,,,,,,,,,,103.66088630000013,103.67698109999765,104.67755229999602,104.66085260000546,,,,,,,,,,,,102.46150910000142,102.47715930000413,102.47715930000413,102.47715930000413,102.47715930000413,103.37771349999821,2,1,0.8997016000066651,None,103.37821599999734,103.39301189999969,103.39301189999969,103.39301189999969,103.39301189999969,,,,,103.66086790000554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,1,Bad,Good,Joy,right,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,104.67755229999602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.66121390000626,104.67755229999602,104.67755229999602,105.4616226000071,5,0.7807810999947833,None,,,,,,,,,,,,,,,,,106.47702150000259,106.49374429999443,,107.47712540000794,,,,,,,,,,,,105.46211969999422,105.4772018000076,105.4772018000076,105.4772018000076,105.4772018000076,106.19358069999726,1,1,0.7049402999982703,0.0008500000112690032,106.19410680000146,106.21026239999628,106.21026239999628,106.21026239999628,106.21026239999628,,,,,106.47700749999785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.47719099999813,107.50423940000474,107.50423940000474,107.50423940000474,107.50423940000474,107.50423940000474,107.50423940000474,107.50423940000474,107.50423940000474,108.49393579999742,1,0.9868260000075679,0.0016071999998530373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00006_fg.png,Bad,Good, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,108.5108659999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.50847980000253,108.5108659999969,108.5108659999969,109.46057910000673,5,0.9463694000005489,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.46091100000194,109.47707930000615,109.47707930000615,109.47707930000615,109.47707930000615,109.47707930000615,109.47707930000615,109.47707930000615,110.7775665000081,1,1,1.288773799999035,0.0010136000055354089,110.77815159999591,110.80017689999659,110.80017689999659,110.80017689999659,110.80017689999659,110.80017689999659,110.80017689999659,110.80017689999659,111.0773998000077,111.07741860000533,111.09409080000478,117.7940993999946,117.77771819999907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00003_fg.png,Bad,Good, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,117.7940993999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.77809479999996,117.7940993999946,117.7940993999946,118.46093919999839,5,0.6634543999971356,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.46129000000656,118.47682579999673,118.47682579999673,118.47682579999673,118.47682579999673,118.47682579999673,118.47682579999673,118.47682579999673,119.09291720000328,1,1,0.6065157999983057,0.0008584000024711713,119.09331680000469,119.11008610000135,119.11008610000135,119.11008610000135,119.11008610000135,119.11008610000135,119.11008610000135,119.11008610000135,119.37703869999677,119.3770535000076,119.39375040000596,126.0940244000085,126.07767539999622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00002_fg.png,Bad,Good, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,126.0940244000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.07808469999873,126.0940244000085,126.0940244000085,126.46119570000155,5,0.36416189999727067,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.46166270000685,126.47999609999533,126.47999609999533,126.47999609999533,126.47999609999533,126.47999609999533,126.47999609999533,126.47999609999533,127.3929965999996,2,1,0.9083384999976261,0.0008097000099951401,127.3933829000016,127.40997920000518,127.40997920000518,127.40997920000518,127.40997920000518,127.40997920000518,127.40997920000518,127.40997920000518,127.67705769999884,127.67707289999817,127.69348129999707,134.3937450999947,134.37753220000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Nasty,7.7,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,134.3937450999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.37792110000737,134.3937450999947,134.3937450999947,134.46091680000245,5,0.06324089999543503,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.46136529999785,134.4937401000061,134.4937401000061,134.4937401000061,134.4937401000061,134.4937401000061,134.4937401000061,134.4937401000061,135.7937288999965,2,1,1.2880552999995416,0.001070300000719726,135.79411060000712,135.82075440000335,135.82075440000335,135.82075440000335,135.82075440000335,135.82075440000335,135.82075440000335,135.82075440000335,136.0770118000073,136.07702500000596,136.09347710000293,143.7940660000022,143.7778537999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Awful,8.7,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,143.7940660000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.77832260000287,143.7940660000022,143.7940660000022,144.46078920000582,5,0.662944099996821,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.4611603000085,144.4805750999949,144.4805750999949,144.4805750999949,144.4805750999949,144.4805750999949,144.4805750999949,144.4805750999949,145.59293600000092,2,1,1.1084405000001425,0.0009562000050209463,145.59337970000342,145.60998269999982,145.60998269999982,145.60998269999982,145.60998269999982,145.60998269999982,145.60998269999982,145.60998269999982,145.8771390000038,145.87716190000356,145.89392200000293,154.59430850000354,154.57821029999468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00004_fg.png,Bad,Good, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,154.59430850000354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.57878379999602,154.59430850000354,154.59430850000354,155.46037489999435,5,0.8627770000020973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.46064699999988,155.4767184000084,155.4767184000084,155.4767184000084,155.4767184000084,155.4767184000084,155.4767184000084,155.4767184000084,156.9101154999953,1,1,1.4261838999955216,0.00089490000391379,156.91044180000608,156.9262069999968,156.9262069999968,156.9262069999968,156.9262069999968,156.9262069999968,156.9262069999968,156.9262069999968,157.21015349999652,157.2101657000021,157.22663530000136,162.92667509999592,162.9101134000084,157.22663530000136,157.22663530000136,157.22663530000136,157.22663530000136,157.22663530000136,157.22663530000136,157.22663530000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00008_fg.png,Bad,Good, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,162.92667509999592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.91037260000303,162.92667509999592,162.92667509999592,163.46082770000794,5,0.5315970000083325,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.46129900000233,163.47954899999604,163.47954899999604,163.47954899999604,163.47954899999604,163.47954899999604,163.47954899999604,163.47954899999604,164.16027870000107,2,1,0.6675195999996504,0.0009744999988470227,164.16063379999832,164.17651010000554,164.17651010000554,164.17651010000554,164.17651010000554,164.17651010000554,164.17651010000554,164.17651010000554,164.46014140000625,164.46015349999652,164.4765355999989,170.1772564999992,170.1608644999942,164.4765355999989,164.4765355999989,164.4765355999989,164.4765355999989,164.4765355999989,164.4765355999989,164.4765355999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00009_fg.png,Bad,Good, ,7.7,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,170.1772564999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.16133440000704,170.1772564999992,170.1772564999992,170.46068810000725,5,0.28097819999675266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.46115800000553,170.47637699999905,170.47637699999905,170.47637699999905,170.47637699999905,170.47637699999905,170.47637699999905,170.47637699999905,171.126906400008,2,1,0.6417719000019133,0.0010658999963197857,171.1273274999985,171.14453580000554,171.14453580000554,171.14453580000554,171.14453580000554,171.14453580000554,171.14453580000554,171.14453580000554,171.4102780999965,171.4102969999949,171.42696270000306,179.12624260000302,179.10973280000326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Cherish,5.7,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,179.12624260000302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.1099918999971,179.12624260000302,179.12624260000302,179.46108579999418,5,0.33117000000493135,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.46161250000296,179.4937929000007,179.4937929000007,179.4937929000007,179.4937929000007,179.4937929000007,179.4937929000007,179.4937929000007,180.60941509999975,1,1,1.1122401999891736,0.0013564000109909102,180.60985100000107,180.63619249999465,180.63619249999465,180.63619249999465,180.63619249999465,180.63619249999465,180.63619249999465,180.63619249999465,180.8933090000064,180.89332479999575,180.90978030000406,186.60999840000295,186.5935307000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Joy,5.7,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,186.60999840000295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.59385479999764,186.60999840000295,186.60999840000295,187.4598788000003,5,0.8471415999956662,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.46009190000768,187.47636390000116,187.47636390000116,187.47636390000116,187.47636390000116,187.47636390000116,187.47636390000116,187.47636390000116,188.69274959999893,1,1,1.2043623000063235,0.0009405999880982563,188.69323509999958,188.71240129999933,188.71240129999933,188.71240129999933,188.71240129999933,188.71240129999933,188.71240129999933,188.71240129999933,188.9766648000077,188.97668130000238,188.99291270000685,194.69370990000607,194.67717910000647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00001_fg.png,Bad,Good, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,194.69370990000607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.6776103000011,194.69370990000607,194.69370990000607,195.4611692000035,5,0.763604599997052,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.46179240000492,195.48297840000305,195.48297840000305,195.48297840000305,195.48297840000305,195.48297840000305,195.48297840000305,195.48297840000305,196.15979069999594,2,1,0.6608175000001211,0.000994600006379187,196.1600724000018,196.1763304000051,196.1763304000051,196.1763304000051,196.1763304000051,196.1763304000051,196.1763304000051,196.1763304000051,196.46005680000235,196.46007200000167,196.47635250000167,202.1770486000023,202.16020019999996,196.47635250000167,196.47635250000167,196.47635250000167,196.47635250000167,196.47635250000167,196.47635250000167,196.47635250000167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run3,RBDCW006_Run3,2024-04-02_11h48.06.001,IAT_test,2023.2.2,60.01028576445362,2024-04-02 11h48.15.926040 -0400,
