ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsw,TextRight_jwsw,TextCentre_jwsw,Answer,ImageLeft_wisw,ImageRight_wisw,ImageCentre_wisw,TextLeft_wisw,TextRight_wisw,TextCentre_wisw,ITI,TextLeft_jwws,TextRight_jwws,TextCentre_jwws,ImageLeft_wiws,ImageRight_wiws,ImageCentre_wiws,TextLeft_wiws,TextRight_wiws,TextCentre_wiws,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsw.thisRepN,jwsw.thisTrialN,jwsw.thisN,jwsw.thisIndex,wisw.thisRepN,wisw.thisTrialN,wisw.thisN,wisw.thisIndex,jwws.thisRepN,jwws.thisTrialN,jwws.thisN,jwws.thisIndex,wiws.thisRepN,wiws.thisTrialN,wiws.thisN,wiws.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,prep_jwsw.started,prep_spacebar_jwsw.started,prep_points_2.started,text_prep_2.started,text_left_sw_2.started,text_right_sw_2.started,key_resp_prep_2.started,prep_jwsw.stopped,key_resp_prep_2.keys,key_resp_prep_2.rt,key_resp_prep_2.duration,just_words_sw.started,key_resp_jwsw.started,text_left_sw.started,text_right_sw.started,text_middle_sw.started,just_words_sw.stopped,key_resp_jwsw.keys,key_resp_jwsw.corr,key_resp_jwsw.rt,key_resp_jwsw.duration,feedback_2.started,text_left_sw_3.started,text_right_sw_3.started,text_middle_sw_3.started,feedback_image2.started,feedback_2.stopped,text_left_sw_3.stopped,text_right_sw_3.stopped,text_middle_sw_3.stopped,feedback_image2.stopped,prep_wisw.started,prep_spacebar_2.started,prep_points_3.started,text_prep_3.started,image_left_sw_2.started,image_right_sw_2.started,under_image_left_2.started,under_image_right_2.started,key_resp_prep_3.started,prep_wisw.stopped,key_resp_prep_3.keys,key_resp_prep_3.rt,key_resp_prep_3.duration,words_images_sw.started,key_resp_wisw.started,image_left_sw.started,image_right_sw.started,under_image_left.started,under_image_right.started,image_stim_wisw.started,word_stim_wisw.started,words_images_sw.stopped,key_resp_wisw.keys,key_resp_wisw.corr,key_resp_wisw.rt,key_resp_wisw.duration,feedback_5.started,image_left_sw_8.started,image_right_sw_8.started,under_image_left_8.started,under_image_right_8.started,center_image_wisw_fb.started,center_word_wisw_fb.started,image_wisw_fb.started,feedback_5.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_sw_8.stopped,image_right_sw_8.stopped,under_image_left_8.stopped,under_image_right_8.stopped,center_image_wisw_fb.stopped,center_word_wisw_fb.stopped,image_wisw_fb.stopped,prep_jwws.started,prep_spacebar_4.started,prep_points_4.started,text_prep_4.started,text_left_ws_2.started,text_right_ws_2.started,key_resp_prep_4.started,prep_jwws.stopped,key_resp_prep_4.keys,key_resp_prep_4.rt,key_resp_prep_4.duration,just_words_ws.started,key_resp_jwws.started,text_left_ws.started,text_right_ws.started,text_middle_ws.started,just_words_ws.stopped,key_resp_jwws.keys,key_resp_jwws.corr,key_resp_jwws.rt,key_resp_jwws.duration,feedback_4.started,text_left_ws_3.started,text_right_ws_3.started,text_middle_jwws_fb.started,image_jwws_fb.started,feedback_4.stopped,text_left_ws_3.stopped,text_right_ws_3.stopped,text_middle_jwws_fb.stopped,image_jwws_fb.stopped,prep_wiws.started,prep_spacebar_3.started,prep_points_5.started,text_prep_5.started,image_left_sw_3.started,image_right_sw_3.started,under_image_left_3.started,under_image_right_3.started,key_resp_prep_5.started,prep_wiws.stopped,key_resp_prep_5.keys,key_resp_prep_5.rt,key_resp_prep_5.duration,words_images_ws.started,key_resp_wiws.started,image_left_ws.started,image_right_ws.started,under_image_left_ws.started,under_image_right_ws.started,image_center_ws.started,text_center_ws.started,words_images_ws.stopped,key_resp_wiws.keys,key_resp_wiws.corr,key_resp_wiws.rt,key_resp_wiws.duration,feedback_8.started,image_left_ws_2.started,image_right_ws_2.started,under_image_left_ws_2.started,under_image_right_ws_2.started,image_center_wiws_fb.started,text_center_wiws_feedback.started,image_wiws_fb.started,feedback_8.stopped,image_left_ws_2.stopped,image_right_ws_2.stopped,under_image_left_ws_2.stopped,under_image_right_ws_2.stopped,image_center_wiws_fb.stopped,text_center_wiws_feedback.stopped,image_wiws_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,1,Strong,Weak,Sedentary,right,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,175.90134039999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.88536390000002,175.90134039999998,175.90134039999998,176.33511680000004,5,0.4317912999999862,None,,,,,,,,,,,,,,,,,179.48427600000002,179.50074930000005,180.50079970000002,180.4843459,,,,,,,,,,,,176.33564060000003,176.35076279999998,176.35076279999998,176.35076279999998,176.35076279999998,179.18426469999997,1,1,2.817300199999977,None,179.18463040000006,179.20038420000003,179.20038420000003,179.20038420000003,179.20038420000003,179.48425770000006,179.50074930000005,179.50074930000005,179.50074930000005,179.50074930000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,2,Strong,Weak,Solid,left,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,180.50079970000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.48471970000003,180.50079970000002,180.50079970000002,181.3341977,5,0.8322815000000219,None,,,,,,,,,,,,,,,,,188.8336266,188.8503627,189.85004379999998,189.8334244,,,,,,,,,,,,181.3345703,181.3508236,181.3508236,181.3508236,181.3508236,188.5340724,2,1,7.181284800000071,None,188.53451840000002,188.55035700000008,188.55035700000008,188.55035700000008,188.55035700000008,188.83361190000005,188.8503627,188.8503627,188.8503627,188.8503627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,1,Strong,Weak,Feeble,right,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,189.85004379999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.83374620000006,189.85004379999998,189.85004379999998,190.33454419999998,5,0.4831162000000404,None,,,,,,,,,,,,,,,,,192.83373059999997,192.8503693,,193.83426229999998,,,,,,,,,,,,190.3349667,190.34999190000008,190.34999190000008,190.34999190000008,190.34999190000008,192.55066110000007,1,1,2.189329599999951,None,192.55103029999998,192.56627490000005,192.56627490000005,192.56627490000005,192.56627490000005,192.83371310000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,2,Strong,Weak,Strength,left,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,193.85069380000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.8346735,193.85069380000004,193.85069380000004,194.33421929999997,5,0.4823738999999705,None,,,,,,,,,,,,,,,,,196.2337331,196.25023380000005,,197.2340881,,,,,,,,,,,,194.33462550000002,194.35061540000004,194.35061540000004,194.35061540000004,194.35061540000004,195.93398100000002,2,1,1.5797996000000012,None,195.93433070000003,195.9503505,195.9503505,195.9503505,195.9503505,196.23372070000005,196.25023380000005,196.25023380000005,196.25023380000005,196.25023380000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,1,Strong,Weak,Frail,right,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,197.25066800000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.23445300000003,197.25066800000002,197.25066800000002,197.3342748,5,0.08249230000001262,None,,,,,,,,,,,,,,,,,203.65027859999998,203.66667470000004,,204.65040499999998,,,,,,,,,,,,197.33463140000003,197.35060520000002,197.35060520000002,197.35060520000002,197.35060520000002,203.36639830000001,1,1,6.006631500000026,None,203.36676410000007,203.38336130000005,203.38336130000005,203.38336130000005,203.38336130000005,203.65026210000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,2,Strong,Weak,Tough,left,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,204.6671291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.65073740000003,204.6671291,204.6671291,205.33410879999997,5,0.6659879999999703,None,,,,,,,,,,,,,,,,,207.48381930000005,207.50009150000005,,208.4839561,,,,,,,,,,,,205.3344823,205.35061430000007,205.35061430000007,205.35061430000007,205.35061430000007,207.18375320000007,2,1,1.8196878999999626,None,207.18413080000005,207.200201,207.200201,207.200201,207.200201,207.48380380000003,207.50009150000005,207.50009150000005,207.50009150000005,207.50009150000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.48402410000006,208.5129733,208.5129733,208.5129733,208.5129733,208.5129733,208.5129733,208.5129733,208.5129733,212.03360050000003,2,3.5193899999999303,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Powerful,7.7,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,212.0526393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.05035280000004,212.0526393,212.0526393,212.33423530000005,5,0.2804734000000053,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.33491019999997,212.36941939999997,212.36941939999997,212.36941939999997,212.36941939999997,212.36941939999997,212.36941939999997,212.36941939999997,214.90035850000004,2,1,2.5196992999999566,None,214.9008318,214.9297527,214.9297527,214.9297527,214.9297527,214.9297527,214.9297527,214.9297527,215.20026389999998,215.20027900000002,215.2166158,222.91696969999998,222.90077740000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00009_fg.png,Strong,Weak, ,8.7,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,222.91696969999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.90115460000004,222.91696969999998,222.91696969999998,223.80084350000004,5,0.8775481999999784,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.80127460000006,223.82039680000003,223.82039680000003,223.82039680000003,223.82039680000003,223.82039680000003,223.82039680000003,223.82039680000003,226.48292620000007,1,1,2.6526702999999543,None,226.48331440000004,226.50016990000006,226.50016990000006,226.50016990000006,226.50016990000006,226.50016990000006,226.50016990000006,226.50016990000006,226.76676329999998,226.7667768,226.78303140000003,235.48363300000005,235.46725090000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00001_fg.png,Strong,Weak, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,235.48363300000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.46762539999997,235.48363300000005,235.48363300000005,236.33415490000004,5,0.8494696000000204,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.33456480000007,236.35122330000002,236.35122330000002,236.35122330000002,236.35122330000002,236.35122330000002,236.35122330000002,236.35122330000002,241.08334120000006,1,1,4.714962300000025,None,241.08371150000005,241.09972779999998,241.09972779999998,241.09972779999998,241.09972779999998,241.09972779999998,241.09972779999998,241.09972779999998,241.38319990000002,241.38321300000007,241.39991040000007,248.10019239999997,248.0837388,241.39991040000007,241.39991040000007,241.39991040000007,241.39991040000007,241.39991040000007,241.39991040000007,241.39991040000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00003_fg.png,Strong,Weak, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,248.10019239999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.08408930000007,248.10019239999997,248.10019239999997,248.33372440000005,5,0.23297999999999774,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.33409600000005,248.3497284,248.3497284,248.3497284,248.3497284,248.3497284,248.3497284,248.3497284,252.53310870000007,2,1,4.170442699999967,None,252.5333726,252.54964470000004,252.54964470000004,252.54964470000004,252.54964470000004,252.54964470000004,252.54964470000004,252.54964470000004,252.81596880000006,252.81598510000003,252.83309659999998,258.5337247,258.51775340000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00003_fg.png,Strong,Weak, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,258.5337247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.518236,258.5337247,258.5337247,258.81760570000006,5,0.2806928999999627,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.81807620000006,258.8357715000001,258.8357715000001,258.8357715000001,258.8357715000001,258.8357715000001,258.8357715000001,258.8357715000001,261.849377,1,1,3.0116368000000193,None,261.84972130000006,261.8664001000001,261.8664001000001,261.8664001000001,261.8664001000001,261.8664001000001,261.8664001000001,261.8664001000001,262.13324510000007,262.13325900000007,262.14951840000003,267.8505109,267.8340763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Soft,7.7,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,267.8505109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.8345518,267.8505109,267.8505109,268.3352297,5,0.4827312999999549,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.33602229999997,268.37470500000006,268.37470500000006,268.37470500000006,268.37470500000006,268.37470500000006,268.37470500000006,268.37470500000006,271.2500638,1,1,2.8646145999999817,None,271.25040250000006,271.2767844,271.2767844,271.2767844,271.2767844,271.2767844,271.2767844,271.2767844,271.54993820000004,271.54995540000004,271.5664891,279.2666616,279.25038830000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Athletic,6.7,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,279.2666616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.2508037000001,279.2666616,279.2666616,279.3339545,5,0.0664572999999109,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.33438680000006,279.3543227000001,279.3543227000001,279.3543227000001,279.3543227000001,279.3543227000001,279.3543227000001,279.3543227000001,280.8334960000001,2,1,1.4617166000000452,None,280.83388780000007,280.8533467000001,280.8533467000001,280.8533467000001,280.8533467000001,280.8533467000001,280.8533467000001,280.8533467000001,281.13311510000005,281.1331303999999,281.14971260000004,287.8501064000001,287.83398079999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00004_fg.png,Strong,Weak, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,287.8501064000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.8344661,287.8501064000001,287.8501064000001,288.3339417000001,5,0.4830720999998448,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.3344251,288.3551676000001,288.3551676000001,288.3551676000001,288.3551676000001,288.3551676000001,288.3551676000001,288.3551676000001,292.1498898000001,1,1,3.783061699999962,None,292.1502125999999,292.1657328,292.1657328,292.1657328,292.1657328,292.1657328,292.1657328,292.1657328,292.43282940000006,292.43284430000006,292.44957579999993,298.1497261999999,298.1333559000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Puny,6.7,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,298.1497261999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.13368690000004,298.1497261999999,298.1497261999999,298.33381569999995,5,0.18341589999999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.3342427000001,298.3656285999999,298.3656285999999,298.3656285999999,298.3656285999999,298.3656285999999,298.3656285999999,298.3656285999999,302.7001788000001,2,0,4.332963399999926,None,302.70058929999993,302.7299356,302.7299356,302.7299356,302.7299356,302.7299356,302.7299356,302.7299356,302.99966929999994,302.9996844000001,303.01627799999994,309.71623850000003,309.69983620000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Brawny,7.7,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,309.71623850000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.7002212000001,309.71623850000003,309.71623850000003,310.3334874000001,5,0.616875200000095,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.33389350000004,310.3542556000001,310.3542556000001,310.3542556000001,310.3542556000001,310.3542556000001,310.3542556000001,310.3542556000001,313.96559579999996,1,0,3.6033824999999524,None,313.9659736,313.98264600000005,313.98264600000005,313.98264600000005,313.98264600000005,313.98264600000005,313.98264600000005,313.98264600000005,314.2492899,314.24930410000013,314.2660519,321.9662503999999,321.9500418000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Fragile,5.7,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,321.9662503999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.9504112000001,321.9662503999999,321.9662503999999,322.3335476000001,5,0.366854099999955,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.33395770000004,322.3547004999999,322.3547004999999,322.3547004999999,322.3547004999999,322.3547004999999,322.3547004999999,322.3547004999999,324.06553339999994,1,1,1.6995796999999584,None,324.0659664000001,324.0855705,324.0855705,324.0855705,324.0855705,324.0855705,324.0855705,324.0855705,324.34953200000007,324.34954670000013,324.36606760000006,330.06636100000003,330.04996459999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00008_fg.png,Strong,Weak, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,330.06636100000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0503373,330.06636100000003,330.06636100000003,330.33335950000003,5,0.2667412000000695,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.3337183,330.35023460000014,330.35023460000014,330.35023460000014,330.35023460000014,330.35023460000014,330.35023460000014,330.35023460000014,332.74966370000004,2,1,2.3858479000000443,None,332.75000480000006,332.76582670000005,332.76582670000005,332.76582670000005,332.76582670000005,332.76582670000005,332.76582670000005,332.76582670000005,333.0327616999999,333.0327765999999,333.0493342000001,339.7503699,339.7339002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
