ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsi,TextRight_jwsi,TextCentre_jwsi,Answer,ImageLeft_wisi,ImageRight_wisi,ImageCentre_wisi,TextLeft_wisi,TextRight_wisi,TextCentre_wisi,ITI,TextLeft_jwis,TextRight_jwis,TextCentre_jwis,ImageLeft_wiis,ImageRight_wiis,ImageCentre_wiis,TextLeft_wiis,TextRight_wiis,TextCentre_wiis,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsi.thisRepN,jwsi.thisTrialN,jwsi.thisN,jwsi.thisIndex,wisi.thisRepN,wisi.thisTrialN,wisi.thisN,wisi.thisIndex,jwis.thisRepN,jwis.thisTrialN,jwis.thisN,jwis.thisIndex,wiis.thisRepN,wiis.thisTrialN,wiis.thisN,wiis.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,prep_jwsi.started,prep_spacebar_9.started,prep_points_10.started,text_prep_10.started,text_left_prep_2.started,text_right_prep_2.started,key_resp_prep_10.started,prep_jwsi.stopped,key_resp_prep_10.keys,key_resp_prep_10.rt,key_resp_prep_10.duration,just_words_si.started,key_resp_jwsi.started,text_left_si.started,text_right_si.started,text_stim_jwsi.started,just_words_si.stopped,key_resp_jwsi.keys,key_resp_jwsi.corr,key_resp_jwsi.rt,key_resp_jwsi.duration,feedback_18.started,text_left_si_2.started,text_right_si_2.started,text_center.started,image_jwsi_fb.started,feedback_18.stopped,text_left_si_2.stopped,text_right_si_2.stopped,text_center.stopped,image_jwsi_fb.stopped,prep_wisi.started,prep_spacebar_10.started,prep_points_11.started,text_prep_11.started,image_left_sw_6.started,image_right_sw_6.started,under_image_left_6.started,under_image_right_6.started,key_resp_prep_11.started,prep_wisi.stopped,key_resp_prep_11.keys,key_resp_prep_11.rt,key_resp_prep_11.duration,words_images_si.started,key_resp_wisi.started,image_left_si.started,image_right_si.started,under_image_left_si.started,under_image_right_si.started,image_stim_wisi.started,text_stim_wisi.started,words_images_si.stopped,key_resp_wisi.keys,key_resp_wisi.corr,key_resp_wisi.rt,key_resp_wisi.duration,feedback_20.started,image_left_si_2.started,image_right_si_2.started,under_image_left_si_2.started,under_image_right_si_2.started,image_center_wisi_fb.started,text_center_wisi_fb.started,image_wisi_fb.started,feedback_20.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_si_2.stopped,image_right_si_2.stopped,under_image_left_si_2.stopped,under_image_right_si_2.stopped,image_center_wisi_fb.stopped,text_center_wisi_fb.stopped,image_wisi_fb.stopped,prep_jwis.started,prep_spacebar_11.started,prep_points_12.started,text_prep_12.started,text_left_prep_4.started,text_right_prep_4.started,key_resp_prep_12.started,prep_jwis.stopped,key_resp_prep_12.keys,key_resp_prep_12.rt,key_resp_prep_12.duration,just_word_is.started,key_resp_jwis.started,text_left_is.started,text_right_is.started,text_stim_jwis.started,just_word_is.stopped,key_resp_jwis.keys,key_resp_jwis.corr,key_resp_jwis.rt,key_resp_jwis.duration,feedback_22.started,text_left_is_2.started,text_right_is_2.started,text_center_jwis_fb.started,image_jwis_fb.started,feedback_22.stopped,text_left_is_2.stopped,text_right_is_2.stopped,text_center_jwis_fb.stopped,image_jwis_fb.stopped,prep_wiis.started,prep_spacebar_12.started,prep_points_13.started,text_prep_13.started,image_left_sw_7.started,image_right_sw_7.started,under_image_left_7.started,under_image_right_7.started,key_resp_prep_13.started,prep_wiis.stopped,key_resp_prep_13.keys,key_resp_prep_13.rt,key_resp_prep_13.duration,word_image_is.started,key_resp_wiis.started,image_left_is.started,image_right_is.started,under_image_left_is.started,under_image_is.started,image_stim_wiis.started,text_stim_wiis.started,word_image_is.stopped,key_resp_wiis.keys,key_resp_wiis.corr,key_resp_wiis.rt,key_resp_wiis.duration,feedback_24.started,image_left_is_2.started,image_right_is_2.started,under_image_left_is_2.started,under_image_is_2.started,image_center_wiis_fb.started,text_center_wiis_fb.started,image_wiis_fb.started,feedback_24.stopped,image_left_is_2.stopped,image_right_is_2.stopped,under_image_left_is_2.stopped,under_image_is_2.stopped,image_center_wiis_fb.stopped,text_center_wiis_fb.stopped,image_wiis_fb.stopped,Baseline.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00003_fg.png,Stupidity,Intelligence, ,7.7,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,209.39507369999774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.37894540000707,209.39507369999774,209.39507369999774,209.71210120001342,5,0.30274020007345825,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.71258389996365,209.7323227999732,209.7323227999732,209.7323227999732,209.7323227999732,209.7323227999732,209.7323227999732,209.7323227999732,210.36124939995352,2,1,0.6171227000886574,0.0013785999035462737,210.36157459998503,210.37728180002887,210.37728180002887,210.37728180002887,210.37728180002887,210.37728180002887,210.37728180002887,210.37728180002887,210.66107100003865,210.66108390002046,210.67760980001185,218.37857239996083,218.36193360004108,210.67760980001185,210.67760980001185,210.67760980001185,210.67760980001185,210.67760980001185,210.67760980001185,210.67760980001185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Dumb,6.7,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,218.37857239996083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.36247809999622,218.37857239996083,218.37857239996083,218.71216730005108,5,0.31895369989797473,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.71271610003896,218.7476668000454,218.7476668000454,218.7476668000454,218.7476668000454,218.7476668000454,218.7476668000454,218.7476668000454,219.37777839996852,2,1,0.6240873999195173,0.0009883000748232007,219.3780778000364,219.4023236000212,219.4023236000212,219.4023236000212,219.4023236000212,219.4023236000212,219.4023236000212,219.4023236000212,219.67773380002473,219.67774930002633,219.69404730002861,226.39462270005606,226.37811699998565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00001_fg.png,Stupidity,Intelligence, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,226.39462270005606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.37849370006006,226.39462270005606,226.39462270005606,226.71177799999714,5,0.3031013000290841,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.71218779997434,226.7300543000456,226.7300543000456,226.7300543000456,226.7300543000456,226.7300543000456,226.7300543000456,226.7300543000456,227.29384229995776,2,1,0.5536058999132365,0.0008923000423237681,227.29420120001305,227.3105751000112,227.3105751000112,227.3105751000112,227.3105751000112,227.3105751000112,227.3105751000112,227.3105751000112,227.57788280001841,227.57790030003525,227.59433250001166,233.29497070005164,233.27857490000315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Gullible,6.7,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,233.29497070005164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.2790598999709,233.29497070005164,233.29497070005164,233.71192230004817,5,0.4026603000238538,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.7124068000121,233.74441070004832,233.74441070004832,233.74441070004832,233.74441070004832,233.74441070004832,233.74441070004832,233.74441070004832,234.32774280000012,2,1,0.5775897999992594,0.0008334999438375235,234.32809409999754,234.355407700059,234.355407700059,234.355407700059,234.355407700059,234.355407700059,234.355407700059,234.355407700059,234.6276283999905,234.62764319998678,234.64415259996895,241.34458419994917,241.32814230001532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Idiotic,7.7,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,241.34458419994917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.32851300004404,241.34458419994917,241.34458419994917,241.71159630001057,5,0.35288570006377995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.71200299996417,241.7316271000309,241.7316271000309,241.7316271000309,241.7316271000309,241.7316271000309,241.7316271000309,241.7316271000309,242.34399730002042,2,1,0.6100744999712333,0.0012344999704509974,242.34432270005345,242.3607456999598,242.3607456999598,242.3607456999598,242.3607456999598,242.3607456999598,242.3607456999598,242.3607456999598,242.62744439998642,242.62745899998117,242.64384929998778,250.34379249997437,250.32742450002115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00003_fg.png,Stupidity,Intelligence, ,7.7,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,250.34379249997437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.3276491999859,250.34379249997437,250.34379249997437,250.71145760000218,5,0.353716199984774,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.71183509996627,250.7296006999677,250.7296006999677,250.7296006999677,250.7296006999677,250.7296006999677,250.7296006999677,250.7296006999677,251.6779428999871,1,1,0.9368552999803796,0.0008912000339478254,251.67835699999705,251.69664099998772,251.69664099998772,251.69664099998772,251.69664099998772,251.69664099998772,251.69664099998772,251.69664099998772,251.97745000000577,251.977464399999,251.9937602999853,259.69429869996384,259.6778308999492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Smart,6.7,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,259.69429869996384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.67823900002986,259.69429869996384,259.69429869996384,259.71129749994725,5,0.0033577000722289085,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.71172180003487,259.7341613000026,259.7341613000026,259.7341613000026,259.7341613000026,259.7341613000026,259.7341613000026,259.7341613000026,261.07717399997637,1,1,1.3384207000490278,0.0008230999810621142,261.0774422000395,261.1000386000378,261.1000386000378,261.1000386000378,261.1000386000378,261.1000386000378,261.1000386000378,261.1000386000378,261.36078880005516,261.3608040000545,261.37729500001296,268.07771890005097,268.06122509995475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00006_fg.png,Stupidity,Intelligence, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,268.07771890005097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.0616086999653,268.07771890005097,268.07771890005097,269.7115446999669,5,1.6204120001057163,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.7120223999955,269.73194129997864,269.73194129997864,269.73194129997864,269.73194129997864,269.73194129997864,269.73194129997864,269.73194129997864,270.49324300000444,1,1,0.7605966000119224,None,270.49358530004974,270.5105222000275,270.5105222000275,270.5105222000275,270.5105222000275,270.5105222000275,270.5105222000275,270.5105222000275,270.77741430001333,270.777432700037,270.79388270003255,277.49444270005915,277.477980799973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Genius,5.7,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,277.49444270005915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.4783965999959,277.49444270005915,277.49444270005915,277.7117146999808,5,0.20312530000228435,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.71218909998424,277.7448708000593,277.7448708000593,277.7448708000593,277.7448708000593,277.7448708000593,277.7448708000593,277.7448708000593,278.3439881999511,1,1,0.5935740999411792,0.0014374000020325184,278.3443037000252,278.36870270001236,278.36870270001236,278.36870270001236,278.36870270001236,278.36870270001236,278.36870270001236,278.36870270001236,278.6273043999681,278.62732089997735,278.6436479999684,284.34419800003525,284.3280497000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Educated,5.7,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,284.34419800003525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.32848779996857,284.34419800003525,284.34419800003525,284.711437299964,5,0.353228299994953,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.71186879999004,284.7315044000279,284.7315044000279,284.7315044000279,284.7315044000279,284.7315044000279,284.7315044000279,284.7315044000279,285.2775783999823,1,1,0.5420075999572873,0.0009519000304862857,285.2779004999902,285.2936638999963,285.2936638999963,285.2936638999963,285.2936638999963,285.2936638999963,285.2936638999963,285.2936638999963,285.56065360002685,285.5606724000536,285.5773728999775,291.27772060001735,291.26123709999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Clever,6.7,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,291.27772060001735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.2616564000491,291.27772060001735,291.27772060001735,292.7113267000532,5,1.4197598999598995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.7117370000342,292.7318052999908,292.7318052999908,292.7318052999908,292.7318052999908,292.7318052999908,292.7318052999908,292.7318052999908,293.3106819000095,1,1,0.5700883000390604,0.0007849999237805605,293.31098629999906,293.3267079000361,293.3267079000361,293.3267079000361,293.3267079000361,293.3267079000361,293.3267079000361,293.3267079000361,293.6106677999487,293.6106818000553,293.6271851999918,300.32758130005095,300.31098169996403,293.6271851999918,293.6271851999918,293.6271851999918,293.6271851999918,293.6271851999918,293.6271851999918,293.6271851999918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00012_fg.png,Stupidity,Intelligence, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,300.32758130005095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.31135269999504,300.32758130005095,300.32758130005095,301.7119858999504,5,1.3700586000923067,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.71256430004723,301.7324816000182,301.7324816000182,301.7324816000182,301.7324816000182,301.7324816000182,301.7324816000182,301.7324816000182,302.41067100001965,1,1,0.6674097999930382,0.0007659000111743808,302.41101459995843,302.4270264999941,302.4270264999941,302.4270264999941,302.4270264999941,302.4270264999941,302.4270264999941,302.4270264999941,302.7107674999861,302.71078319998924,302.72709119995125,308.42742900003213,308.4109943000367,302.72709119995125,302.72709119995125,302.72709119995125,302.72709119995125,302.72709119995125,302.72709119995125,302.72709119995125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00011_fg.png,Stupidity,Intelligence, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,308.42742900003213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.4113830999704,308.42742900003213,308.42742900003213,308.7110640000319,5,0.27000149991363287,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.71143939998,308.72681390005164,308.72681390005164,308.72681390005164,308.72681390005164,308.72681390005164,308.72681390005164,308.72681390005164,309.3601534999907,2,1,0.6306175000499934,0.0009468999924138188,309.36041940003633,309.376933200052,309.376933200052,309.376933200052,309.376933200052,309.376933200052,309.376933200052,309.376933200052,309.643239099998,309.64326030004304,309.6603646000149,316.36074250005186,316.34439830004703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Brainy,8.7,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,316.36074250005186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.34477730002254,316.36074250005186,316.36074250005186,316.71101289999206,5,0.33717040007468313,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.71138420002535,316.7409250000492,316.7409250000492,316.7409250000492,316.7409250000492,316.7409250000492,316.7409250000492,316.7409250000492,317.27730479999445,1,1,0.5337483999319375,0.0013035000301897526,317.27764139999636,317.3022288000211,317.3022288000211,317.3022288000211,317.3022288000211,317.3022288000211,317.3022288000211,317.3022288000211,317.5604551000288,317.5604706000304,317.57706260005943,326.2772880999837,326.26083150005434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00009_fg.png,Stupidity,Intelligence, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,326.2772880999837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.26121210004203,326.2772880999837,326.2772880999837,326.7110030000331,5,0.42069349996745586,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.71141660003923,326.7301949999528,326.7301949999528,326.7301949999528,326.7301949999528,326.7301949999528,326.7301949999528,326.7301949999528,327.3769401999889,2,1,0.6427686000242829,0.0008902000263333321,327.37726139998995,327.39235940005165,327.39235940005165,327.39235940005165,327.39235940005165,327.39235940005165,327.39235940005165,327.39235940005165,327.66021360002924,327.66022800002247,327.6767425000435,334.37751989997923,334.3610098999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Foolish,6.7,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,334.37751989997923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.36144879995845,334.37751989997923,334.37751989997923,334.71113169996534,5,0.32002620003186166,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.7115733999526,334.7425488999579,334.7425488999579,334.7425488999579,334.7425488999579,334.7425488999579,334.7425488999579,334.7425488999579,335.4428856000304,2,1,0.6889571999199688,0.0009362000273540616,335.44324309995864,335.4668455000501,335.4668455000501,335.4668455000501,335.4668455000501,335.4668455000501,335.4668455000501,335.4668455000501,335.7267251999583,335.7267396999523,335.7434416000033,342.4501295000082,342.42749340005685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.4275791000109,342.4501295000082,342.4501295000082,342.4501295000082,342.4501295000082,342.4501295000082,342.4501295000082,346.12704479997046,2,3.6647528000175953,0.0010423999046906829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Smart,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,346.1433007000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.1388991000131,346.1433007000014,346.1433007000014,346.7108511000406,5,0.5550003000535071,None,,,,,,,,,,,,,,,,,347.62697240000125,347.64343199995346,,348.6275936999591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.71142840001266,346.72711810003966,346.72711810003966,346.72711810003966,346.72711810003966,347.3432870999677,2,1,0.6033962999936193,0.0009249999420717359,347.34404300001916,347.35991999995895,347.35991999995895,347.35991999995895,347.35991999995895,347.62695509998593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
