ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwbg,TextRight_jwbg,TextCentre_jwbg,Answer,ImageLeft_wibg,ImageRight_wibg,ImageCentre_wibg,TextLeft_wibg,TextRight_wibg,TextCentre_wibg,ITI,TextLeft_jwgb,TextRight_jwgb,TextCentre_jwgb,ImageLeft_wigb,ImageRight_wigb,ImageCentre_wigb,TextLeft_wigb,TextRight_wigb,TextCentre_wigb,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwbg.thisRepN,jwbg.thisTrialN,jwbg.thisN,jwbg.thisIndex,wibg.thisRepN,wibg.thisTrialN,wibg.thisN,wibg.thisIndex,jwgb.thisRepN,jwgb.thisTrialN,jwgb.thisN,jwgb.thisIndex,wigb.thisRepN,wigb.thisTrialN,wigb.thisN,wigb.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,fix_Discard.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,image_left_ji_2.stopped,image_right_ji_2.stopped,image_center_ji_fb.stopped,feedback_image_2.stopped,prep_jwbg.started,prep_spacebar_5.started,prep_points_6.started,text_prep_6.started,text_left_prep_3.started,text_right_prep_3.started,key_resp_prep_6.started,prep_jwbg.stopped,key_resp_prep_6.keys,key_resp_prep_6.rt,key_resp_prep_6.duration,just_words_bg.started,key_resp_jwbg.started,text_left_bg.started,text_right_bg.started,text_stim_jwbg.started,just_words_bg.stopped,key_resp_jwbg.keys,key_resp_jwbg.corr,key_resp_jwbg.rt,key_resp_jwbg.duration,feedback_10.started,text_left_bg_2.started,text_right_bg_2.started,text_stim_jwbg_2.started,image_jwbg_fb.started,feedback_10.stopped,text_left_bg_2.stopped,text_right_bg_2.stopped,text_stim_jwbg_2.stopped,image_jwbg_fb.stopped,prep_wibg.started,prep_spacebar_6.started,prep_points_7.started,text_prep_7.started,image_left_sw_4.started,image_right_sw_4.started,under_image_left_4.started,under_image_right_4.started,key_resp_prep_7.started,prep_wibg.stopped,key_resp_prep_7.keys,key_resp_prep_7.rt,key_resp_prep_7.duration,words_images_bg.started,key_resp_wibg.started,image_left_bg.started,image_right_bg.started,under_image_left_bg.started,under_image_right_bg.started,image_stim_wibg.started,text_stim_wibg.started,words_images_bg.stopped,key_resp_wibg.keys,key_resp_wibg.corr,key_resp_wibg.rt,key_resp_wibg.duration,feedback_12.started,image_left_bg_2.started,image_right_bg_2.started,under_image_left_bg_2.started,under_image_right_bg_2.started,image_center_wibg_fb.started,text_center_wibg_fb.started,image_wibg_fb.started,feedback_12.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_bg_2.stopped,image_right_bg_2.stopped,under_image_left_bg_2.stopped,under_image_right_bg_2.stopped,image_center_wibg_fb.stopped,text_center_wibg_fb.stopped,image_wibg_fb.stopped,prep_jwgb.started,prep_spacebar_7.started,prep_points_8.started,text_prep_8.started,text_left_prep.started,text_right_prep.started,key_resp_prep_8.started,prep_jwgb.stopped,key_resp_prep_8.keys,key_resp_prep_8.rt,key_resp_prep_8.duration,just_words_gb.started,key_resp_jwgb.started,text_left_gb.started,text_right_gb.started,text_stim_jwgb.started,just_words_gb.stopped,key_resp_jwgb.keys,key_resp_jwgb.corr,key_resp_jwgb.rt,key_resp_jwgb.duration,feedback_14.started,text_left_gb_2.started,text_right_gb_2.started,text_center_jwgb_fb.started,image_jwgb_fb.started,feedback_14.stopped,text_left_gb_2.stopped,text_right_gb_2.stopped,text_center_jwgb_fb.stopped,image_jwgb_fb.stopped,prep_wigb.started,prep_spacebar_8.started,prep_points_9.started,text_prep_9.started,image_left_gb_5.started,image_right_gb_5.started,under_image_left_5.started,under_image_right_5.started,key_resp_prep_9.started,prep_wigb.stopped,key_resp_prep_9.keys,key_resp_prep_9.rt,key_resp_prep_9.duration,words_images_gb.started,key_resp_wigb.started,image_left_gb.started,image_right_gb.started,under_image_left_gb.started,under_image_right_gb.started,image_stim_wigb.started,text_stim_wigb.started,words_images_gb.stopped,key_resp_wigb.keys,key_resp_wigb.corr,key_resp_wigb.rt,key_resp_wigb.duration,feedback_16.started,image_left_gb_2.started,image_right_gb_2.started,under_image_left_gb_2.started,under_image_right_gb_2.started,image_center_wigb_fb.started,text_center_wigb_fb.started,image_wigb_fb.started,feedback_16.stopped,image_left_gb_2.stopped,image_right_gb_2.stopped,under_image_left_gb_2.stopped,under_image_right_gb_2.stopped,image_center_wigb_fb.stopped,text_center_wigb_fb.stopped,image_wigb_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,1,Bad,Good,Celebrate,right,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,90.54546900000423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.52896859997418,90.54546900000423,90.54546900000423,90.71294450003188,5,0.16317890002392232,None,,,,,,,,,,,,,,,,,91.47869140002877,91.49511170003098,,92.4788908000337,,,,,,,,,,,,,,,,90.71351140004117,90.72889070003293,90.72889070003293,90.72889070003293,90.72889070003293,91.19460099993739,1,1,0.46099169994704425,0.0012745000422000885,91.19497549999505,91.21151829999872,91.21151829999872,91.21151829999872,91.21151829999872,91.47867400001269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,2,Bad,Good,Failure,left,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,92.4954419999849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.47926649998408,92.4954419999849,92.4954419999849,92.71191459998954,5,0.21278219996020198,None,,,,,,,,,,,,,,,,,93.56202219997067,93.57816419994924,94.5782184000127,94.5618638000451,,,,,,,,,,,,,,,,92.71223469998222,92.72831569996197,92.72831569996197,92.72831569996197,92.72831569996197,93.26210479997098,2,1,0.5195297999307513,0.0009332000045105815,93.26249420002569,93.278436099994,93.278436099994,93.278436099994,93.278436099994,93.56200359994546,93.57816419994924,93.57816419994924,93.57816419994924,93.57816419994924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,1,Bad,Good,Happy,right,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,94.5782184000127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.56213059998117,94.5782184000127,94.5782184000127,94.71273889997974,5,0.12970759999006987,None,,,,,,,,,,,,,,,,,95.56179900001734,95.57811460003722,96.57828929997049,96.56184630002826,,,,,,,,,,,,,,,,94.7132090999512,94.72847139998339,94.72847139998339,94.72847139998339,94.72847139998339,95.27872289996594,1,1,0.5386001000879332,0.0011270999675616622,95.27909960004035,95.2939884000225,95.2939884000225,95.2939884000225,95.2939884000225,95.5617815000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,2,Bad,Good,Awful,left,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,96.57828929997049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5620562999975,96.57828929997049,96.57828929997049,96.71382269996684,5,0.13009299989789724,None,,,,,,,,,,,,,,,,,97.52857830002904,97.5450395999942,,98.52901119994931,,,,,,,,,,,,,,,,96.71443319995888,96.72879700001795,96.72879700001795,96.72879700001795,96.72879700001795,97.24439520004671,2,1,0.5103728999383748,0.0008565000025555491,97.24482709995937,97.2615167000331,97.2615167000331,97.2615167000331,97.2615167000331,97.5285608000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,2,Bad,Good,Nasty,left,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,98.54522580001503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.52941540000029,98.54522580001503,98.54522580001503,98.71374579996336,5,0.16337939992081374,None,,,,,,,,,,,,,,,,,99.66202229994815,99.67914719996043,,100.66294129996095,,,,,,,,,,,,,,,,98.71446449996438,98.72815440001432,98.72815440001432,98.72815440001432,98.72815440001432,99.3621012000367,2,1,0.6210282000247389,0.0005478999810293317,99.36249450000469,99.37816159997601,99.37816159997601,99.37816159997601,99.37816159997601,99.66200549993664,99.67914719996043,99.67914719996043,99.67914719996043,99.67914719996043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,1,Bad,Good,Joy,right,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,100.67948559997603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6635029000463,100.67948559997603,100.67948559997603,100.71304729999974,5,0.028861500089988112,None,,,,,,,,,,,,,,,,,101.49446780001745,101.51169990003109,,102.49540030001663,,,,,,,,,,,,,,,,100.71360230003484,100.7280608000001,100.7280608000001,100.7280608000001,100.7280608000001,101.21152260003146,1,1,0.4781220000004396,0.000864699948579073,101.21180649998132,101.22827429999597,101.22827429999597,101.22827429999597,101.22827429999597,101.494447199977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.49547550000716,102.52145619993098,102.52145619993098,102.52145619993098,102.52145619993098,102.52145619993098,102.52145619993098,102.52145619993098,102.52145619993098,103.64505259995349,1,1.117458499968052,0.0009859000565484166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00006_fg.png,Bad,Good, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,103.66109860001598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.65854790003505,103.66109860001598,103.66109860001598,103.71173089998774,5,0.04712210001889616,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.71218679996673,103.7281357999891,103.7281357999891,103.7281357999891,103.7281357999891,103.7281357999891,103.7281357999891,103.7281357999891,104.52841569995508,1,1,0.7927150999894366,0.000983899924904108,104.52883409999777,104.5465013999492,104.5465013999492,104.5465013999492,104.5465013999492,104.5465013999492,104.5465013999492,104.5465013999492,104.81152560003102,104.81154080003034,104.8281602000352,111.52933209994808,111.51295380003285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00003_fg.png,Bad,Good, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,111.52933209994808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.51353540003765,111.52933209994808,111.52933209994808,111.71308290003799,5,0.1791533000068739,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.71364810003433,111.73257190000731,111.73257190000731,111.73257190000731,111.73257190000731,111.73257190000731,111.73257190000731,111.73257190000731,112.31152059999295,1,1,0.5765286999521777,0.0011765999952331185,112.31184560002293,112.32813669997267,112.32813669997267,112.32813669997267,112.32813669997267,112.32813669997267,112.32813669997267,112.32813669997267,112.59441949997563,112.59443920000922,112.61192029993981,119.31191829999443,119.29502449999563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00002_fg.png,Bad,Good, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,119.31191829999443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.29530949995387,119.31191829999443,119.31191829999443,119.71211790002417,5,0.39621439995244145,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.71253799996339,119.73045150004327,119.73045150004327,119.73045150004327,119.73045150004327,119.73045150004327,119.73045150004327,119.73045150004327,120.29430860001594,1,0,0.548401299980469,0.0007977000204846263,120.29464380000718,120.31141560000833,120.31141560000833,120.31141560000833,120.31141560000833,120.31141560000833,120.31141560000833,120.31141560000833,120.57841750001535,120.57844289997593,120.59489930002019,127.29549199994653,127.27904099994339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Nasty,7.7,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,127.29549199994653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.27951489994302,127.29549199994653,127.29549199994653,127.71194609999657,5,0.4125808000098914,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.7122742999345,127.73997009999584,127.73997009999584,127.73997009999584,127.73997009999584,127.73997009999584,127.73997009999584,127.73997009999584,128.72916640003677,2,1,0.9760481000412256,0.0009480000007897615,128.7296967000002,128.76211450004485,128.76211450004485,128.76211450004485,128.76211450004485,128.76211450004485,128.76211450004485,128.76211450004485,129.02801190002356,129.02802850003354,129.0448082999792,136.74481439997908,136.72833199996967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Awful,8.7,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,136.74481439997908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.72865780000575,136.74481439997908,136.74481439997908,138.26280829997268,5,1.5160767000634223,0.0010525999823585153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.26337659999263,138.28604879998602,138.28604879998602,138.28604879998602,138.28604879998602,138.28604879998602,138.28604879998602,138.28604879998602,138.87854960002005,2,1,0.5777397999772802,0.0008996999822556973,138.87892920000013,138.89745109993964,138.89745109993964,138.89745109993964,138.89745109993964,138.89745109993964,138.89745109993964,138.89745109993964,139.1617578000296,139.1617765999399,139.17835279996507,147.87815250002313,147.8615914999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00004_fg.png,Bad,Good, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,147.87815250002313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.86188019998372,147.87815250002313,147.87815250002313,148.71267179993447,5,0.8298632999649271,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.713211699971,148.73410939995665,148.73410939995665,148.73410939995665,148.73410939995665,148.73410939995665,148.73410939995665,148.73410939995665,149.32818249997217,1,1,0.5838648000499234,0.0009679000359028578,149.32845649996307,149.34388279996347,149.34388279996347,149.34388279996347,149.34388279996347,149.34388279996347,149.34388279996347,149.34388279996347,149.6113672000356,149.61138180003036,149.62768729997333,155.32846580003388,155.31226629996672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00008_fg.png,Bad,Good, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,155.32846580003388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.31275499996264,155.32846580003388,155.32846580003388,155.7121102999663,5,0.3797060999786481,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.71251570002642,155.72856770001817,155.72856770001817,155.72856770001817,155.72856770001817,155.72856770001817,155.72856770001817,155.72856770001817,156.37802980002016,2,1,0.6456599999219179,0.000736700021661818,156.3783024000004,156.39383379998617,156.39383379998617,156.39383379998617,156.39383379998617,156.39383379998617,156.39383379998617,156.39383379998617,156.6613441000227,156.6613622000441,156.678127399995,162.3778470000252,162.36253929999657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00009_fg.png,Bad,Good, ,7.7,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,162.3778470000252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.3631097000325,162.3778470000252,162.3778470000252,162.712461899966,5,0.3300901000620797,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.71296010003425,162.73180409998167,162.73180409998167,162.73180409998167,162.73180409998167,162.73180409998167,162.73180409998167,162.73180409998167,163.72804489999544,2,1,0.9830300000030547,0.0,163.72832560003735,163.7438360999804,163.7438360999804,163.7438360999804,163.7438360999804,163.7438360999804,163.7438360999804,163.7438360999804,164.0111946000252,164.0112091000192,164.0279070000397,171.72964669996873,171.71321700001135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Cherish,5.7,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,171.72964669996873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.71398380002938,171.72964669996873,171.72964669996873,172.71248899993952,5,0.9782928000204265,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.7130271999631,172.7450519000413,172.7450519000413,172.7450519000413,172.7450519000413,172.7450519000413,172.7450519000413,172.7450519000413,173.3447227999568,1,1,0.5829188999487087,0.0006985000800341368,173.345080900006,173.36808229994494,173.36808229994494,173.36808229994494,173.36808229994494,173.36808229994494,173.36808229994494,173.36808229994494,173.62763709994033,173.62765229993965,173.64446690003388,179.3456065999344,179.32919810002204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Joy,5.7,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,179.3456065999344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.32976949994918,179.3456065999344,179.3456065999344,179.71216530003585,5,0.3627489999635145,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.7126442999579,179.7362596000312,179.7362596000312,179.7362596000312,179.7362596000312,179.7362596000312,179.7362596000312,179.7362596000312,180.37802279996686,1,1,0.6255288999527693,0.0008990999776870012,180.3783455999801,180.3944553999463,180.3944553999463,180.3944553999463,180.3944553999463,180.3944553999463,180.3944553999463,180.3944553999463,180.66104050003923,180.6610561000416,180.67796040000394,186.3783545999322,186.3621452000225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00001_fg.png,Bad,Good, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,186.3783545999322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.36264800000936,186.3783545999322,186.3783545999322,186.71088879997842,5,0.3295227000489831,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.71110009995755,186.72765939997043,186.72765939997043,186.72765939997043,186.72765939997043,186.72765939997043,186.72765939997043,186.72765939997043,187.31090899999253,2,1,0.5821175000164658,0.0008681999752297997,187.31118329998571,187.3272675999906,187.3272675999906,187.3272675999906,187.3272675999906,187.3272675999906,187.3272675999906,187.3272675999906,187.6108644999331,187.61087700002827,187.62730950000696,193.32785989996046,193.31110139994416,187.62730950000696,187.62730950000696,187.62730950000696,187.62730950000696,187.62730950000696,187.62730950000696,187.62730950000696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
