ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsw,TextRight_jwsw,TextCentre_jwsw,Answer,ImageLeft_wisw,ImageRight_wisw,ImageCentre_wisw,TextLeft_wisw,TextRight_wisw,TextCentre_wisw,ITI,TextLeft_jwws,TextRight_jwws,TextCentre_jwws,ImageLeft_wiws,ImageRight_wiws,ImageCentre_wiws,TextLeft_wiws,TextRight_wiws,TextCentre_wiws,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsw.thisRepN,jwsw.thisTrialN,jwsw.thisN,jwsw.thisIndex,wisw.thisRepN,wisw.thisTrialN,wisw.thisN,wisw.thisIndex,jwws.thisRepN,jwws.thisTrialN,jwws.thisN,jwws.thisIndex,wiws.thisRepN,wiws.thisTrialN,wiws.thisN,wiws.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,image_left_ji_2.stopped,image_right_ji_2.stopped,image_center_ji_fb.stopped,feedback_image_2.stopped,prep_jwsw.started,prep_spacebar_jwsw.started,prep_points_2.started,text_prep_2.started,text_left_sw_2.started,text_right_sw_2.started,key_resp_prep_2.started,prep_jwsw.stopped,key_resp_prep_2.keys,key_resp_prep_2.rt,key_resp_prep_2.duration,just_words_sw.started,key_resp_jwsw.started,text_left_sw.started,text_right_sw.started,text_middle_sw.started,just_words_sw.stopped,key_resp_jwsw.keys,key_resp_jwsw.corr,key_resp_jwsw.rt,key_resp_jwsw.duration,feedback_2.started,text_left_sw_3.started,text_right_sw_3.started,text_middle_sw_3.started,feedback_image2.started,feedback_2.stopped,text_left_sw_3.stopped,text_right_sw_3.stopped,text_middle_sw_3.stopped,feedback_image2.stopped,prep_wisw.started,prep_spacebar_2.started,prep_points_3.started,text_prep_3.started,image_left_sw_2.started,image_right_sw_2.started,under_image_left_2.started,under_image_right_2.started,key_resp_prep_3.started,prep_wisw.stopped,key_resp_prep_3.keys,key_resp_prep_3.rt,key_resp_prep_3.duration,words_images_sw.started,key_resp_wisw.started,image_left_sw.started,image_right_sw.started,under_image_left.started,under_image_right.started,image_stim_wisw.started,word_stim_wisw.started,words_images_sw.stopped,key_resp_wisw.keys,key_resp_wisw.corr,key_resp_wisw.rt,key_resp_wisw.duration,feedback_5.started,image_left_sw_8.started,image_right_sw_8.started,under_image_left_8.started,under_image_right_8.started,center_image_wisw_fb.started,center_word_wisw_fb.started,image_wisw_fb.started,feedback_5.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_sw_8.stopped,image_right_sw_8.stopped,under_image_left_8.stopped,under_image_right_8.stopped,center_image_wisw_fb.stopped,center_word_wisw_fb.stopped,image_wisw_fb.stopped,prep_jwws.started,prep_spacebar_4.started,prep_points_4.started,text_prep_4.started,text_left_ws_2.started,text_right_ws_2.started,key_resp_prep_4.started,prep_jwws.stopped,key_resp_prep_4.keys,key_resp_prep_4.rt,key_resp_prep_4.duration,just_words_ws.started,key_resp_jwws.started,text_left_ws.started,text_right_ws.started,text_middle_ws.started,just_words_ws.stopped,key_resp_jwws.keys,key_resp_jwws.corr,key_resp_jwws.rt,key_resp_jwws.duration,feedback_4.started,text_left_ws_3.started,text_right_ws_3.started,text_middle_jwws_fb.started,image_jwws_fb.started,feedback_4.stopped,text_left_ws_3.stopped,text_right_ws_3.stopped,text_middle_jwws_fb.stopped,image_jwws_fb.stopped,prep_wiws.started,prep_spacebar_3.started,prep_points_5.started,text_prep_5.started,image_left_sw_3.started,image_right_sw_3.started,under_image_left_3.started,under_image_right_3.started,key_resp_prep_5.started,prep_wiws.stopped,key_resp_prep_5.keys,key_resp_prep_5.rt,key_resp_prep_5.duration,words_images_ws.started,key_resp_wiws.started,image_left_ws.started,image_right_ws.started,under_image_left_ws.started,under_image_right_ws.started,image_center_ws.started,text_center_ws.started,words_images_ws.stopped,key_resp_wiws.keys,key_resp_wiws.corr,key_resp_wiws.rt,key_resp_wiws.duration,feedback_8.started,image_left_ws_2.started,image_right_ws_2.started,under_image_left_ws_2.started,under_image_right_ws_2.started,image_center_wiws_fb.started,text_center_wiws_feedback.started,image_wiws_fb.started,feedback_8.stopped,image_left_ws_2.stopped,image_right_ws_2.stopped,under_image_left_ws_2.stopped,under_image_right_ws_2.stopped,image_center_wiws_fb.stopped,text_center_wiws_feedback.stopped,image_wiws_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,1,Strong,Weak,Sedentary,right,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,129.3930277999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.37690629999997,129.3930277999998,129.3930277999998,129.97648019999997,5,0.5679038000000673,None,,,,,,,,,,,,,,,,,131.42611929999998,131.44267619999982,,132.4262005999999,,,,,,,,,,,,,,,,129.9768485999998,129.99280369999997,129.99280369999997,129.99280369999997,129.99280369999997,131.12667839999995,1,1,1.1294800000000578,0.0009011999998165265,131.12715630000002,131.14275329999987,131.14275329999987,131.14275329999987,131.14275329999987,131.4261055999998,131.44267619999982,131.44267619999982,131.44267619999982,131.44267619999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,Strong,Weak,Solid,left,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,132.44302949999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.42659949999984,132.44302949999997,132.44302949999997,132.9768365,5,0.51791819999994,None,,,,,,,,,,,,,,,,,134.12625419999995,134.1427091999999,,135.12637180000002,,,,,,,,,,,,,,,,132.9772516999999,132.9932265,132.9932265,132.9932265,132.9932265,133.8432871,2,1,0.8418640999998388,0.000987500000064756,133.84374279999997,133.85834079999995,133.85834079999995,133.85834079999995,133.85834079999995,134.1262365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,Strong,Weak,Feeble,right,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,135.14290719999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.1267588999999,135.14290719999985,135.14290719999985,135.97651499999984,5,0.8179615000001377,None,,,,,,,,,,,,,,,,,136.97623909999993,136.9927591999999,,137.97632759999988,,,,,,,,,,,,,,,,135.97691529999997,135.99313239999992,135.99313239999992,135.99313239999992,135.99313239999992,136.69277390000002,1,1,0.686685099999977,0.0009726000000682689,136.69315740000002,136.70849179999982,136.70849179999982,136.70849179999982,136.70849179999982,136.97622149999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,Strong,Weak,Strength,left,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,137.99287909999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.97669610000003,137.99287909999998,137.99287909999998,138.97605199999998,5,0.9681396999999379,None,,,,,,,,,,,,,,,,,140.1260874999998,140.14243539999984,141.14280539999982,141.12615489999985,,,,,,,,,,,,,,,,138.9763000999999,138.99259729999994,138.99259729999994,138.99259729999994,138.99259729999994,139.84304780000002,2,1,0.8352294999999685,0.0009394999999585707,139.8434408999999,139.8583575,139.8583575,139.8583575,139.8583575,140.1260714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,Strong,Weak,Frail,right,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,141.14280539999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.1264733999999,141.14280539999982,141.14280539999982,141.9765448999999,5,0.818035000000009,None,,,,,,,,,,,,,,,,,142.9759841,142.9925784999998,,143.97626059999993,,,,,,,,,,,,,,,,141.97691299999997,141.99295089999987,141.99295089999987,141.99295089999987,141.99295089999987,142.69266399999992,1,1,0.6907826000001478,0.0,142.69304069999998,142.70819819999997,142.70819819999997,142.70819819999997,142.70819819999997,142.97596679999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,Strong,Weak,Tough,left,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,143.9927240999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.97663879999982,143.9927240999998,143.9927240999998,144.97658619999993,5,0.9681960000000345,None,,,,,,,,,,,,,,,,,145.87606749999986,145.89256549999982,,146.87636209999982,,,,,,,,,,,,,,,,144.9769660999998,144.99293519999992,144.99293519999992,144.99293519999992,144.99293519999992,145.57632779999994,2,1,0.5669223999998394,0.000906100000065635,145.5767530999999,145.59270279999987,145.59270279999987,145.59270279999987,145.59270279999987,145.8760539,145.89256549999982,145.89256549999982,145.89256549999982,145.89256549999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.87643919999982,146.9061314999999,146.9061314999999,146.9061314999999,146.9061314999999,146.9061314999999,146.9061314999999,146.9061314999999,146.9061314999999,148.60862599999996,2,1.6986593000001449,0.001879599999938364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Powerful,7.7,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,148.6284025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.62666439999998,148.6284025,148.6284025,148.97615380000002,5,0.3324150000000827,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.97657229999982,149.00093029999994,149.00093029999994,149.00093029999994,149.00093029999994,149.00093029999994,149.00093029999994,149.00093029999994,152.82592869999985,2,1,3.8089208000001236,0.0008768999998665095,152.82642899999996,152.8562402,152.8562402,152.8562402,152.8562402,152.8562402,152.8562402,152.8562402,153.12605589999998,153.12607359999993,153.14252779999993,160.8429447999997,160.82660829999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00009_fg.png,Strong,Weak, ,8.7,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,160.8429447999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.82711070000005,160.8429447999997,160.8429447999997,160.9769382999998,5,0.1179786000002423,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.9774241,160.99805539999988,160.99805539999988,160.99805539999988,160.99805539999988,160.99805539999988,160.99805539999988,160.99805539999988,163.70860829999992,1,1,2.695698699999866,0.000938399999995454,163.7089986000001,163.72534629999973,163.72534629999973,163.72534629999973,163.72534629999973,163.72534629999973,163.72534629999973,163.72534629999973,163.99212660000012,163.9921400999997,164.00871189999998,172.7098487999997,172.69334179999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00001_fg.png,Strong,Weak, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,172.7098487999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.6938422999997,172.7098487999997,172.7098487999997,172.97686769999973,5,0.2510127000000466,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.97735250000005,172.99559659999977,172.99559659999977,172.99559659999977,172.99559659999977,172.99559659999977,172.99559659999977,172.99559659999977,173.95848260000002,1,1,0.9575538999997661,0.000975899999957619,173.95885439999984,173.9754054,173.9754054,173.9754054,173.9754054,173.9754054,173.9754054,173.9754054,174.2423371,174.24235210000006,174.25890339999978,180.95965019999994,180.94321949999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00003_fg.png,Strong,Weak, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,180.95965019999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.94368499999973,180.95965019999994,180.95965019999994,180.97659629999998,5,0.0011830000003101304,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.97706119999975,180.99391079999987,180.99391079999987,180.99391079999987,180.99391079999987,180.99391079999987,180.99391079999987,180.99391079999987,182.0754477999999,2,1,1.0648111000000426,0.0009310000000368746,182.07573000000002,182.0920575,182.0920575,182.0920575,182.0920575,182.0920575,182.0920575,182.0920575,182.35837140000012,182.3583905999999,182.3754627999997,188.07610990000012,188.05970789999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00003_fg.png,Strong,Weak, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,188.07610990000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.06013429999985,188.07610990000012,188.07610990000012,188.97639619999973,5,0.8846897999997054,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.97684619999973,188.99319650000007,188.99319650000007,188.99319650000007,188.99319650000007,188.99319650000007,188.99319650000007,188.99319650000007,189.92558629999985,1,1,0.9315544000000955,None,189.9259423999997,189.9420894,189.9420894,189.9420894,189.9420894,189.9420894,189.9420894,189.9420894,190.22555569999986,190.22556880000002,190.2421258999998,195.9426172999997,195.92621090000011,190.2421258999998,190.2421258999998,190.2421258999998,190.2421258999998,190.2421258999998,190.2421258999998,190.2421258999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Soft,7.7,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,195.9426172999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.92661529999987,195.9426172999997,195.9426172999997,195.97604049999973,5,0.018172000000049593,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.9764425999997,196.00608929999999,196.00608929999999,196.00608929999999,196.00608929999999,196.00608929999999,196.00608929999999,196.00608929999999,198.12574259999974,1,1,2.1162702000001445,0.0008222999999816238,198.12605910000002,198.15139679999993,198.15139679999993,198.15139679999993,198.15139679999993,198.15139679999993,198.15139679999993,198.15139679999993,198.42564159999984,198.42565639999975,198.4417954999999,206.14199989999997,206.1261144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Athletic,6.7,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,206.14199989999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.1265926000001,206.14199989999997,206.14199989999997,206.9762407999997,5,0.8187982999997985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.97665830000005,206.99693219999972,206.99693219999972,206.99693219999972,206.99693219999972,206.99693219999972,206.99693219999972,206.99693219999972,208.1255659999997,2,1,1.116185200000018,0.0005384000000958622,208.12588229999983,208.14248169999973,208.14248169999973,208.14248169999973,208.14248169999973,208.14248169999973,208.14248169999973,208.14248169999973,208.42558359999975,208.42559819999997,208.44207199999983,215.1424732999999,215.12564679999969,208.44207199999983,208.44207199999983,208.44207199999983,208.44207199999983,208.44207199999983,208.44207199999983,208.44207199999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00004_fg.png,Strong,Weak, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,215.1424732999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.1260272999998,215.1424732999999,215.1424732999999,215.9761110999998,5,0.8184098000001541,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.9765097999998,215.99422370000002,215.99422370000002,215.99422370000002,215.99422370000002,215.99422370000002,215.99422370000002,215.99422370000002,216.92558849999978,1,1,0.9300420999998096,0.0005166000000826898,216.92592109999987,216.9412511999999,216.9412511999999,216.9412511999999,216.9412511999999,216.9412511999999,216.9412511999999,216.9412511999999,217.2252515,217.2252650999999,217.24197349999986,222.9425137999997,222.92621340000005,217.24197349999986,217.24197349999986,217.24197349999986,217.24197349999986,217.24197349999986,217.24197349999986,217.24197349999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Puny,6.7,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,222.9425137999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.9266662,222.9425137999997,222.9425137999997,223.12628369999993,5,0.1795958999996401,0.0009000000000014552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.12672410000005,223.1589310999998,223.1589310999998,223.1589310999998,223.1589310999998,223.1589310999998,223.1589310999998,223.1589310999998,223.87475510000013,1,1,0.7028150999999525,0.0013194000002840767,223.87511499999982,223.8991547999999,223.8991547999999,223.8991547999999,223.8991547999999,223.8991547999999,223.8991547999999,223.8991547999999,224.1584488999997,224.1584640000001,224.17488520000006,230.87554490000002,230.85884050000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Brawny,7.7,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,230.87554490000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.8592239999998,230.87554490000002,230.87554490000002,230.97688590000007,5,0.08530369999971299,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.9774950000001,231.00322909999977,231.00322909999977,231.00322909999977,231.00322909999977,231.00322909999977,231.00322909999977,231.00322909999977,231.6256155000001,2,1,0.6054955999998128,0.0010603000000628526,231.62599150000005,231.64465729999984,231.64465729999984,231.64465729999984,231.64465729999984,231.64465729999984,231.64465729999984,231.64465729999984,231.92567430000008,231.92569589999994,231.94177679999984,239.6420837999999,239.62563379999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Fragile,5.7,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,239.6420837999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.62599619999992,239.6420837999999,239.6420837999999,239.9758886999998,5,0.31893369999988863,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.97628889999987,239.99596919999976,239.99596919999976,239.99596919999976,239.99596919999976,239.99596919999976,239.99596919999976,239.99596919999976,240.6077024000001,1,1,0.6089981999998599,0.0017793000001802284,240.60802839999997,240.6247183999999,240.6247183999999,240.6247183999999,240.6247183999999,240.6247183999999,240.6247183999999,240.6247183999999,240.89186229999996,240.89187730000003,240.90838619999977,246.60912409999992,246.59245800000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
