ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsw,TextRight_jwsw,TextCentre_jwsw,Answer,ImageLeft_wisw,ImageRight_wisw,ImageCentre_wisw,TextLeft_wisw,TextRight_wisw,TextCentre_wisw,ITI,TextLeft_jwws,TextRight_jwws,TextCentre_jwws,ImageLeft_wiws,ImageRight_wiws,ImageCentre_wiws,TextLeft_wiws,TextRight_wiws,TextCentre_wiws,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsw.thisRepN,jwsw.thisTrialN,jwsw.thisN,jwsw.thisIndex,wisw.thisRepN,wisw.thisTrialN,wisw.thisN,wisw.thisIndex,jwws.thisRepN,jwws.thisTrialN,jwws.thisN,jwws.thisIndex,wiws.thisRepN,wiws.thisTrialN,wiws.thisN,wiws.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,prep_jwsw.started,prep_spacebar_jwsw.started,prep_points_2.started,text_prep_2.started,text_left_sw_2.started,text_right_sw_2.started,key_resp_prep_2.started,prep_jwsw.stopped,key_resp_prep_2.keys,key_resp_prep_2.rt,key_resp_prep_2.duration,just_words_sw.started,key_resp_jwsw.started,text_left_sw.started,text_right_sw.started,text_middle_sw.started,just_words_sw.stopped,key_resp_jwsw.keys,key_resp_jwsw.corr,key_resp_jwsw.rt,key_resp_jwsw.duration,feedback_2.started,text_left_sw_3.started,text_right_sw_3.started,text_middle_sw_3.started,feedback_image2.started,feedback_2.stopped,text_left_sw_3.stopped,text_right_sw_3.stopped,text_middle_sw_3.stopped,feedback_image2.stopped,prep_wisw.started,prep_spacebar_2.started,prep_points_3.started,text_prep_3.started,image_left_sw_2.started,image_right_sw_2.started,under_image_left_2.started,under_image_right_2.started,key_resp_prep_3.started,prep_wisw.stopped,key_resp_prep_3.keys,key_resp_prep_3.rt,key_resp_prep_3.duration,words_images_sw.started,key_resp_wisw.started,image_left_sw.started,image_right_sw.started,under_image_left.started,under_image_right.started,image_stim_wisw.started,word_stim_wisw.started,words_images_sw.stopped,key_resp_wisw.keys,key_resp_wisw.corr,key_resp_wisw.rt,key_resp_wisw.duration,feedback_5.started,image_left_sw_8.started,image_right_sw_8.started,under_image_left_8.started,under_image_right_8.started,center_image_wisw_fb.started,center_word_wisw_fb.started,image_wisw_fb.started,feedback_5.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_sw_8.stopped,image_right_sw_8.stopped,under_image_left_8.stopped,under_image_right_8.stopped,center_image_wisw_fb.stopped,center_word_wisw_fb.stopped,image_wisw_fb.stopped,prep_jwws.started,prep_spacebar_4.started,prep_points_4.started,text_prep_4.started,text_left_ws_2.started,text_right_ws_2.started,key_resp_prep_4.started,prep_jwws.stopped,key_resp_prep_4.keys,key_resp_prep_4.rt,key_resp_prep_4.duration,just_words_ws.started,key_resp_jwws.started,text_left_ws.started,text_right_ws.started,text_middle_ws.started,just_words_ws.stopped,key_resp_jwws.keys,key_resp_jwws.corr,key_resp_jwws.rt,key_resp_jwws.duration,feedback_4.started,text_left_ws_3.started,text_right_ws_3.started,text_middle_jwws_fb.started,image_jwws_fb.started,text_left_ws_3.stopped,text_right_ws_3.stopped,text_middle_jwws_fb.stopped,image_jwws_fb.stopped,feedback_4.stopped,prep_wiws.started,prep_spacebar_3.started,prep_points_5.started,text_prep_5.started,image_left_sw_3.started,image_right_sw_3.started,under_image_left_3.started,under_image_right_3.started,key_resp_prep_5.started,prep_wiws.stopped,key_resp_prep_5.keys,key_resp_prep_5.rt,key_resp_prep_5.duration,words_images_ws.started,key_resp_wiws.started,image_left_ws.started,image_right_ws.started,under_image_left_ws.started,under_image_right_ws.started,image_center_ws.started,text_center_ws.started,words_images_ws.stopped,key_resp_wiws.keys,key_resp_wiws.corr,key_resp_wiws.rt,key_resp_wiws.duration,feedback_8.started,image_left_ws_2.started,image_right_ws_2.started,under_image_left_ws_2.started,under_image_right_ws_2.started,image_center_wiws_fb.started,text_center_wiws_feedback.started,image_wiws_fb.started,feedback_8.stopped,image_left_ws_2.stopped,image_right_ws_2.stopped,under_image_left_ws_2.stopped,under_image_right_ws_2.stopped,image_center_wiws_fb.stopped,text_center_wiws_feedback.stopped,image_wiws_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,1,Strong,Weak,Sedentary,right,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,149.47968699998455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.46348299999954,149.47968699998455,149.47968699998455,149.6971707000048,5,0.20213460002560169,None,,,,,,,,,,,,,,,,,150.3629293999984,150.3796365999733,,151.36320500000147,,,,,,,,,,,,149.69764889997896,149.7131839999929,149.7131839999929,149.7131839999929,149.7131839999929,150.07896939996863,1,1,0.35063000000081956,0.0009027000050991774,150.0794276999659,150.09635369997704,150.09635369997704,150.09635369997704,150.09635369997704,150.36291539995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
,,,2,Strong,Weak,Solid,left,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,151.37978609994752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.36353149998467,151.37978609994752,151.37978609994752,152.69698989996687,5,1.3020230999682099,None,,,,,,,,,,,,,,,,,153.59670449997066,153.61312819999876,154.61291319999145,154.59648959996412,,,,,,,,,,,,152.69741510000313,152.71327439998277,152.71327439998277,152.71327439998277,152.71327439998277,153.29662599996664,2,1,0.5674584999796934,0.0010403000051155686,153.29693489999045,153.31298909999896,153.31298909999896,153.31298909999896,153.31298909999896,153.59668739995686,153.61312819999876,153.61312819999876,153.61312819999876,153.61312819999876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
,,,1,Strong,Weak,Feeble,right,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,154.61291319999145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.59673859999748,154.61291319999145,154.61291319999145,154.69672219996573,5,0.06923129997448996,None,,,,,,,,,,,,,,,,,155.56304609996732,155.57966369995847,,156.56315489998087,,,,,,,,,,,,154.69712419999996,154.71309340000153,154.71309340000153,154.71309340000153,154.71309340000153,155.27867139998125,1,1,0.5641428999952041,0.0008773999870754778,155.27900959999533,155.29628549999325,155.29628549999325,155.29628549999325,155.29628549999325,155.56302819994744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
,,,2,Strong,Weak,Strength,left,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,156.5796897999826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.56346749997465,156.5796897999826,156.5796897999826,156.69686399999773,5,0.10219450003933161,None,,,,,,,,,,,,,,,,,157.46337559999665,157.47981789999176,158.47990919998847,158.4632794999634,,,,,,,,,,,,156.69729169999482,156.71313979994738,156.71313979994738,156.71313979994738,156.71313979994738,157.1635281999479,2,1,0.4336050000274554,0.0009434999665245414,157.16401249996852,157.1785508999601,157.1785508999601,157.1785508999601,157.1785508999601,157.46335699997144,157.47981789999176,157.47981789999176,157.47981789999176,157.47981789999176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
,,,1,Strong,Weak,Frail,right,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,158.47990919998847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.4635565999779,158.47990919998847,158.47990919998847,158.69683029997395,5,0.20225770003162324,None,,,,,,,,,,,,,,,,,159.42980489996262,159.44630069995765,160.44627089996357,160.42988579999655,,,,,,,,,,,,158.69725789997028,158.71317169995746,158.71317169995746,158.71317169995746,158.71317169995746,159.1465451999684,1,1,0.4281133000040427,0.0007393999840132892,159.1468449999811,159.16294409998227,159.16294409998227,159.16294409998227,159.16294409998227,159.4297844999819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
,,,2,Strong,Weak,Tough,left,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,160.44627089996357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.43027719995007,160.44627089996357,160.44627089996357,161.08046869997634,5,0.6257715999963693,0.001082700036931783,,,,,,,,,,,,,,,,,161.8800743999891,161.89641869999468,162.90610759996343,162.87977499997942,,,,,,,,,,,,161.08097599999746,161.09639369999059,161.09639369999059,161.09639369999059,161.09639369999059,161.59641919995192,2,1,0.49168470001313835,0.0010284999734722078,161.59676559997024,161.61184369999683,161.61184369999683,161.61184369999683,161.61184369999683,161.88005179999163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.87983599997824,162.90610759996343,162.90610759996343,162.90610759996343,162.90610759996343,162.90610759996343,162.90610759996343,162.90610759996343,162.90610759996343,175.77973239996936,1,12.860635699995328,0.0015040000434964895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Powerful,7.7,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,175.7980410999735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.79532330000075,175.7980410999735,175.7980410999735,176.69661759998417,5,0.8837887999834493,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.69717669999227,176.7339133999776,176.7339133999776,176.7339133999776,176.7339133999776,176.7339133999776,176.7339133999776,176.7339133999776,177.39523699996062,2,1,0.6542397000011988,0.0010803999612107873,177.3958279999788,177.4234363999567,177.4234363999567,177.4234363999567,177.4234363999567,177.4234363999567,177.4234363999567,177.4234363999567,177.67964499996742,177.67966279998654,177.69606970000314,185.39595909998752,185.3796906999778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00009_fg.png,Strong,Weak, ,8.7,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,185.39595909998752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.3801726999809,185.39595909998752,185.39595909998752,185.6964681999525,5,0.28580090001923963,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.69677179999417,185.7120111999684,185.7120111999684,185.7120111999684,185.7120111999684,185.7120111999684,185.7120111999684,185.7120111999684,186.2960097999894,1,1,0.5709192999638617,0.0009217000333592296,186.29629109997768,186.31242839997867,186.31242839997867,186.31242839997867,186.31242839997867,186.31242839997867,186.31242839997867,186.31242839997867,186.59599449997768,186.5960078999633,186.61259939998854,195.31328229996143,195.2969450999517,186.61259939998854,186.61259939998854,186.61259939998854,186.61259939998854,186.61259939998854,186.61259939998854,186.61259939998854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00001_fg.png,Strong,Weak, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,195.31328229996143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.29744529997697,195.31328229996143,195.31328229996143,195.69612939999206,5,0.3687206999748014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.69636379997246,195.71268989995588,195.71268989995588,195.71268989995588,195.71268989995588,195.71268989995588,195.71268989995588,195.71268989995588,196.69620799995027,1,1,0.9761155000305735,0.0014594999956898391,196.696536799951,196.71171569998842,196.71171569998842,196.71171569998842,196.71171569998842,196.71171569998842,196.71171569998842,196.71171569998842,196.9963125999784,196.99632979999296,197.01242409995757,203.7126478999853,203.69599129998824,197.01242409995757,197.01242409995757,197.01242409995757,197.01242409995757,197.01242409995757,197.01242409995757,197.01242409995757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00003_fg.png,Strong,Weak, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,203.7126478999853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.6962042999803,203.7126478999853,203.7126478999853,204.69680059998063,5,0.9694341999711469,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.69726839999203,204.7152863999945,204.7152863999945,204.7152863999945,204.7152863999945,204.7152863999945,204.7152863999945,204.7152863999945,205.4627094999887,1,0,0.7459142000298016,0.0006075999699532986,205.46298809995642,205.47949219995644,205.47949219995644,205.47949219995644,205.47949219995644,205.47949219995644,205.47949219995644,205.47949219995644,205.74622909998288,205.7462494999636,205.76263509999262,211.46258930000477,211.44609599997057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00003_fg.png,Strong,Weak, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,211.46258930000477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.44632829999318,211.46258930000477,211.46258930000477,211.69686619995628,5,0.21923990000505,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.69737439998426,211.71683339995798,211.71683339995798,211.71683339995798,211.71683339995798,211.71683339995798,211.71683339995798,211.71683339995798,212.3286608000053,1,1,0.609517999982927,0.0005970000056549907,212.32917519996408,212.3624861999997,212.3624861999997,212.3624861999997,212.3624861999997,212.3624861999997,212.3624861999997,212.3624861999997,212.61274869996123,212.61276679998264,212.62901789997704,218.32926059997408,218.31275089998962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Soft,7.7,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,218.32926059997408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.31301079998957,218.32926059997408,218.32926059997408,218.69607039995026,5,0.352515599981416,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.69637369998964,218.7233534999541,218.7233534999541,218.7233534999541,218.7233534999541,218.7233534999541,218.7233534999541,218.7233534999541,219.69627399998717,1,1,0.9574876999831758,0.0009094999986700714,219.69665860000532,219.7256486999686,219.7256486999686,219.7256486999686,219.7256486999686,219.7256486999686,219.7256486999686,219.7256486999686,219.99596159998327,219.99597799999174,220.0124886999838,227.71301439998206,227.69655110000167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Athletic,6.7,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,227.71301439998206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.69703889999073,227.71301439998206,227.71301439998206,228.69700489996467,5,0.9689008999848738,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.6975799999782,228.71879149996676,228.71879149996676,228.71879149996676,228.71879149996676,228.71879149996676,228.71879149996676,228.71879149996676,229.3783245999948,2,1,0.6450108999852091,0.0009670000290498137,229.37877149996348,229.39712249999866,229.39712249999866,229.39712249999866,229.39712249999866,229.39712249999866,229.39712249999866,229.39712249999866,229.66258579998976,229.66260260000126,229.6791076999507,236.3797198999673,236.36294809996616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00004_fg.png,Strong,Weak, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,236.3797198999673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.36336389998905,236.3797198999673,236.3797198999673,236.71266289998312,5,0.3303926999797113,0.0009147999808192253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.71288219996495,236.72891229996458,236.72891229996458,236.72891229996458,236.72891229996458,236.72891229996458,236.72891229996458,236.72891229996458,237.44506159995217,2,0,0.7018835000344552,0.0009649000130593777,237.4455856999848,237.46289599995362,237.46289599995362,237.46289599995362,237.46289599995362,237.46289599995362,237.46289599995362,237.46289599995362,237.72926519997418,237.72928319999482,237.74565479997545,243.44586779997917,243.42934139998397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Puny,6.7,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,243.44586779997917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.42962599999737,243.44586779997917,243.44586779997917,243.6960459999973,5,0.23596649995306507,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.6963835999486,243.72416240000166,243.72416240000166,243.72416240000166,243.72416240000166,243.72416240000166,243.72416240000166,243.72416240000166,244.5625560999615,1,1,0.8340043000061996,0.001119700027629733,244.56283899996197,244.58660179999424,244.58660179999424,244.58660179999424,244.58660179999424,244.58660179999424,244.58660179999424,244.58660179999424,244.8458412999753,244.84585849998984,244.8623091999907,251.56277560000308,251.5463388999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Brawny,7.7,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,251.56277560000308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.54679379996378,251.56277560000308,251.56277560000308,251.69647049997002,5,0.11924829997587949,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.69690270000137,251.71838139998727,251.71838139998727,251.71838139998727,251.71838139998727,251.71838139998727,251.71838139998727,251.71838139998727,252.42801469995175,2,1,0.6996028000139631,0.0013415999710559845,252.42840919998707,252.4455328999902,252.4455328999902,252.4455328999902,252.4455328999902,252.4455328999902,252.4455328999902,252.4455328999902,252.71224669995718,252.7122613999527,252.7287112000049,260.42899709998164,260.41243389999727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Fragile,5.7,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,260.42899709998164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.4126767999842,260.42899709998164,260.42899709998164,260.6961825999897,5,0.25414250005269423,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.69658709998475,260.7171848999569,260.7171848999569,260.7171848999569,260.7171848999569,260.7171848999569,260.7171848999569,260.7171848999569,261.46253989997786,1,1,0.7437034999602474,0.0009216000325977802,261.46287259995006,261.4802523999824,261.4802523999824,261.4802523999824,261.4802523999824,261.4802523999824,261.4802523999824,261.4802523999824,261.745717599988,261.7457338999957,261.7621494999621,267.46227649995126,267.44565650000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00008_fg.png,Strong,Weak, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,267.46227649995126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.4459334999556,267.46227649995126,267.46227649995126,267.6962149000028,5,0.22064640000462532,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.6966899999534,267.711978599953,267.711978599953,267.711978599953,267.711978599953,267.711978599953,267.711978599953,267.711978599953,268.51245879998896,2,1,0.7838469999842346,0.0009047000203281641,268.5128099999856,268.52905069995904,268.52905069995904,268.52905069995904,268.52905069995904,268.52905069995904,268.52905069995904,268.52905069995904,268.7953776999493,268.795392,268.81210819998523,275.5124389999546,275.49605919996975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
