ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsw,TextRight_jwsw,TextCentre_jwsw,Answer,ImageLeft_wisw,ImageRight_wisw,ImageCentre_wisw,TextLeft_wisw,TextRight_wisw,TextCentre_wisw,ITI,TextLeft_jwws,TextRight_jwws,TextCentre_jwws,ImageLeft_wiws,ImageRight_wiws,ImageCentre_wiws,TextLeft_wiws,TextRight_wiws,TextCentre_wiws,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsw.thisRepN,jwsw.thisTrialN,jwsw.thisN,jwsw.thisIndex,wisw.thisRepN,wisw.thisTrialN,wisw.thisN,wisw.thisIndex,jwws.thisRepN,jwws.thisTrialN,jwws.thisN,jwws.thisIndex,wiws.thisRepN,wiws.thisTrialN,wiws.thisN,wiws.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,image_left_ji_2.stopped,image_right_ji_2.stopped,image_center_ji_fb.stopped,feedback_image_2.stopped,prep_jwsw.started,prep_spacebar_jwsw.started,prep_points_2.started,text_prep_2.started,text_left_sw_2.started,text_right_sw_2.started,key_resp_prep_2.started,prep_jwsw.stopped,key_resp_prep_2.keys,key_resp_prep_2.rt,key_resp_prep_2.duration,just_words_sw.started,key_resp_jwsw.started,text_left_sw.started,text_right_sw.started,text_middle_sw.started,just_words_sw.stopped,key_resp_jwsw.keys,key_resp_jwsw.corr,key_resp_jwsw.rt,key_resp_jwsw.duration,feedback_2.started,text_left_sw_3.started,text_right_sw_3.started,text_middle_sw_3.started,feedback_image2.started,feedback_2.stopped,text_left_sw_3.stopped,text_right_sw_3.stopped,text_middle_sw_3.stopped,feedback_image2.stopped,prep_wisw.started,prep_spacebar_2.started,prep_points_3.started,text_prep_3.started,image_left_sw_2.started,image_right_sw_2.started,under_image_left_2.started,under_image_right_2.started,key_resp_prep_3.started,prep_wisw.stopped,key_resp_prep_3.keys,key_resp_prep_3.rt,key_resp_prep_3.duration,words_images_sw.started,key_resp_wisw.started,image_left_sw.started,image_right_sw.started,under_image_left.started,under_image_right.started,image_stim_wisw.started,word_stim_wisw.started,words_images_sw.stopped,key_resp_wisw.keys,key_resp_wisw.corr,key_resp_wisw.rt,key_resp_wisw.duration,feedback_5.started,image_left_sw_8.started,image_right_sw_8.started,under_image_left_8.started,under_image_right_8.started,center_image_wisw_fb.started,center_word_wisw_fb.started,image_wisw_fb.started,feedback_5.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_sw_8.stopped,image_right_sw_8.stopped,under_image_left_8.stopped,under_image_right_8.stopped,center_image_wisw_fb.stopped,center_word_wisw_fb.stopped,image_wisw_fb.stopped,prep_jwws.started,prep_spacebar_4.started,prep_points_4.started,text_prep_4.started,text_left_ws_2.started,text_right_ws_2.started,key_resp_prep_4.started,prep_jwws.stopped,key_resp_prep_4.keys,key_resp_prep_4.rt,key_resp_prep_4.duration,just_words_ws.started,key_resp_jwws.started,text_left_ws.started,text_right_ws.started,text_middle_ws.started,just_words_ws.stopped,key_resp_jwws.keys,key_resp_jwws.corr,key_resp_jwws.rt,key_resp_jwws.duration,feedback_4.started,text_left_ws_3.started,text_right_ws_3.started,text_middle_jwws_fb.started,image_jwws_fb.started,feedback_4.stopped,text_left_ws_3.stopped,text_right_ws_3.stopped,text_middle_jwws_fb.stopped,image_jwws_fb.stopped,prep_wiws.started,prep_spacebar_3.started,prep_points_5.started,text_prep_5.started,image_left_sw_3.started,image_right_sw_3.started,under_image_left_3.started,under_image_right_3.started,key_resp_prep_5.started,prep_wiws.stopped,key_resp_prep_5.keys,key_resp_prep_5.rt,key_resp_prep_5.duration,words_images_ws.started,key_resp_wiws.started,image_left_ws.started,image_right_ws.started,under_image_left_ws.started,under_image_right_ws.started,image_center_ws.started,text_center_ws.started,words_images_ws.stopped,key_resp_wiws.keys,key_resp_wiws.corr,key_resp_wiws.rt,key_resp_wiws.duration,feedback_8.started,image_left_ws_2.started,image_right_ws_2.started,under_image_left_ws_2.started,under_image_right_ws_2.started,image_center_wiws_fb.started,text_center_wiws_feedback.started,image_wiws_fb.started,feedback_8.stopped,image_left_ws_2.stopped,image_right_ws_2.stopped,under_image_left_ws_2.stopped,under_image_right_ws_2.stopped,image_center_wiws_fb.stopped,text_center_wiws_feedback.stopped,image_wiws_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,1,,,,right,,,,,,,,Weak,Strong,Athletic,,,,,,,,,,,,,,,,,,,,,,,0,8,8,11,,,,,462.96962099999655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.9535658999812,462.96962099999655,462.96962099999655,463.0863803999964,5,0.11212790000718087,None,,,,,,,,,,,,,,,,,464.3529363999842,464.36944560008124,465.3694984000176,465.352910400019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.086677000043,463.1027493000729,463.1027493000729,463.1027493000729,463.1027493000729,464.0688965000445,1,1,0.9618351999670267,0.0011648000217974186,464.06925880000927,464.085995899979,464.085995899979,464.085995899979,464.085995899979,464.35291840007994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Brawny,,,,,,,,,,,,,,,,,,,,,,,0,9,9,13,,,,,465.3694984000176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.3531760000624,465.3694984000176,465.3694984000176,466.08695550006814,5,0.7120245000114664,None,,,,,,,,,,,,,,,,,467.2027017000364,467.2192602000432,,468.20361229998525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.0873750000028,466.10302580008283,466.10302580008283,466.10302580008283,466.10302580008283,466.91890990000684,1,1,0.8057162000332028,0.0008371999720111489,466.919328100048,466.9360616999911,466.9360616999911,466.9360616999911,466.9360616999911,467.20268089999445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Muscly,,,,,,,,,,,,,,,,,,,,,,,0,10,10,12,,,,,468.2200282000704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.2040868999902,468.2200282000704,468.2200282000704,469.08738859998994,5,0.8616125000407919,None,,,,,,,,,,,,,,,,,470.4362933000084,470.45284979999997,,471.4363538000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.08799170004204,469.1031668999931,469.1031668999931,469.1031668999931,469.1031668999931,470.15304300002754,1,1,1.0364049000199884,0.0006537999724969268,470.15341989998706,470.1683591000037,470.1683591000037,470.1683591000037,470.1683591000037,470.43627379997633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Delicate,,,,,,,,,,,,,,,,,,,,,,,0,11,11,6,,,,,471.45304080005735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.4367280000588,471.45304080005735,471.45304080005735,472.0866364000831,5,0.6288094000192359,None,,,,,,,,,,,,,,,,,473.402909800061,473.41932310000993,,474.4029812000226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.0870006000623,472.1028975000372,472.1028975000372,472.1028975000372,472.1028975000372,473.1185414000647,2,1,1.0153742999536917,None,473.11888279998675,473.1356632000534,473.1356632000534,473.1356632000534,473.1356632000534,473.4028920000419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Feeble,,,,,,,,,,,,,,,,,,,,,,,0,12,12,9,,,,,474.41972800006624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.4034062999999,474.41972800006624,474.41972800006624,475.0870259000221,5,0.6622171000344679,None,,,,,,,,,,,,,,,,,476.7361211000243,476.75265849998686,477.75207609997597,477.7355766000692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.0874909000704,475.1031697000144,475.1031697000144,475.1031697000144,475.1031697000144,476.4363120000344,2,1,1.3171987000387162,0.0010759999277070165,476.43666960007977,476.4527737000026,476.4527737000026,476.4527737000026,476.4527737000026,476.73610390000977,476.75265849998686,476.75265849998686,476.75265849998686,476.75265849998686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Fragile,,,,,,,,,,,,,,,,,,,,,,,0,13,13,0,,,,,477.75207609997597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.7357843000209,477.75207609997597,477.75207609997597,478.08672860008664,5,0.3294827000936493,None,,,,,,,,,,,,,,,,,479.53596230002586,479.55273400002625,,480.53632479999214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.08714590000454,478.10326070000883,478.10326070000883,478.10326070000883,478.10326070000883,479.2360963000683,2,1,1.1221185000613332,0.001310099964030087,479.2364746000385,479.25243680004496,479.25243680004496,479.25243680004496,479.25243680004496,479.53594650002196,479.55273400002625,479.55273400002625,479.55273400002625,479.55273400002625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Puny,,,,,,,,,,,,,,,,,,,,,,,0,14,14,5,,,,,480.5526161000598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.53666189999785,480.5526161000598,480.5526161000598,481.08752390008885,5,0.5289840999757871,None,,,,,,,,,,,,,,,,,483.88595720008016,483.9026144000236,484.90247069997713,484.8859721000772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.08811510005035,481.1030675000511,481.1030675000511,481.1030675000511,481.1030675000511,483.58632830006536,2,1,2.47373329999391,0.0008310000412166119,483.58671150007285,483.602702000062,483.602702000062,483.602702000062,483.602702000062,483.8859413000755,483.9026144000236,483.9026144000236,483.9026144000236,483.9026144000236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Strength,,,,,,,,,,,,,,,,,,,,,,,0,15,15,4,,,,,484.90247069997713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.88618360005785,484.90247069997713,484.90247069997713,485.4198054000735,5,0.5140041999984533,0.001154000055976212,,,,,,,,,,,,,,,,,486.5193724000128,486.53572869999334,,487.51962859998457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.4202169000637,485.4364224000601,485.4364224000601,485.4364224000601,485.4364224000601,486.2192326000659,1,1,0.7812519000144675,0.0006063999608159065,486.21957190008834,486.2359053000109,486.2359053000109,486.2359053000109,486.2359053000109,486.51935930002946,486.53572869999334,486.53572869999334,486.53572869999334,486.53572869999334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.5197002000641,487.54661279998254,487.54661279998254,487.54661279998254,487.54661279998254,487.54661279998254,487.54661279998254,487.54661279998254,487.54661279998254,490.0192399000516,1,2.46314240002539,0.0008914000354707241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Strength,,,,,,,,,,,,,,,,,,,,,0,0,0,0,490.03605180000886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.0337320000399,490.03605180000886,490.03605180000886,490.0859429000411,5,0.04572290007490665,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.0360295000719,492.0524272000184,498.75268440006766,498.7362001000438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.086395499995,490.11615770007484,490.11615770007484,490.11615770007484,490.11615770007484,490.11615770007484,490.11615770007484,490.11615770007484,491.7526504000416,1,1,1.6303727999329567,0.000924800056964159,491.75318480003625,491.7842676000437,491.7842676000437,491.7842676000437,491.7842676000437,491.7842676000437,491.7842676000437,491.7842676000437,492.0360139000695,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Frail,,,,,,,,,,,,,,,,,,,,,0,1,1,1,498.75268440006766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.7365331000183,498.75268440006766,498.75268440006766,499.08657180005684,5,0.3291666000150144,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.7357426000526,500.75214970007073,506.4528833000222,506.436277300003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.0869711000705,499.1024012999842,499.1024012999842,499.1024012999842,499.1024012999842,499.1024012999842,499.1024012999842,499.1024012999842,500.4357829000801,2,1,1.3282822000328451,0.0011199000291526318,500.43611310003325,500.45299350004643,500.45299350004643,500.45299350004643,500.45299350004643,500.45299350004643,500.45299350004643,500.45299350004643,500.73572750005405,500.75214970007073,500.75214970007073,500.75214970007073,500.75214970007073,500.75214970007073,500.75214970007073,500.75214970007073,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,1,,,,right,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wm00003_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,2,2,2,506.4528833000222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.4366873999825,506.4528833000222,506.4528833000222,507.08646080002654,5,0.6288759999442846,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.23597230005544,509.25249970005825,516.9531560000032,516.9365760000655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.0868280000286,507.10483920003753,507.10483920003753,507.10483920003753,507.10483920003753,507.10483920003753,507.10483920003753,507.10483920003753,508.95268220000435,1,1,1.839934700052254,0.0007660998962819576,508.9529692999786,508.96828700008336,508.96828700008336,508.96828700008336,508.96828700008336,508.96828700008336,508.96828700008336,508.96828700008336,509.2359540000325,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,2,,,,left,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Puny,,,,,,,,,,,,,,,,,,,,,0,3,3,3,516.9531560000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.9370821000775,516.9531560000032,516.9531560000032,517.0862664000597,5,0.12834159994963557,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.4523963000393,518.4690238999901,525.1692650000332,525.1528796000639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.086622599978,517.1190651999786,517.1190651999786,517.1190651999786,517.1190651999786,517.1190651999786,517.1190651999786,517.1190651999786,518.1526471000398,2,1,1.017316099954769,0.0008521999698132277,518.1529784000013,518.1776048999745,518.1776048999745,518.1776048999745,518.1776048999745,518.1776048999745,518.1776048999745,518.1776048999745,518.452381500043,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,2,,,,left,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/af00002_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,4,4,4,525.1692650000332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.1532482000766,525.1692650000332,525.1692650000332,525.4529393999837,5,0.28320319997146726,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.4850821000291,527.5022649000166,534.2030841000378,534.1864522000542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.4532904999796,525.4702757999767,525.4702757999767,525.4702757999767,525.4702757999767,525.4702757999767,525.4702757999767,525.4702757999767,527.2022253000177,2,1,1.7304633000167087,0.0006674000760540366,527.2025271999883,527.2352975000395,527.2352975000395,527.2352975000395,527.2352975000395,527.2352975000395,527.2352975000395,527.2352975000395,527.4850626999978,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,2,,,,left,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/af00001_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,5,5,5,534.2030841000378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.1869484999916,534.2030841000378,534.2030841000378,535.0863420000533,5,0.8787994000595063,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.985777300084,537.0023072999902,543.7024213999975,543.6859497000696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.0867370000342,535.1028645000188,535.1028645000188,535.1028645000188,535.1028645000188,535.1028645000188,535.1028645000188,535.1028645000188,536.6857677000808,2,1,1.582447599968873,None,536.6861283000326,536.701971600065,536.701971600065,536.701971600065,536.701971600065,536.701971600065,536.701971600065,536.701971600065,536.9857630999759,537.0023072999902,537.0023072999902,537.0023072999902,537.0023072999902,537.0023072999902,537.0023072999902,537.0023072999902,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,1,,,,right,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Tough,,,,,,,,,,,,,,,,,,,,,0,6,6,6,543.7024213999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.6862875000807,543.7024213999975,543.7024213999975,544.085924700019,5,0.37949840002693236,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.335683500045,545.3526236000471,553.05252570007,553.0363545999862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.0862969000591,544.1151930000633,544.1151930000633,544.1151930000633,544.1151930000633,544.1151930000633,544.1151930000633,544.1151930000633,545.0521424000617,1,1,0.9321920999791473,0.001359499990940094,545.0524226999842,545.0754027999938,545.0754027999938,545.0754027999938,545.0754027999938,545.0754027999938,545.0754027999938,545.0754027999938,545.3356626000023,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,1,,,,right,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wm00001_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,7,7,7,553.05252570007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.0368314000079,553.05252570007,553.05252570007,553.0865127000725,5,0.029216700000688434,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.4516831000801,555.4681243000086,563.1697961000027,563.153342799982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.0869781000074,553.1056478000246,553.1056478000246,553.1056478000246,553.1056478000246,553.1056478000246,553.1056478000246,553.1056478000246,555.1683149000164,1,1,2.04873130004853,0.0008762999204918742,555.1686505000107,555.1853482000297,555.1853482000297,555.1853482000297,555.1853482000297,555.1853482000297,555.1853482000297,555.1853482000297,555.4516686000861,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Feeble,,,,,,,,,,,,,,,,,,,,,0,8,8,8,563.1697961000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.1539197000675,563.1697961000027,563.1697961000027,564.0860194000416,5,0.9119880000362173,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.7355863000266,565.7517813000595,571.452345800004,571.4358144000871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.0863979000133,564.1154495000374,564.1154495000374,564.1154495000374,564.1154495000374,564.1154495000374,564.1154495000374,564.1154495000374,565.4524656999856,2,1,1.3333627000683919,0.0008496999507769942,565.4528411000501,565.4761411000509,565.4761411000509,565.4761411000509,565.4761411000509,565.4761411000509,565.4761411000509,565.4761411000509,565.7355694000144,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,2,,,,left,,,,,,,8.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/af00009_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,9,9,9,571.452345800004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.4361986999866,571.452345800004,571.452345800004,572.0865591000766,5,0.6295421000104398,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.9853351999773,574.001883000019,582.7021762999939,582.685702900053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.0870471000671,572.1081019000849,572.1081019000849,572.1081019000849,572.1081019000849,572.1081019000849,572.1081019000849,572.1081019000849,573.7022946000798,2,1,1.5823057999368757,0.0009986000368371606,573.7026139000664,573.7179188000737,573.7179188000737,573.7179188000737,573.7179188000737,573.7179188000737,573.7179188000737,573.7179188000737,573.9853195999749,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
