ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwbg,TextRight_jwbg,TextCentre_jwbg,Answer,ImageLeft_wibg,ImageRight_wibg,ImageCentre_wibg,TextLeft_wibg,TextRight_wibg,TextCentre_wibg,ITI,TextLeft_jwgb,TextRight_jwgb,TextCentre_jwgb,ImageLeft_wigb,ImageRight_wigb,ImageCentre_wigb,TextLeft_wigb,TextRight_wigb,TextCentre_wigb,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwbg.thisRepN,jwbg.thisTrialN,jwbg.thisN,jwbg.thisIndex,wibg.thisRepN,wibg.thisTrialN,wibg.thisN,wibg.thisIndex,jwgb.thisRepN,jwgb.thisTrialN,jwgb.thisN,jwgb.thisIndex,wigb.thisRepN,wigb.thisTrialN,wigb.thisN,wigb.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,fix_Discard.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,image_left_ji_2.stopped,image_right_ji_2.stopped,image_center_ji_fb.stopped,feedback_image_2.stopped,feedback_ji.stopped,fixation_practice.started,text.started,fixation_practice.stopped,text.stopped,prep_jwbg.started,prep_spacebar_5.started,prep_points_6.started,text_prep_6.started,text_left_prep_3.started,text_right_prep_3.started,key_resp_prep_6.started,prep_jwbg.stopped,key_resp_prep_6.keys,key_resp_prep_6.rt,key_resp_prep_6.duration,just_words_bg.started,key_resp_jwbg.started,text_left_bg.started,text_right_bg.started,text_stim_jwbg.started,just_words_bg.stopped,key_resp_jwbg.keys,key_resp_jwbg.corr,key_resp_jwbg.rt,key_resp_jwbg.duration,feedback_10.started,text_left_bg_2.started,text_right_bg_2.started,text_stim_jwbg_2.started,image_jwbg_fb.started,feedback_10.stopped,text_left_bg_2.stopped,text_right_bg_2.stopped,text_stim_jwbg_2.stopped,image_jwbg_fb.stopped,prep_wibg.started,prep_spacebar_6.started,prep_points_7.started,text_prep_7.started,image_left_sw_4.started,image_right_sw_4.started,under_image_left_4.started,under_image_right_4.started,key_resp_prep_7.started,prep_wibg.stopped,key_resp_prep_7.keys,key_resp_prep_7.rt,key_resp_prep_7.duration,words_images_bg.started,key_resp_wibg.started,image_left_bg.started,image_right_bg.started,under_image_left_bg.started,under_image_right_bg.started,image_stim_wibg.started,text_stim_wibg.started,words_images_bg.stopped,key_resp_wibg.keys,key_resp_wibg.corr,key_resp_wibg.rt,key_resp_wibg.duration,feedback_12.started,image_left_bg_2.started,image_right_bg_2.started,under_image_left_bg_2.started,under_image_right_bg_2.started,image_center_wibg_fb.started,text_center_wibg_fb.started,image_wibg_fb.started,feedback_12.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_bg_2.stopped,image_right_bg_2.stopped,under_image_left_bg_2.stopped,under_image_right_bg_2.stopped,image_center_wibg_fb.stopped,text_center_wibg_fb.stopped,image_wibg_fb.stopped,prep_jwgb.started,prep_spacebar_7.started,prep_points_8.started,text_prep_8.started,text_left_prep.started,text_right_prep.started,key_resp_prep_8.started,prep_jwgb.stopped,key_resp_prep_8.keys,key_resp_prep_8.rt,key_resp_prep_8.duration,just_words_gb.started,key_resp_jwgb.started,text_left_gb.started,text_right_gb.started,text_stim_jwgb.started,just_words_gb.stopped,key_resp_jwgb.keys,key_resp_jwgb.corr,key_resp_jwgb.rt,key_resp_jwgb.duration,feedback_14.started,text_left_gb_2.started,text_right_gb_2.started,text_center_jwgb_fb.started,image_jwgb_fb.started,feedback_14.stopped,text_left_gb_2.stopped,text_right_gb_2.stopped,text_center_jwgb_fb.stopped,image_jwgb_fb.stopped,prep_wigb.started,prep_spacebar_8.started,prep_points_9.started,text_prep_9.started,image_left_gb_5.started,image_right_gb_5.started,under_image_left_5.started,under_image_right_5.started,key_resp_prep_9.started,prep_wigb.stopped,key_resp_prep_9.keys,key_resp_prep_9.rt,key_resp_prep_9.duration,words_images_gb.started,key_resp_wigb.started,image_left_gb.started,image_right_gb.started,under_image_left_gb.started,under_image_right_gb.started,image_stim_wigb.started,text_stim_wigb.started,words_images_gb.stopped,key_resp_wigb.keys,key_resp_wigb.corr,key_resp_wigb.rt,key_resp_wigb.duration,feedback_16.started,image_left_gb_2.started,image_right_gb_2.started,under_image_left_gb_2.started,under_image_right_gb_2.started,image_center_wigb_fb.started,text_center_wigb_fb.started,image_wigb_fb.started,feedback_16.stopped,image_left_gb_2.stopped,image_right_gb_2.stopped,under_image_left_gb_2.stopped,under_image_right_gb_2.stopped,image_center_wigb_fb.stopped,text_center_wigb_fb.stopped,image_wigb_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,1,Bad,Good,Celebrate,right,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,94.22287149999465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.20655740000075,94.22287149999465,94.22287149999465,95.20648969999456,5,0.9751721999928122,None,,,,,,,,,,,,,,,,,,,,,96.10625240000081,96.12272440000379,97.10627930000192,97.12274809999508,,,,,,,,,,,,95.20687169999292,95.22286850000091,95.22286850000091,95.22286850000091,95.22286850000091,95.80596109999169,1,1,0.576273399987258,0.0018700000073295087,95.80633609999495,95.82257459999528,95.82257459999528,95.82257459999528,95.82257459999528,96.1062341999932,96.12272440000379,96.12272440000379,96.12272440000379,96.12272440000379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
,,,2,Bad,Good,Failure,left,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,97.12274809999508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.10661069999333,97.12274809999508,97.12274809999508,97.20657889998984,5,0.07578460000513587,None,,,,,,,,,,,,,,,,,,,,,98.15588749999006,98.17256469999847,99.15601979999337,,,,,,,,,,,,,97.20696109998971,97.22279949999938,97.22279949999938,97.22279949999938,97.22279949999938,97.85669079999207,2,1,0.6190419000049587,0.0011804999958258122,97.85722089999763,97.87216050000279,97.87216050000279,97.87216050000279,97.87216050000279,98.15587229999073,98.17256469999847,98.17256469999847,98.17256469999847,98.17256469999847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
,,,1,Bad,Good,Happy,right,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,99.17259780000313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.15631039999425,99.17259780000313,99.17259780000313,99.20622510000248,5,0.02566889999434352,None,,,,,,,,,,,,,,,,,,,,,99.95611309999367,99.97229429999425,100.95624849999149,,,,,,,,,,,,,99.20660579999094,99.22287060000235,99.22287060000235,99.22287060000235,99.22287060000235,99.67276679999486,1,1,0.43399599999247584,0.0008316000021295622,99.67312310000125,99.68837329999951,99.68837329999951,99.68837329999951,99.68837329999951,99.95609729998978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
,,,2,Bad,Good,Awful,left,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,100.97279590000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.95662339999399,100.97279590000107,100.97279590000107,101.20638930000132,5,0.22520990000339225,None,,,,,,,,,,,,,,,,,,,,,102.10603959999571,102.12249209999572,103.10637379999389,,,,,,,,,,,,,101.20675679999113,101.22279020000133,101.22279020000133,101.22279020000133,101.22279020000133,101.80613599999924,2,1,0.5724292999948375,0.0010027000098489225,101.80652669999108,101.8223580999911,101.8223580999911,101.8223580999911,101.8223580999911,102.10602500000095,102.12249209999572,102.12249209999572,102.12249209999572,102.12249209999572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
,,,2,Bad,Good,Nasty,left,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,103.12281639999128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.10676049999893,103.12281639999128,103.12281639999128,103.20631120000326,5,0.07548369999858551,None,,,,,,,,,,,,,,,,,,,,,104.05600759999652,104.07244309999805,105.0561893999984,,,,,,,,,,,,,103.20668879999721,103.22280479999608,103.22280479999608,103.22280479999608,103.22280479999608,103.7560955999943,2,1,0.5294643999950495,0.000963800004683435,103.75651439999638,103.77255080000032,103.77255080000032,103.77255080000032,103.77255080000032,104.05599359999178,104.07244309999805,104.07244309999805,104.07244309999805,104.07244309999805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
,,,1,Bad,Good,Joy,right,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,105.07300789999135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.05670239999017,105.07300789999135,105.07300789999135,105.20642989999033,5,0.12565400000312366,None,,,,,,,,,,,,,,,,,,,,,106.05624369998986,106.07240659999661,107.05615319999924,107.08434380000108,,,,,,,,,,,,105.2069693999947,105.22279489999346,105.22279489999346,105.22279489999346,105.22279489999346,105.7727745000011,1,1,0.5464299000013852,0.0,105.77314659999683,105.78837359999306,105.78837359999306,105.78837359999306,105.78837359999306,106.05622369999764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.05622199999925,107.08434380000108,107.08434380000108,107.08434380000108,107.08434380000108,107.08434380000108,107.08434380000108,107.08434380000108,107.08434380000108,108.95600120000017,1,1.8696437000035075,0.0008890000026440248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00006_fg.png,Bad,Good, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,108.97476260000258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.97237999999197,108.97476260000258,108.97476260000258,109.2064221999899,5,0.22370709999813698,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.20702739999979,109.22894939999969,109.22894939999969,109.22894939999969,109.22894939999969,109.22894939999969,109.22894939999969,109.22894939999969,110.43870169999718,1,1,1.2045300000027055,0.00024870000197552145,110.43925709999166,110.45601899999019,110.45601899999019,110.45601899999019,110.45601899999019,110.45601899999019,110.45601899999019,110.45601899999019,110.72230860000127,110.72232439999061,110.73874729999807,117.43975740000315,117.42336069999146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00003_fg.png,Bad,Good, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,117.43975740000315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.42387820000295,117.43975740000315,117.43975740000315,118.20634429999336,5,0.758533999993233,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.20672600000398,118.222056899991,118.222056899991,118.222056899991,118.222056899991,118.222056899991,118.222056899991,118.222056899991,119.4226759000012,1,1,1.1948563000041759,0.0009248999995179474,119.4230940999987,119.43919689999893,119.43919689999893,119.43919689999893,119.43919689999893,119.43919689999893,119.43919689999893,119.43919689999893,119.7057630999916,119.70577800000319,119.72231209999882,126.42265929999121,126.40612849999161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00002_fg.png,Bad,Good, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,126.42265929999121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.40651709999656,126.42265929999121,126.42265929999121,127.20674090000102,5,0.7755380000016885,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.20719659999304,127.22465699999884,127.22465699999884,127.22465699999884,127.22465699999884,127.22465699999884,127.22465699999884,127.22465699999884,128.43836729999748,2,1,1.2001500000042142,0.0009547000081511214,128.4388004999928,128.45556780000334,128.45556780000334,128.45556780000334,128.45556780000334,128.45556780000334,128.45556780000334,128.45556780000334,128.72253149999597,128.72254799999064,128.73896049999166,135.43932750000386,135.4226159999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Nasty,7.7,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,135.43932750000386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.42299880000064,135.43932750000386,135.43932750000386,136.2067495999945,5,0.7598661999945762,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.20726819999982,136.2401372000022,136.2401372000022,136.2401372000022,136.2401372000022,136.2401372000022,136.2401372000022,136.2401372000022,137.12246299999242,2,1,0.8736759000021266,0.0009735999919939786,137.12279369999305,137.14823730000353,137.14823730000353,137.14823730000353,137.14823730000353,137.14823730000353,137.14823730000353,137.14823730000353,137.42231619999802,137.42233169999963,137.43883600000117,145.13853719999315,145.122260499993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Awful,8.7,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,145.13853719999315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.12250199999835,145.13853719999315,145.13853719999315,145.20593919999374,5,0.05976649999502115,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.20628050000232,145.22420719999354,145.22420719999354,145.22420719999354,145.22420719999354,145.22420719999354,145.22420719999354,145.22420719999354,145.82230829999025,2,1,0.5870073999976739,0.0008800000068731606,145.82262549998995,145.83916819999286,145.83916819999286,145.83916819999286,145.83916819999286,145.83916819999286,145.83916819999286,145.83916819999286,146.10571190000337,146.10572779999347,146.12220779999916,154.82238319999306,154.8058178999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00004_fg.png,Bad,Good, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,154.82238319999306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.8062118999951,154.82238319999306,154.82238319999306,155.2052718999912,5,0.3763662999990629,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.2054921999952,155.22181449999334,155.22181449999334,155.22181449999334,155.22181449999334,155.22181449999334,155.22181449999334,155.22181449999334,156.18802049999067,1,1,0.9652362000051653,None,156.18840600000112,156.20521210000152,156.20521210000152,156.20521210000152,156.20521210000152,156.20521210000152,156.20521210000152,156.20521210000152,156.47215990000404,156.47217429999728,156.48840570000175,162.18887600000016,162.17267189999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00008_fg.png,Bad,Good, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,162.18887600000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.17306400000234,162.18887600000016,162.18887600000016,162.95661049999762,5,0.7520810999994865,0.0011326999956509098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.95712910000293,162.97547540000232,162.97547540000232,162.97547540000232,162.97547540000232,162.97547540000232,162.97547540000232,162.97547540000232,163.6053680000041,2,1,0.6216586999944411,0.0,163.60567409999203,163.62196160000167,163.62196160000167,163.62196160000167,163.62196160000167,163.62196160000167,163.62196160000167,163.62196160000167,163.90548269999272,163.90549560000363,163.92188120000355,169.62229669999215,169.60589359998994,163.92188120000355,163.92188120000355,163.92188120000355,163.92188120000355,163.92188120000355,163.92188120000355,163.92188120000355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00009_fg.png,Bad,Good, ,7.7,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,169.62229669999215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.60626299999421,169.62229669999215,169.62229669999215,170.20619599999918,5,0.5759785999980522,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.20663040000363,170.2224537000002,170.2224537000002,170.2224537000002,170.2224537000002,170.2224537000002,170.2224537000002,170.2224537000002,171.18825779999315,2,1,0.96370740000566,0.00146159999712836,171.18863999999303,171.20523690000118,171.20523690000118,171.20523690000118,171.20523690000118,171.20523690000118,171.20523690000118,171.20523690000118,171.4717942999996,171.47180859999207,171.48836619999202,179.18945439999516,179.17280559999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Cherish,5.7,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,179.18945439999516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.17332509999687,179.18945439999516,179.18945439999516,179.20647129999998,5,0.010835499997483566,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.20698229999107,179.23947449999105,179.23947449999105,179.23947449999105,179.23947449999105,179.23947449999105,179.23947449999105,179.23947449999105,179.83886570000323,1,1,0.596569700006512,0.0010227999882772565,179.8392906999943,179.8671517000039,179.8671517000039,179.8671517000039,179.8671517000039,179.8671517000039,179.8671517000039,179.8671517000039,180.12208770000143,180.12210269999923,180.1385045999923,185.83881469999324,185.8225042999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Joy,5.7,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,185.83881469999324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.82289490000403,185.83881469999324,185.83881469999324,186.20563240000047,5,0.3603707000002032,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.20602359999612,186.22554449999006,186.22554449999006,186.22554449999006,186.22554449999006,186.22554449999006,186.22554449999006,186.22554449999006,186.83803259998967,1,1,0.6072850000055041,0.0023163000005297363,186.83835039999394,186.85505499999272,186.85505499999272,186.85505499999272,186.85505499999272,186.85505499999272,186.85505499999272,186.85505499999272,187.12176209999598,187.12177659998997,187.13845240000228,192.83973680000054,192.82336660000146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00001_fg.png,Bad,Good, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,192.83973680000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.82400379999308,192.83973680000054,192.83973680000054,193.20640379999531,5,0.35955600001034327,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.206995799992,193.2270528999943,193.2270528999943,193.2270528999943,193.2270528999943,193.2270528999943,193.2270528999943,193.2270528999943,193.95516769999813,2,1,0.7158622999995714,0.0009168999968096614,193.9554991999903,193.97102189999714,193.97102189999714,193.97102189999714,193.97102189999714,193.97102189999714,193.97102189999714,193.97102189999714,194.25527709999005,194.2552907999925,194.27180780000344,199.97198980000394,199.95533199999772,194.27180780000344,194.27180780000344,194.27180780000344,194.27180780000344,194.27180780000344,194.27180780000344,194.27180780000344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
