Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Randomise questionnaire elements?,comf_religion,comf_science,comf_healthcare,comf_community,comf_firefighter,comf_police,comf_gun,comf_immigration,comf_media,comf_voting,OpenEnded,END QUESTIONNAIRE
1,1729278848238,18/10/2024 19:14:08,1729278845970,-7,18/10/2024 12:14:05,187086,12,questionnaire-xwu3,,40757545,b8e03ira,11891261,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 113.0.0.0,1536x864,1495x746,,,,Purpose/Comfort Exit Questions,3,No,2,6,6,7,6,3,5,3,1,5,Is it about how people percieve politics ? ,61345
1,1729278187223,18/10/2024 19:03:07,1729278185439,-4,18/10/2024 15:03:05,187086,12,questionnaire-xwu3,,40757354,glqntfws,11891079,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x953,,,,Purpose/Comfort Exit Questions,3,No,1,7,7,7,7,7,7,7,7,1,to see how americans feel towards politics and religion,104920
1,1729278181696,18/10/2024 19:03:01,1729278187958,-6,18/10/2024 13:03:07,187086,12,questionnaire-xwu3,,40757350,4ofx11x2,11891134,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x599,,,,Purpose/Comfort Exit Questions,3,No,1,7,6,1,7,2,2,6,1,6,I think this study looks at people's opinions and beliefs about a certain things in our modern society.,115120
1,1729278184323,18/10/2024 19:03:04,1729278523150,-4,18/10/2024 15:08:43,187086,12,questionnaire-xwu3,,40757349,vda998l7,11891169,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x607,,,,Purpose/Comfort Exit Questions,3,No,6,7,7,5,7,5,5,7,5,7,To find out if people think positively or negatively about certain things and why. ,72345
1,1729278176056,18/10/2024 19:02:56,1729278174186,5,19/10/2024 00:02:54,187086,12,questionnaire-xwu3,,40757348,udijspsy,11891082,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,,Purpose/Comfort Exit Questions,3,No,3,7,7,6,5,5,3,6,3,6,Understanding people's emotional responses or attitudes towards various social concepst,170342
1,1729278085815,18/10/2024 19:01:25,1729277964896,-4,18/10/2024 14:59:24,187086,12,questionnaire-xwu3,,40757305,iksrdjnl,11891158,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x633,,,,Purpose/Comfort Exit Questions,3,No,2,7,7,6,6,6,5,5,2,7,Once idea on certain factors that affect a nation.,48085
1,1729278061943,18/10/2024 19:01:01,1729278061831,-7,18/10/2024 12:01:01,187086,12,questionnaire-xwu3,,40757301,axvsl19z,11891232,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1186x940,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,7,7,7,7,7,7,7,I honestly have no idea,51698
1,1729277920839,18/10/2024 18:58:40,1729277919835,-4,18/10/2024 14:58:39,187086,12,questionnaire-xwu3,,40757233,d5m9q8dn,11891217,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x1024,1280x863,,,,Purpose/Comfort Exit Questions,3,No,3,2,7,1,7,1,1,5,2,1,I believe the purpose was to collect a lot of thoughts and opinions about politics and how we perceive the information and receive the information. ,102012
1,1729277750501,18/10/2024 18:55:50,1729277750248,-4,18/10/2024 14:55:50,187086,12,questionnaire-xwu3,,40757168,nu9heysl,11890987,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1436x786,,,,Purpose/Comfort Exit Questions,3,No,4,7,5,4,6,6,6,2,1,6,Social experiment to National Politics ,127280
1,1729277558581,18/10/2024 18:52:38,1729277558277,1,18/10/2024 19:52:38,187086,12,questionnaire-xwu3,,40757085,9z4o82px,11891086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1304x681,,,,Purpose/Comfort Exit Questions,3,No,6,6,6,6,6,7,4,4,3,5,Opinion to pressing social questions,82257
1,1729277540344,18/10/2024 18:52:20,1729277540260,-4,18/10/2024 14:52:20,187086,12,questionnaire-xwu3,,40757075,1rg41pqy,11891228,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x953,,,,Purpose/Comfort Exit Questions,3,No,3,5,5,2,5,3,5,5,3,2,Opinions on pilars of our society,20592
1,1729277277445,18/10/2024 18:47:57,1729277276626,-4,18/10/2024 14:47:56,187086,12,questionnaire-xwu3,,40756954,o76dzyz6,11891047,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 129.0.0.0,1366x768,1366x599,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,3,6,7,7,7,7,7,"I'm actually not sure about that, to be honest. ",71510
1,1729276779993,18/10/2024 18:39:39,1729276788041,-4,18/10/2024 14:39:48,187086,12,questionnaire-xwu3,,40756760,93wc9c7t,11890971,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,681x297,,,,Purpose/Comfort Exit Questions,3,No,5,6,6,6,6,6,5,6,6,6,social response,56285
1,1729276629482,18/10/2024 18:37:09,1729276628546,-4,18/10/2024 14:37:08,187086,12,questionnaire-xwu3,,40756707,vvswg930,11890907,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x607,,,,Purpose/Comfort Exit Questions,3,No,5,5,5,5,5,5,5,5,5,5,"Your opinion on social issues, groups and organization in the community.",130446
1,1729276496242,18/10/2024 18:34:56,1729276496093,-7,18/10/2024 11:34:56,187086,12,questionnaire-xwu3,,40756645,mk301w72,11890870,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x960,1536x799,,,,Purpose/Comfort Exit Questions,3,No,2,6,6,2,5,3,6,2,2,6,To find out how people feel about the specific topics in question ,51449
1,1729276438365,18/10/2024 18:33:58,1729276438225,-4,18/10/2024 14:33:58,187086,12,questionnaire-xwu3,,40756629,okrranby,11890992,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1360x768,1360x641,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,7,7,7,7,7,7,7,Determining how much we like specific groups?,41142
1,1729276438172,18/10/2024 18:33:58,1729276438497,-7,18/10/2024 11:33:58,187086,12,questionnaire-xwu3,,40756628,ui06qx5t,11890991,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1271x684,,,,Purpose/Comfort Exit Questions,3,No,5,5,5,6,6,6,6,7,4,7,Not sure,66515
1,1729276438040,18/10/2024 18:33:58,1729276437391,-4,18/10/2024 14:33:57,187086,12,questionnaire-xwu3,,40756626,7799xjzo,11891034,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x679,,,,Purpose/Comfort Exit Questions,3,No,3,7,4,6,7,7,6,7,1,7,"The purpose of this study in my opinion was to measure attitudes, beliefs, and behaviors towards certain types of individuals of influence across various areas of society.  ",75192
1,1729276252668,18/10/2024 18:30:52,1729276251107,-5,18/10/2024 13:30:51,187086,12,questionnaire-xwu3,,40756559,voqwpu6r,11890914,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1358x608,,,,Purpose/Comfort Exit Questions,3,No,1,7,1,1,7,1,1,7,1,1,to see ho people link relgon political identity immigration and genmeral b.s.,108031
1,1729276192846,18/10/2024 18:29:52,1729276192667,-7,18/10/2024 11:29:52,187086,12,questionnaire-xwu3,,40756539,dbwoxsh5,11890960,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1422x754,,,,Purpose/Comfort Exit Questions,3,No,5,7,7,7,7,5,7,4,3,7,To understand the way people think about roles in society,47483
1,1729276179238,18/10/2024 18:29:39,1729276179031,-4,18/10/2024 14:29:39,187086,12,questionnaire-xwu3,,40756537,wjuieo0s,11890995,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1920x1080,1745x888,,,,Purpose/Comfort Exit Questions,3,No,5,6,3,2,6,5,6,3,3,2,Measuring how people perceive different groups in society.,37926
1,1729276154116,18/10/2024 18:29:14,1729276138389,-4,18/10/2024 14:28:58,187086,12,questionnaire-xwu3,,40756530,9tap0gt7,11890930,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,3440x1440,1718x632,,,,Purpose/Comfort Exit Questions,3,No,6,6,6,6,6,6,6,6,6,7,This study measures my opinions ondifferent parts of the country,40883
1,1729276146714,18/10/2024 18:29:06,1729276105695,-4,18/10/2024 14:28:25,187086,12,questionnaire-xwu3,,40756529,zfmx7gg2,11890900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x687,,,,Purpose/Comfort Exit Questions,3,No,7,3,5,7,5,5,3,3,3,5,The purpose of this study is to get an understanding of how people respond to different words ,131148
1,1729276140150,18/10/2024 18:29:00,1729276140014,-5,18/10/2024 13:29:00,187086,12,questionnaire-xwu3,,40756528,w5k44lht,11891008,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x960,1536x833,,,,Purpose/Comfort Exit Questions,3,No,7,7,6,7,7,7,7,6,7,7,I'm not sure what the word association was mean to accomplish - the same combinations were repeated in several cases. Was it to see how our impressions of similarity/dissimilarity changed when presented in a different context or different order?,84216
1,1729276097867,18/10/2024 18:28:17,1729276097658,-4,18/10/2024 14:28:17,187086,12,questionnaire-xwu3,,40756511,yofsmkci,11890837,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,7,7,7,7,7,7,7,beliefs,55924
1,1729276072060,18/10/2024 18:27:52,1729276073017,-4,18/10/2024 14:27:53,187086,12,questionnaire-xwu3,,40756506,8hi0a7rx,11890956,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1280x720,1272x594,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,7,7,7,7,7,7,7,dont know,54485
1,1729275860735,18/10/2024 18:24:20,1729275825491,-4,18/10/2024 14:23:45,187086,12,questionnaire-xwu3,,40756401,64s9205h,11890946,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1227x575,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,4,7,7,7,4,7,7,To see hiw much understandings different individuals has based on their standing beliefs in respective to social political issues,95321
1,1729275850658,18/10/2024 18:24:10,1729275853694,-4,18/10/2024 14:24:13,187086,12,questionnaire-xwu3,,40756399,0v8f8uf4,11890990,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1024x463,,,,Purpose/Comfort Exit Questions,3,No,4,7,7,7,7,7,7,7,4,7,not 100% sure,39664
1,1729275852841,18/10/2024 18:24:12,1729275851971,-4,18/10/2024 14:24:11,187086,12,questionnaire-xwu3,,40756398,38irz9ld,11890865,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x751,,,,Purpose/Comfort Exit Questions,3,No,5,6,6,5,6,3,3,5,2,6,To see how people feel about certain subjects that are political or can be perceived as political.,83293
1,1729275776753,18/10/2024 18:22:56,1729275776845,-4,18/10/2024 14:22:56,187086,12,questionnaire-xwu3,,40756369,81b53ckz,11890898,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1358x688,,,,Purpose/Comfort Exit Questions,3,No,2,7,6,3,6,5,6,3,3,3,"The link between personal beliefs of politics, religion, and science.",276840
1,1729275770155,18/10/2024 18:22:50,1729275767815,1,18/10/2024 19:22:47,187086,12,questionnaire-xwu3,,40756359,m2tlzjjo,11890781,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 129.0.0.0,360x740,980x1755,,,,Purpose/Comfort Exit Questions,3,No,5,6,6,6,6,2,3,3,5,6,people's opionions on Social tasks,34684
1,1729275720145,18/10/2024 18:22:00,1729275719313,-4,18/10/2024 14:21:59,187086,12,questionnaire-xwu3,,40756335,62uvdnuf,11890810,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 129.0.0.0,1920x1080,1920x945,,,,Purpose/Comfort Exit Questions,3,No,5,4,7,7,7,3,1,7,5,7,to get an opinion of certain topics,143564
1,1729275672453,18/10/2024 18:21:12,1729275672266,-4,18/10/2024 14:21:12,187086,12,questionnaire-xwu3,,40756303,e2zfks0s,11890869,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x599,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,4,7,7,7,7,7,7,How religion affects how we view politics and society ,46311
1,1729275640964,18/10/2024 18:20:40,1729275640569,-4,18/10/2024 14:20:40,187086,12,questionnaire-xwu3,,40756283,a3pucznv,11890944,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x722,,,,Purpose/Comfort Exit Questions,3,No,2,6,3,3,7,1,5,2,3,6,how we felt about that list of words,42780
1,1729275624848,18/10/2024 18:20:24,1729275624049,-4,18/10/2024 14:20:24,187086,12,questionnaire-xwu3,,40756279,z9ydsq7y,11890905,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,768x754,,,,Purpose/Comfort Exit Questions,3,No,2,6,6,6,7,2,2,4,2,7,To see how people feel about certain things in America,33527
1,1729275620283,18/10/2024 18:20:20,1729275619926,-4,18/10/2024 14:20:19,187086,12,questionnaire-xwu3,,40756278,jghjufj5,11890879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x919,,,,Purpose/Comfort Exit Questions,3,No,5,7,7,7,7,6,6,6,6,7,To gauge different perspectives on how different people view our society politcally  ,81317
1,1729275295877,18/10/2024 18:14:55,1729275295320,-4,18/10/2024 14:14:55,187086,12,questionnaire-xwu3,,40756093,2bg8rase,11890920,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1920x1080,1918x912,,,,Purpose/Comfort Exit Questions,3,No,5,7,5,2,3,2,4,2,3,5,Liberal vs conservative views,45713
1,1729275268677,18/10/2024 18:14:28,1729275277525,-4,18/10/2024 14:14:37,187086,12,questionnaire-xwu3,,40756071,57j7kb3g,11890857,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,663x296,,,,Purpose/Comfort Exit Questions,3,No,5,6,6,6,6,6,6,6,6,6,social response task,44613
1,1729275156500,18/10/2024 18:12:36,1729275156103,,18/10/2024 18:12:36,187086,12,questionnaire-xwu3,,40755985,9s9vg1ib,11890883,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,991x765,,,,Purpose/Comfort Exit Questions,3,No,5,5,5,5,5,5,5,3,5,3,"The purpose of this study seems to be to explore how individuals think and feel about various important topics, such as politics, religion, healthcare, and more, in order to gain deeper insights into their values, beliefs, and decision-making processes. By asking participants to reflect on these concepts, the study likely aims to understand how people form opinions, what influences their perspectives, and how these viewpoints affect their behavior in everyday life. This could provide valuable data on societal trends, cultural differences, and personal motivations, helping researchers develop a more nuanced understanding of human behavior and societal dynamics.",51878
1,1729274896375,18/10/2024 18:08:16,1729274896651,8,19/10/2024 02:08:16,187086,12,questionnaire-xwu3,,40755806,ixuj6g3z,11890919,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1534x574,,,,Purpose/Comfort Exit Questions,3,No,6,6,5,5,6,5,6,6,6,6,general studies ,31617
1,1729274808792,18/10/2024 18:06:48,1729274808640,-5,18/10/2024 13:06:48,187086,12,questionnaire-xwu3,,40755749,4hg5fw6t,11890812,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1366x768,1366x688,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,7,7,7,1,7,1,7,To get our views on different topics.,54188
1,1729274640083,18/10/2024 18:04:00,1729274639725,0,18/10/2024 18:03:59,187086,12,questionnaire-xwu3,,40755630,uorvdhaj,11890732,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,833x761,,,,Purpose/Comfort Exit Questions,3,No,5,6,5,5,5,5,5,5,3,5,"The purpose of this study seems to be to explore how individuals think and feel about various important topics, such as politics, religion, healthcare, and more, in order to gain deeper insights into their values, beliefs, and decision-making processes. By asking participants to reflect on these concepts, the study likely aims to understand how people form opinions, what influences their perspectives, and how these viewpoints affect their behavior in everyday life. This could provide valuable data on societal trends, cultural differences, and personal motivations, helping researchers develop a more nuanced understanding of human behavior and societal dynamics.",33886
1,1729274595776,18/10/2024 18:03:15,1729274594676,-4,18/10/2024 14:03:14,187086,12,questionnaire-xwu3,,40755591,jgyz80hc,11890811,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 113.0.0.0,1920x1080,1817x976,,,,Purpose/Comfort Exit Questions,3,No,6,7,6,5,6,6,3,6,5,6,To get people's thoughts on different topics.,29521
1,1729274547199,18/10/2024 18:02:27,1729274547113,-4,18/10/2024 14:02:27,187086,12,questionnaire-xwu3,,40755558,cf5w85yj,11890740,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x633,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,4,6,4,5,6,4,7,My opinions about politics ,50274
1,1729274450105,18/10/2024 18:00:50,1729274449780,-5,18/10/2024 13:00:49,187086,12,questionnaire-xwu3,,40755473,1a8y65mb,11890762,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,,Purpose/Comfort Exit Questions,3,No,5,6,6,6,6,6,5,4,5,4,To see different people's opinions on certain political matters,54562
1,1729274392895,18/10/2024 17:59:52,1729274394371,-7,18/10/2024 10:59:54,187086,12,questionnaire-xwu3,,40755443,dgbes8kh,11890759,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,3440x1440,1751x831,,,,Purpose/Comfort Exit Questions,3,No,6,5,7,7,4,7,5,7,5,7,I think the purpose is to gauge how a person feels individually about top issues facing American society.,83554
1,1729274389658,18/10/2024 17:59:49,1729274391298,-4,18/10/2024 13:59:51,187086,12,questionnaire-xwu3,,40755442,hk432aqo,11890612,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,1280x551,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,7,7,7,7,7,7,7,I am not sure,50491
1,1729274324840,18/10/2024 17:58:44,1729274324253,1,18/10/2024 18:58:44,187086,12,questionnaire-xwu3,,40755392,eraoblnw,11890770,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,6,7,6,3,5,6,6,"Preference on poeple, Organization and the activities they perform.",48226
1,1729274286879,18/10/2024 17:58:06,1729274286273,-5,18/10/2024 12:58:06,187086,12,questionnaire-xwu3,,40755370,6m3sy9er,11890705,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1707x960,1707x825,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,7,7,7,7,7,7,7,I have no idea,29125
1,1729274263643,18/10/2024 17:57:43,1729274264310,-5,18/10/2024 12:57:44,187086,12,questionnaire-xwu3,,40755356,i726hf44,11890655,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x607,,,,Purpose/Comfort Exit Questions,3,No,7,6,7,7,7,7,5,3,5,7,social concepts,54787
1,1729274199677,18/10/2024 17:56:39,1729274198715,-4,18/10/2024 13:56:38,187086,12,questionnaire-xwu3,,40755312,jari86qt,11890675,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1745x981,1745x861,,,,Purpose/Comfort Exit Questions,3,No,7,7,8,7,7,7,7,7,7,7,Understanding political bias in feelings towards authority,72163
1,1729274081773,18/10/2024 17:54:41,1729274078855,-8,18/10/2024 09:54:38,187086,12,questionnaire-xwu3,,40755194,zbty2si6,11890552,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x695,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,3,7,7,1,1,7,7,Social Response,60938
1,1729274073397,18/10/2024 17:54:33,1729274073222,-4,18/10/2024 13:54:33,187086,12,questionnaire-xwu3,,40755192,let5qwlx,11890745,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x778,,,,Purpose/Comfort Exit Questions,3,No,5,6,7,4,5,6,6,7,5,6,What people think about politics?,471039
1,1729274049348,18/10/2024 17:54:09,1729274050025,-7,18/10/2024 10:54:10,187086,12,questionnaire-xwu3,,40755170,wcuod4qs,11890775,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,1104x630,,,,Purpose/Comfort Exit Questions,3,No,6,6,6,6,5,6,6,6,6,5,trying to know how i feel toward things,37137
1,1729274044420,18/10/2024 17:54:04,1729273912420,-4,18/10/2024 13:51:52,187086,12,questionnaire-xwu3,,40755164,jcoau3wy,11890669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1100x731,,,,Purpose/Comfort Exit Questions,3,No,5,5,5,5,2,3,2,5,5,5,no idea,27387
1,1729274017117,18/10/2024 17:53:37,1729274016570,-5,18/10/2024 12:53:36,187086,12,questionnaire-xwu3,,40755144,xnqoj4lj,11890668,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1608x771,1600x771,,,,Purpose/Comfort Exit Questions,3,No,2,7,6,7,7,4,5,4,5,7,I think that the purpose of this study was to see what I thought regarding politics and the upcoming election.,68540
1,1729274035881,18/10/2024 17:53:55,1729274026634,-7,18/10/2024 10:53:46,187086,12,questionnaire-xwu3,,40755143,69q1rpdy,11890437,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x739,,,,Purpose/Comfort Exit Questions,3,No,5,6,7,6,5,6,3,3,5,6,I think it is about getting opinion on some aspect as a USA citizen,109508
1,1729273921613,18/10/2024 17:52:01,1729273920022,-4,18/10/2024 13:52:00,187086,12,questionnaire-xwu3,,40755076,pdkk9sah,11890536,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 113.0.0.0,1280x720,1506x990,,,,Purpose/Comfort Exit Questions,3,No,4,7,7,7,7,1,1,7,1,4,unsure,36383
1,1729273920020,18/10/2024 17:52:00,1729273921130,-5,18/10/2024 12:52:01,187086,12,questionnaire-xwu3,,40755071,ktoyeota,11890734,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 129.0.0.0,1920x1080,1920x929,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,7,7,7,7,7,7,7,To understand how people associate between various concepts that are in the public conversation,38612
1,1729273916464,18/10/2024 17:51:56,1729273915998,1,18/10/2024 18:51:55,187086,12,questionnaire-xwu3,,40755066,t6b6nt6l,11890620,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,780x732,772x730,,,,Purpose/Comfort Exit Questions,3,No,5,6,6,4,6,2,2,5,2,7,Social reponses,34195
1,1729273911226,18/10/2024 17:51:51,1729273911060,-4,18/10/2024 13:51:51,187086,12,questionnaire-xwu3,,40755065,mxsqewdo,11890635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x695,,,,Purpose/Comfort Exit Questions,3,No,5,6,6,3,5,3,5,3,5,6,To learn about the political leanings of the respondents.,56310
1,1729273917749,18/10/2024 17:51:57,1729273917487,-4,18/10/2024 13:51:57,187086,12,questionnaire-xwu3,,40755064,zl2a3c9w,11890609,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x811,,,,Purpose/Comfort Exit Questions,3,No,6,5,6,5,6,6,5,6,5,5,social response,74372
1,1729273905019,18/10/2024 17:51:45,1729273905296,-4,18/10/2024 13:51:45,187086,12,questionnaire-xwu3,,40755061,ntp5exps,11890418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1536x864,1488x704,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,7,7,7,7,7,7,7,To gauge how people feel about expressing their opinions about somewhat polarizing topics,106002
1,1729273883437,18/10/2024 17:51:23,1729273880939,-4,18/10/2024 13:51:20,187086,12,questionnaire-xwu3,,40755041,mls3qk4n,11890428,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,3,7,7,7,7,7,7,to discover attitutes with factors associated,35357
1,1729273884329,18/10/2024 17:51:24,1729273885267,-4,18/10/2024 13:51:25,187086,12,questionnaire-xwu3,,40755038,gxnox0sp,11890398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x607,,,,Purpose/Comfort Exit Questions,3,No,7,4,6,7,7,4,4,3,1,6,To understand my feelings regarding important voting issues.,72659
1,1729273879737,18/10/2024 17:51:19,1729273879660,-4,18/10/2024 13:51:19,187086,12,questionnaire-xwu3,,40755036,7wbien4x,11890510,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,7,7,7,7,7,7,7,The purpose is to understand people's perceptions of these institutions in our current society with its many divisons. ,88366
1,1729273873129,18/10/2024 17:51:13,1729273873268,-4,18/10/2024 13:51:13,187086,12,questionnaire-xwu3,,40755031,y564wgfd,11890524,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,1280x597,,,,Purpose/Comfort Exit Questions,3,No,1,7,2,2,7,2,3,7,1,1,to see how people feel about different political topics,98153
1,1729273859751,18/10/2024 17:50:59,1729273859128,-4,18/10/2024 13:50:59,187086,12,questionnaire-xwu3,,40755018,4wn9m1f9,11890647,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1920x1080,1920x993,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,5,7,4,7,3,3,3,to gain insight from everyday americans on current issues within the elections,61876
1,1729273859539,18/10/2024 17:50:59,1729273859076,-4,18/10/2024 13:50:59,187086,12,questionnaire-xwu3,,40755017,eogvh54r,11890502,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 129.0.0.0,1536x864,1536x730,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,6,7,5,4,4,7,7,I am not sure,53448
1,1729273861663,18/10/2024 17:51:01,1729273758408,-5,18/10/2024 12:49:18,187086,12,questionnaire-xwu3,,40755012,ah444ny9,11890470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1280x720,656x600,,,,Purpose/Comfort Exit Questions,3,No,2,5,3,5,5,3,3,4,6,6,To find out about participants opiions on political topics. ,99335
1,1729273852960,18/10/2024 17:50:52,1729273853166,-4,18/10/2024 13:50:53,187086,12,questionnaire-xwu3,,40755010,7f0sldom,11890701,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x695,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,7,7,7,7,7,2,3,To see how we feel about different political concepts and government organizations,45309
