,0,1,2,3,4,5,6
26,0.24235138342256418,-0.03278639661013001,-0.09893859283934485,0.002818972670230732,0.0023548367521603643,0.017407761643174563,0.08711672487050771
27,0.735695015528859,-0.05087982032040369,0.032041505411118935,0.020893422279800886,-0.009038763200770579,0.0343674452130019,-0.0709211077332186
28,0.7639395441606232,-0.05801009434371125,0.03326526249477766,0.003746719153882215,-0.010593600461142043,0.03373095237519326,-0.07175984348111422
29,0.7346252585449181,-0.07152452294659056,0.0017021039804226035,0.002105059457457442,-0.007822259997613643,0.03598991294235,-0.08422830136831572
30,0.9519345910642187,0.07777370281298737,0.012343811429466988,0.00369298136351878,-0.006003680321914132,0.008055045978399037,-0.05775110509125189
31,0.9572530003147038,-0.0032505821015994894,0.010669712131026961,-0.001374154643540118,0.0009201807859383435,-0.004735316428158917,-0.0008164187850309032
32,0.9258155663824824,0.022520870468127438,-0.009416745366707335,-0.006228500563329358,0.002213612720058697,-0.00791169163665616,-0.002096621184484175
33,0.9754562301458696,0.009357273238599705,0.01465467330890481,0.00218619049249787,0.0005726849787424434,-0.01230449418798861,-0.0019647728979688217
34,0.8244487291307737,-0.050790848515044354,-0.04635671833267101,0.035028152709008706,-0.003257658347291921,-0.0022423127304946255,-0.005506971703941078
35,0.9866806936401172,-0.02098081281754957,-0.0037198522882372423,0.0020379995130965682,0.000389599860611857,-0.006884244872106256,0.0008131896325975674
36,0.2868366008526359,0.1844624282677268,-0.0595962822531882,0.02333270727021305,-0.001342194880814579,0.057194922964059314,0.05359816878790052
37,0.3302684813985689,0.1358114460269467,-0.018195650320771493,0.01442674176022168,-0.00293156136544076,0.06171867540536147,0.07629214745273719
38,0.24188386215104007,0.119670872494126,-0.03401346560366957,0.04140589399037531,-0.006196284718966036,0.04581683687261106,0.05460150438504064
39,-0.011818711830104398,0.23793564049284255,0.05374933588156153,0.05034697863703107,0.0007420154806199175,0.06163634847462887,0.06621022237604725
40,0.7711594471455501,-0.1324859526926533,-0.03226963981217316,-0.024595174164613327,-0.004087323524380321,0.0023682453843953018,-0.051069527314682596
