Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
1,1673632850903,13/01/2023 18:00:50,1673632846562,-8,13/01/2023 10:00:46,109726,5,questionnaire-7tdp,,26371226,BLIND,7784360,,complete,gphear,3VFJCI1K4ZZYRI42AEDPHSWN76URGV,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,,Check,1,No,BEGIN QUESTIONNAIRE,
2,1673632856238,13/01/2023 18:00:56,1673632851925,-8,13/01/2023 10:00:51,109726,5,questionnaire-7tdp,,26371226,BLIND,7784360,,complete,gphear,3VFJCI1K4ZZYRI42AEDPHSWN76URGV,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,,Check,1,No,raceCheck,4
3,1673632856349,13/01/2023 18:00:56,1673632851940,-8,13/01/2023 10:00:51,109726,5,questionnaire-7tdp,,26371226,BLIND,7784360,,complete,gphear,3VFJCI1K4ZZYRI42AEDPHSWN76URGV,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,,Check,1,No,genderCheck,2
4,1673632856349,13/01/2023 18:00:56,1673632851941,-8,13/01/2023 10:00:51,109726,5,questionnaire-7tdp,,26371226,BLIND,7784360,,complete,gphear,3VFJCI1K4ZZYRI42AEDPHSWN76URGV,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,,Check,1,No,END QUESTIONNAIRE,5379
1,1673632852626,13/01/2023 18:00:52,1673632851946,-5,13/01/2023 13:00:51,109726,5,questionnaire-7tdp,,26371233,BLIND,7784411,,complete,rrbmxp,3U84XHCDICDRHTX9PU51U61JQJ54ZH,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1052x959,,Check,1,No,BEGIN QUESTIONNAIRE,
2,1673632858815,13/01/2023 18:00:58,1673632858166,-5,13/01/2023 13:00:58,109726,5,questionnaire-7tdp,,26371233,BLIND,7784411,,complete,rrbmxp,3U84XHCDICDRHTX9PU51U61JQJ54ZH,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1052x959,,Check,1,No,raceCheck,4
3,1673632858930,13/01/2023 18:00:58,1673632858170,-5,13/01/2023 13:00:58,109726,5,questionnaire-7tdp,,26371233,BLIND,7784411,,complete,rrbmxp,3U84XHCDICDRHTX9PU51U61JQJ54ZH,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1052x959,,Check,1,No,genderCheck,2
4,1673632858930,13/01/2023 18:00:58,1673632858170,-5,13/01/2023 13:00:58,109726,5,questionnaire-7tdp,,26371233,BLIND,7784411,,complete,rrbmxp,3U84XHCDICDRHTX9PU51U61JQJ54ZH,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1052x959,,Check,1,No,END QUESTIONNAIRE,6225
1,1673632939924,13/01/2023 18:02:19,1673632939766,-5,13/01/2023 13:02:19,109726,5,questionnaire-7tdp,,26371262,BLIND,7784421,,complete,dfdplv,3WR9XG3T63B8XJR36ZDI3M8KGQS74S,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1304x697,,Check,1,No,BEGIN QUESTIONNAIRE,
2,1673632945950,13/01/2023 18:02:25,1673632945655,-5,13/01/2023 13:02:25,109726,5,questionnaire-7tdp,,26371262,BLIND,7784421,,complete,dfdplv,3WR9XG3T63B8XJR36ZDI3M8KGQS74S,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1304x697,,Check,1,No,raceCheck,4
