Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,allocator-k3xu,Randomise questionnaire elements?,Question Key,Response
6,1682375054582,24/04/2023 22:24:14,1682375054001,-5,24/04/2023 17:24:14,131169,4,questionnaire-g2vi,,29070835,BLIND,8657253,,complete,,a6f239d1-29e9-4cd2-bb82-c68545161277,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1920x961,,Exit Questions / Debriefing,2,Condition_InOut-race,No,ExitQ_PlayFeeling,Pretty good players
7,1682375054582,24/04/2023 22:24:14,1682375054001,-5,24/04/2023 17:24:14,131169,4,questionnaire-g2vi,,29070835,BLIND,8657253,,complete,,a6f239d1-29e9-4cd2-bb82-c68545161277,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1920x961,,Exit Questions / Debriefing,2,Condition_InOut-race,No,ExitQ_PlayDecisions,Not always.
8,1682375054582,24/04/2023 22:24:14,1682375054001,-5,24/04/2023 17:24:14,131169,4,questionnaire-g2vi,,29070835,BLIND,8657253,,complete,,a6f239d1-29e9-4cd2-bb82-c68545161277,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1920x961,,Exit Questions / Debriefing,2,Condition_InOut-race,No,Debriefing,Yes
9,1682375054582,24/04/2023 22:24:14,1682375054001,-5,24/04/2023 17:24:14,131169,4,questionnaire-g2vi,,29070835,BLIND,8657253,,complete,,a6f239d1-29e9-4cd2-bb82-c68545161277,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1920x961,,Exit Questions / Debriefing,2,Condition_InOut-race,No,Debriefing-quantised,1
10,1682375054582,24/04/2023 22:24:14,1682375054001,-5,24/04/2023 17:24:14,131169,4,questionnaire-g2vi,,29070835,BLIND,8657253,,complete,,a6f239d1-29e9-4cd2-bb82-c68545161277,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1920x961,,Exit Questions / Debriefing,2,Condition_InOut-race,No,Feedback,Thank you for the opportunity!
11,1682375054582,24/04/2023 22:24:14,1682375054001,-5,24/04/2023 17:24:14,131169,4,questionnaire-g2vi,,29070835,BLIND,8657253,,complete,,a6f239d1-29e9-4cd2-bb82-c68545161277,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1920x961,,Exit Questions / Debriefing,2,Condition_InOut-race,No,END QUESTIONNAIRE,82025
1,1682374985476,24/04/2023 22:23:05,1682374985089,-4,24/04/2023 18:23:05,131169,4,questionnaire-g2vi,,29070844,BLIND,8657248,,complete,,d6b425e5-aca7-4a4e-9743-0586c6b6db89,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1405x875,,Exit Questions / Debriefing,2,Condition_InIn,No,BEGIN QUESTIONNAIRE,
2,1682376428026,24/04/2023 22:47:08,1682376427507,-4,24/04/2023 18:47:07,131169,4,questionnaire-g2vi,,29070844,BLIND,8657248,,complete,,d6b425e5-aca7-4a4e-9743-0586c6b6db89,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1405x875,,Exit Questions / Debriefing,2,Condition_InIn,No,ImmsersionSlider,1
3,1682376428144,24/04/2023 22:47:08,1682376427509,-4,24/04/2023 18:47:07,131169,4,questionnaire-g2vi,,29070844,BLIND,8657248,,complete,,d6b425e5-aca7-4a4e-9743-0586c6b6db89,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1405x875,,Exit Questions / Debriefing,2,Condition_InIn,No,ExitQ_Immersion,Dice rolls
4,1682376428144,24/04/2023 22:47:08,1682376427509,-4,24/04/2023 18:47:07,131169,4,questionnaire-g2vi,,29070844,BLIND,8657248,,complete,,d6b425e5-aca7-4a4e-9743-0586c6b6db89,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1405x875,,Exit Questions / Debriefing,2,Condition_InIn,No,ExitQ_SettingCheck,Fantasy
5,1682376428144,24/04/2023 22:47:08,1682376427509,-4,24/04/2023 18:47:07,131169,4,questionnaire-g2vi,,29070844,BLIND,8657248,,complete,,d6b425e5-aca7-4a4e-9743-0586c6b6db89,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1405x875,,Exit Questions / Debriefing,2,Condition_InIn,No,ExitQ_PlayAgain,Jamal
6,1682376428144,24/04/2023 22:47:08,1682376427509,-4,24/04/2023 18:47:07,131169,4,questionnaire-g2vi,,29070844,BLIND,8657248,,complete,,d6b425e5-aca7-4a4e-9743-0586c6b6db89,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1405x875,,Exit Questions / Debriefing,2,Condition_InIn,No,ExitQ_PlayFeeling,I don't care
7,1682376428144,24/04/2023 22:47:08,1682376427509,-4,24/04/2023 18:47:07,131169,4,questionnaire-g2vi,,29070844,BLIND,8657248,,complete,,d6b425e5-aca7-4a4e-9743-0586c6b6db89,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1405x875,,Exit Questions / Debriefing,2,Condition_InIn,No,ExitQ_PlayDecisions,I guess as reasonable that they can within the context of their decisions
8,1682376428144,24/04/2023 22:47:08,1682376427509,-4,24/04/2023 18:47:07,131169,4,questionnaire-g2vi,,29070844,BLIND,8657248,,complete,,d6b425e5-aca7-4a4e-9743-0586c6b6db89,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1405x875,,Exit Questions / Debriefing,2,Condition_InIn,No,Debriefing,Yes
9,1682376428144,24/04/2023 22:47:08,1682376427509,-4,24/04/2023 18:47:07,131169,4,questionnaire-g2vi,,29070844,BLIND,8657248,,complete,,d6b425e5-aca7-4a4e-9743-0586c6b6db89,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1405x875,,Exit Questions / Debriefing,2,Condition_InIn,No,Debriefing-quantised,1
10,1682376428144,24/04/2023 22:47:08,1682376427509,-4,24/04/2023 18:47:07,131169,4,questionnaire-g2vi,,29070844,BLIND,8657248,,complete,,d6b425e5-aca7-4a4e-9743-0586c6b6db89,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1405x875,,Exit Questions / Debriefing,2,Condition_InIn,No,Feedback,No
11,1682376428144,24/04/2023 22:47:08,1682376427509,-4,24/04/2023 18:47:07,131169,4,questionnaire-g2vi,,29070844,BLIND,8657248,,complete,,d6b425e5-aca7-4a4e-9743-0586c6b6db89,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1405x875,,Exit Questions / Debriefing,2,Condition_InIn,No,END QUESTIONNAIRE,1442420
