Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,allocator-k3xu,Randomise questionnaire elements?,Question Key,Response
1,1682422648392,25/04/2023 11:37:28,1682422648275,-5,25/04/2023 06:37:28,131169,4,questionnaire-n4qg,,29084601,BLIND,8661056,,complete,,2dbd9517-f9cf-4a72-aaef-28178a051b44,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1920x977,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-both,No,BEGIN QUESTIONNAIRE,
2,1682422667727,25/04/2023 11:37:47,1682422667617,-5,25/04/2023 06:37:47,131169,4,questionnaire-n4qg,,29084601,BLIND,8661056,,complete,,2dbd9517-f9cf-4a72-aaef-28178a051b44,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1920x977,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-both,No,PGRD1,7
3,1682422667886,25/04/2023 11:37:47,1682422667619,-5,25/04/2023 06:37:47,131169,4,questionnaire-n4qg,,29084601,BLIND,8661056,,complete,,2dbd9517-f9cf-4a72-aaef-28178a051b44,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1920x977,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-both,No,PGRD2,7
4,1682422667886,25/04/2023 11:37:47,1682422667619,-5,25/04/2023 06:37:47,131169,4,questionnaire-n4qg,,29084601,BLIND,8661056,,complete,,2dbd9517-f9cf-4a72-aaef-28178a051b44,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1920x977,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-both,No,PGRD3,7
5,1682422667886,25/04/2023 11:37:47,1682422667619,-5,25/04/2023 06:37:47,131169,4,questionnaire-n4qg,,29084601,BLIND,8661056,,complete,,2dbd9517-f9cf-4a72-aaef-28178a051b44,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1920x977,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-both,No,END QUESTIONNAIRE,19344
1,1682422683065,25/04/2023 11:38:03,1682422682910,-4,25/04/2023 07:38:02,131169,4,questionnaire-n4qg,,29084628,BLIND,8661009,,complete,,9e422655-a505-43cd-b144-848df23cd4c3,computer,Desktop or Laptop,Mac OS 10.15,Firefox 111.0,1440x900,1440x693,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-gender,No,BEGIN QUESTIONNAIRE,
2,1682422720639,25/04/2023 11:38:40,1682422720555,-4,25/04/2023 07:38:40,131169,4,questionnaire-n4qg,,29084628,BLIND,8661009,,complete,,9e422655-a505-43cd-b144-848df23cd4c3,computer,Desktop or Laptop,Mac OS 10.15,Firefox 111.0,1440x900,1440x693,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-gender,No,PGRD1,7
3,1682422720768,25/04/2023 11:38:40,1682422720558,-4,25/04/2023 07:38:40,131169,4,questionnaire-n4qg,,29084628,BLIND,8661009,,complete,,9e422655-a505-43cd-b144-848df23cd4c3,computer,Desktop or Laptop,Mac OS 10.15,Firefox 111.0,1440x900,1440x693,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-gender,No,PGRD2,6
4,1682422720768,25/04/2023 11:38:40,1682422720558,-4,25/04/2023 07:38:40,131169,4,questionnaire-n4qg,,29084628,BLIND,8661009,,complete,,9e422655-a505-43cd-b144-848df23cd4c3,computer,Desktop or Laptop,Mac OS 10.15,Firefox 111.0,1440x900,1440x693,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-gender,No,PGRD3,6
5,1682422720768,25/04/2023 11:38:40,1682422720558,-4,25/04/2023 07:38:40,131169,4,questionnaire-n4qg,,29084628,BLIND,8661009,,complete,,9e422655-a505-43cd-b144-848df23cd4c3,computer,Desktop or Laptop,Mac OS 10.15,Firefox 111.0,1440x900,1440x693,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-gender,No,END QUESTIONNAIRE,37648
