Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,allocator-k3xu,Randomise questionnaire elements?,Question Key,Response
3,1682374502530,24/04/2023 22:15:02,1682374503247,-4,24/04/2023 18:15:03,131186,3,questionnaire-8poc,,29070379,BLIND,8657256,,complete,,505a5300-d814-4ff5-afbc-28b72262b6b7,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1360x768,1343x617,,Demographic_Intake,2,Condition_InOut-both,No,gender,male
4,1682374502530,24/04/2023 22:15:02,1682374503247,-4,24/04/2023 18:15:03,131186,3,questionnaire-8poc,,29070379,BLIND,8657256,,complete,,505a5300-d814-4ff5-afbc-28b72262b6b7,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1360x768,1343x617,,Demographic_Intake,2,Condition_InOut-both,No,raceEth_v2,White
5,1682374502530,24/04/2023 22:15:02,1682374503247,-4,24/04/2023 18:15:03,131186,3,questionnaire-8poc,,29070379,BLIND,8657256,,complete,,505a5300-d814-4ff5-afbc-28b72262b6b7,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1360x768,1343x617,,Demographic_Intake,2,Condition_InOut-both,No,raceEth_v2-quantised,6
6,1682374502530,24/04/2023 22:15:02,1682374503248,-4,24/04/2023 18:15:03,131186,3,questionnaire-8poc,,29070379,BLIND,8657256,,complete,,505a5300-d814-4ff5-afbc-28b72262b6b7,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1360x768,1343x617,,Demographic_Intake,2,Condition_InOut-both,No,raceEth_v2-text,
7,1682374502530,24/04/2023 22:15:02,1682374503248,-4,24/04/2023 18:15:03,131186,3,questionnaire-8poc,,29070379,BLIND,8657256,,complete,,505a5300-d814-4ff5-afbc-28b72262b6b7,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1360x768,1343x617,,Demographic_Intake,2,Condition_InOut-both,No,EngFluent,Yes
8,1682374502530,24/04/2023 22:15:02,1682374503248,-4,24/04/2023 18:15:03,131186,3,questionnaire-8poc,,29070379,BLIND,8657256,,complete,,505a5300-d814-4ff5-afbc-28b72262b6b7,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1360x768,1343x617,,Demographic_Intake,2,Condition_InOut-both,No,EngFluent-quantised,1
9,1682374502530,24/04/2023 22:15:02,1682374503248,-4,24/04/2023 18:15:03,131186,3,questionnaire-8poc,,29070379,BLIND,8657256,,complete,,505a5300-d814-4ff5-afbc-28b72262b6b7,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1360x768,1343x617,,Demographic_Intake,2,Condition_InOut-both,No,occupation,Security Officer
10,1682374502530,24/04/2023 22:15:02,1682374503248,-4,24/04/2023 18:15:03,131186,3,questionnaire-8poc,,29070379,BLIND,8657256,,complete,,505a5300-d814-4ff5-afbc-28b72262b6b7,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1360x768,1343x617,,Demographic_Intake,2,Condition_InOut-both,No,zipborn,28714
11,1682374502530,24/04/2023 22:15:02,1682374503248,-4,24/04/2023 18:15:03,131186,3,questionnaire-8poc,,29070379,BLIND,8657256,,complete,,505a5300-d814-4ff5-afbc-28b72262b6b7,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1360x768,1343x617,,Demographic_Intake,2,Condition_InOut-both,No,response-3,28714
12,1682374502530,24/04/2023 22:15:02,1682374503249,-4,24/04/2023 18:15:03,131186,3,questionnaire-8poc,,29070379,BLIND,8657256,,complete,,505a5300-d814-4ff5-afbc-28b72262b6b7,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1360x768,1343x617,,Demographic_Intake,2,Condition_InOut-both,No,zipnow,28714
