Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-jqbz,randomiser-745l,randomiser-hhua,Randomise questionnaire elements?,Question Key,Response
9,1695231470898,20/09/2023 17:37:50,1695231470643,-4,20/09/2023 13:37:50,139457,3,questionnaire-7hvz,,31767311,BLIND,9394750,,complete,,f095a9d6-8dd0-4798-b72d-87c5b4d25d11,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 104.0.0.0,1728x1117,1353x938,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InIn_Swap,,No,ZSum8,5
10,1695231470898,20/09/2023 17:37:50,1695231470644,-4,20/09/2023 13:37:50,139457,3,questionnaire-7hvz,,31767311,BLIND,9394750,,complete,,f095a9d6-8dd0-4798-b72d-87c5b4d25d11,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 104.0.0.0,1728x1117,1353x938,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InIn_Swap,,No,ZSum9,3
11,1695231470898,20/09/2023 17:37:50,1695231470644,-4,20/09/2023 13:37:50,139457,3,questionnaire-7hvz,,31767311,BLIND,9394750,,complete,,f095a9d6-8dd0-4798-b72d-87c5b4d25d11,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 104.0.0.0,1728x1117,1353x938,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InIn_Swap,,No,ZSum10,3
12,1695231470898,20/09/2023 17:37:50,1695231470644,-4,20/09/2023 13:37:50,139457,3,questionnaire-7hvz,,31767311,BLIND,9394750,,complete,,f095a9d6-8dd0-4798-b72d-87c5b4d25d11,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 104.0.0.0,1728x1117,1353x938,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InIn_Swap,,No,ZSum11,3
13,1695231470898,20/09/2023 17:37:50,1695231470644,-4,20/09/2023 13:37:50,139457,3,questionnaire-7hvz,,31767311,BLIND,9394750,,complete,,f095a9d6-8dd0-4798-b72d-87c5b4d25d11,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 104.0.0.0,1728x1117,1353x938,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InIn_Swap,,No,ZSum12,3
14,1695231470898,20/09/2023 17:37:50,1695231470644,-4,20/09/2023 13:37:50,139457,3,questionnaire-7hvz,,31767311,BLIND,9394750,,complete,,f095a9d6-8dd0-4798-b72d-87c5b4d25d11,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 104.0.0.0,1728x1117,1353x938,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InIn_Swap,,No,END QUESTIONNAIRE,33240
1,1695231484149,20/09/2023 17:38:04,1695231482952,-5,20/09/2023 12:38:02,139457,3,questionnaire-7hvz,,31767322,BLIND,9394744,,complete,,7480e1a0-97a9-4192-af68-fc23ce2b63a0,computer,Desktop or Laptop,Windows 10,Firefox 117.0,2144x1206,2144x1066,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InIn_Swap,No,BEGIN QUESTIONNAIRE,
2,1695231534915,20/09/2023 17:38:54,1695231533754,-5,20/09/2023 12:38:53,139457,3,questionnaire-7hvz,,31767322,BLIND,9394744,,complete,,7480e1a0-97a9-4192-af68-fc23ce2b63a0,computer,Desktop or Laptop,Windows 10,Firefox 117.0,2144x1206,2125x1066,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InIn_Swap,No,ZSum1,3
3,1695231535060,20/09/2023 17:38:55,1695231533756,-5,20/09/2023 12:38:53,139457,3,questionnaire-7hvz,,31767322,BLIND,9394744,,complete,,7480e1a0-97a9-4192-af68-fc23ce2b63a0,computer,Desktop or Laptop,Windows 10,Firefox 117.0,2144x1206,2125x1066,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InIn_Swap,No,ZSum2,3
4,1695231535060,20/09/2023 17:38:55,1695231533756,-5,20/09/2023 12:38:53,139457,3,questionnaire-7hvz,,31767322,BLIND,9394744,,complete,,7480e1a0-97a9-4192-af68-fc23ce2b63a0,computer,Desktop or Laptop,Windows 10,Firefox 117.0,2144x1206,2125x1066,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InIn_Swap,No,ZSum3,3
