Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-jqbz,randomiser-745l,randomiser-hhua,Randomise questionnaire elements?,Question Key,Response
4,1694620380561,13/09/2023 15:53:00,1694620376911,-5,13/09/2023 10:52:56,132991,7,questionnaire-4ihx,,31671688,BLIND,9362255,,complete,,0d6cd209-d3d4-4c1c-9e6d-18e1110e3a7f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.9999.0,1366x768,1027x641,,,,Demographic_Intake,3,MaleBranch,,Male_InIn_Swap,No,gender-quantised,2
5,1694620380561,13/09/2023 15:53:00,1694620376911,-5,13/09/2023 10:52:56,132991,7,questionnaire-4ihx,,31671688,BLIND,9362255,,complete,,0d6cd209-d3d4-4c1c-9e6d-18e1110e3a7f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.9999.0,1366x768,1027x641,,,,Demographic_Intake,3,MaleBranch,,Male_InIn_Swap,No,gender-text,
6,1694620380561,13/09/2023 15:53:00,1694620376911,-5,13/09/2023 10:52:56,132991,7,questionnaire-4ihx,,31671688,BLIND,9362255,,complete,,0d6cd209-d3d4-4c1c-9e6d-18e1110e3a7f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.9999.0,1366x768,1027x641,,,,Demographic_Intake,3,MaleBranch,,Male_InIn_Swap,No,raceEth_v2,White
7,1694620380561,13/09/2023 15:53:00,1694620376912,-5,13/09/2023 10:52:56,132991,7,questionnaire-4ihx,,31671688,BLIND,9362255,,complete,,0d6cd209-d3d4-4c1c-9e6d-18e1110e3a7f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.9999.0,1366x768,1027x641,,,,Demographic_Intake,3,MaleBranch,,Male_InIn_Swap,No,raceEth_v2-quantised,6
8,1694620380561,13/09/2023 15:53:00,1694620376912,-5,13/09/2023 10:52:56,132991,7,questionnaire-4ihx,,31671688,BLIND,9362255,,complete,,0d6cd209-d3d4-4c1c-9e6d-18e1110e3a7f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.9999.0,1366x768,1027x641,,,,Demographic_Intake,3,MaleBranch,,Male_InIn_Swap,No,raceEth_v2-text,
9,1694620380561,13/09/2023 15:53:00,1694620376912,-5,13/09/2023 10:52:56,132991,7,questionnaire-4ihx,,31671688,BLIND,9362255,,complete,,0d6cd209-d3d4-4c1c-9e6d-18e1110e3a7f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.9999.0,1366x768,1027x641,,,,Demographic_Intake,3,MaleBranch,,Male_InIn_Swap,No,EngFluent,Yes
10,1694620380561,13/09/2023 15:53:00,1694620376912,-5,13/09/2023 10:52:56,132991,7,questionnaire-4ihx,,31671688,BLIND,9362255,,complete,,0d6cd209-d3d4-4c1c-9e6d-18e1110e3a7f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.9999.0,1366x768,1027x641,,,,Demographic_Intake,3,MaleBranch,,Male_InIn_Swap,No,EngFluent-quantised,1
11,1694620380561,13/09/2023 15:53:00,1694620376913,-5,13/09/2023 10:52:56,132991,7,questionnaire-4ihx,,31671688,BLIND,9362255,,complete,,0d6cd209-d3d4-4c1c-9e6d-18e1110e3a7f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.9999.0,1366x768,1027x641,,,,Demographic_Intake,3,MaleBranch,,Male_InIn_Swap,No,occupation,Analyst
12,1694620380561,13/09/2023 15:53:00,1694620376913,-5,13/09/2023 10:52:56,132991,7,questionnaire-4ihx,,31671688,BLIND,9362255,,complete,,0d6cd209-d3d4-4c1c-9e6d-18e1110e3a7f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.9999.0,1366x768,1027x641,,,,Demographic_Intake,3,MaleBranch,,Male_InIn_Swap,No,zipborn,74447
13,1694620380561,13/09/2023 15:53:00,1694620376914,-5,13/09/2023 10:52:56,132991,7,questionnaire-4ihx,,31671688,BLIND,9362255,,complete,,0d6cd209-d3d4-4c1c-9e6d-18e1110e3a7f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.9999.0,1366x768,1027x641,,,,Demographic_Intake,3,MaleBranch,,Male_InIn_Swap,No,zip10yo,74447
