Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9ku2,Randomise questionnaire elements?,Question Key,Response
1,1674075717464,18/01/2023 21:01:57,1674075721955,-6,18/01/2023 15:02:01,110083,9,questionnaire-mzsc,,26471530,BLIND,7814508,,complete,fpzstz,3HL8HNGX4BCUJG4TZH69M028CMHF9O,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1364x768,1364x657,,Socioenvironmental Concept Feelings,2,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1674075735003,18/01/2023 21:02:15,1674075737824,-6,18/01/2023 15:02:17,110083,9,questionnaire-mzsc,,26471530,BLIND,7814508,,complete,fpzstz,3HL8HNGX4BCUJG4TZH69M028CMHF9O,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1364x768,1347x657,,Socioenvironmental Concept Feelings,2,NonBlackIdentity,No,SEF1,5
3,1674075735488,18/01/2023 21:02:15,1674075737829,-6,18/01/2023 15:02:17,110083,9,questionnaire-mzsc,,26471530,BLIND,7814508,,complete,fpzstz,3HL8HNGX4BCUJG4TZH69M028CMHF9O,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1364x768,1347x657,,Socioenvironmental Concept Feelings,2,NonBlackIdentity,No,SEF2,3
4,1674075735488,18/01/2023 21:02:15,1674075737830,-6,18/01/2023 15:02:17,110083,9,questionnaire-mzsc,,26471530,BLIND,7814508,,complete,fpzstz,3HL8HNGX4BCUJG4TZH69M028CMHF9O,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1364x768,1347x657,,Socioenvironmental Concept Feelings,2,NonBlackIdentity,No,SEF3,5
5,1674075735488,18/01/2023 21:02:15,1674075737831,-6,18/01/2023 15:02:17,110083,9,questionnaire-mzsc,,26471530,BLIND,7814508,,complete,fpzstz,3HL8HNGX4BCUJG4TZH69M028CMHF9O,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1364x768,1347x657,,Socioenvironmental Concept Feelings,2,NonBlackIdentity,No,SEF4,5
6,1674075735488,18/01/2023 21:02:15,1674075737831,-6,18/01/2023 15:02:17,110083,9,questionnaire-mzsc,,26471530,BLIND,7814508,,complete,fpzstz,3HL8HNGX4BCUJG4TZH69M028CMHF9O,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1364x768,1347x657,,Socioenvironmental Concept Feelings,2,NonBlackIdentity,No,SEF5,4
7,1674075735488,18/01/2023 21:02:15,1674075737832,-6,18/01/2023 15:02:17,110083,9,questionnaire-mzsc,,26471530,BLIND,7814508,,complete,fpzstz,3HL8HNGX4BCUJG4TZH69M028CMHF9O,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1364x768,1347x657,,Socioenvironmental Concept Feelings,2,NonBlackIdentity,No,SEF6,6
8,1674075735488,18/01/2023 21:02:15,1674075737832,-6,18/01/2023 15:02:17,110083,9,questionnaire-mzsc,,26471530,BLIND,7814508,,complete,fpzstz,3HL8HNGX4BCUJG4TZH69M028CMHF9O,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1364x768,1347x657,,Socioenvironmental Concept Feelings,2,NonBlackIdentity,No,SEF7,3
9,1674075735488,18/01/2023 21:02:15,1674075737832,-6,18/01/2023 15:02:17,110083,9,questionnaire-mzsc,,26471530,BLIND,7814508,,complete,fpzstz,3HL8HNGX4BCUJG4TZH69M028CMHF9O,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1364x768,1347x657,,Socioenvironmental Concept Feelings,2,NonBlackIdentity,No,SEF8,5
10,1674075735488,18/01/2023 21:02:15,1674075737833,-6,18/01/2023 15:02:17,110083,9,questionnaire-mzsc,,26471530,BLIND,7814508,,complete,fpzstz,3HL8HNGX4BCUJG4TZH69M028CMHF9O,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1364x768,1347x657,,Socioenvironmental Concept Feelings,2,NonBlackIdentity,No,SEF9,6
11,1674075735488,18/01/2023 21:02:15,1674075737833,-6,18/01/2023 15:02:17,110083,9,questionnaire-mzsc,,26471530,BLIND,7814508,,complete,fpzstz,3HL8HNGX4BCUJG4TZH69M028CMHF9O,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1364x768,1347x657,,Socioenvironmental Concept Feelings,2,NonBlackIdentity,No,SEF10,5
12,1674075735488,18/01/2023 21:02:15,1674075737833,-6,18/01/2023 15:02:17,110083,9,questionnaire-mzsc,,26471530,BLIND,7814508,,complete,fpzstz,3HL8HNGX4BCUJG4TZH69M028CMHF9O,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1364x768,1347x657,,Socioenvironmental Concept Feelings,2,NonBlackIdentity,No,END QUESTIONNAIRE,15878
1,1674075820865,18/01/2023 21:03:40,1674075820626,-5,18/01/2023 16:03:40,110083,9,questionnaire-mzsc,,26471588,BLIND,7814535,,complete,ujdrey,30LSNF239063TNLKFGXFFA7MM8ZI2Q,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,,Socioenvironmental Concept Feelings,2,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1674075848290,18/01/2023 21:04:08,1674075848080,-5,18/01/2023 16:04:08,110083,9,questionnaire-mzsc,,26471588,BLIND,7814535,,complete,ujdrey,30LSNF239063TNLKFGXFFA7MM8ZI2Q,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x657,,Socioenvironmental Concept Feelings,2,NonBlackIdentity,No,SEF1,6
3,1674075848987,18/01/2023 21:04:08,1674075848085,-5,18/01/2023 16:04:08,110083,9,questionnaire-mzsc,,26471588,BLIND,7814535,,complete,ujdrey,30LSNF239063TNLKFGXFFA7MM8ZI2Q,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x657,,Socioenvironmental Concept Feelings,2,NonBlackIdentity,No,SEF2,5
