Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9ku2,Randomise questionnaire elements?,Question Key,Response
3,1674500768529,23/01/2023 19:06:08,1674500753105,-5,23/01/2023 14:05:53,110083,9,questionnaire-faea,,26573010,BLIND,7855815,,complete,xqzmlh,3X4MXAO0BMZ2Y2MAJNGVH9O2E61RW0,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x657,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD2,6
4,1674500768529,23/01/2023 19:06:08,1674500753105,-5,23/01/2023 14:05:53,110083,9,questionnaire-faea,,26573010,BLIND,7855815,,complete,xqzmlh,3X4MXAO0BMZ2Y2MAJNGVH9O2E61RW0,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x657,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD3,6
5,1674500768529,23/01/2023 19:06:08,1674500753106,-5,23/01/2023 14:05:53,110083,9,questionnaire-faea,,26573010,BLIND,7855815,,complete,xqzmlh,3X4MXAO0BMZ2Y2MAJNGVH9O2E61RW0,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x657,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,END QUESTIONNAIRE,22601
1,1674500774615,23/01/2023 19:06:14,1674500777066,-5,23/01/2023 14:06:17,110083,9,questionnaire-faea,,26573054,BLIND,7855930,,complete,vtntxb,3R6P78PK7QMJHV9287H8VL3W838TGG,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,1598x1355,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1674500790103,23/01/2023 19:06:30,1674500792597,-5,23/01/2023 14:06:32,110083,9,questionnaire-faea,,26573054,BLIND,7855930,,complete,vtntxb,3R6P78PK7QMJHV9287H8VL3W838TGG,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,1598x1355,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD1,2
3,1674500790233,23/01/2023 19:06:30,1674500792599,-5,23/01/2023 14:06:32,110083,9,questionnaire-faea,,26573054,BLIND,7855930,,complete,vtntxb,3R6P78PK7QMJHV9287H8VL3W838TGG,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,1598x1355,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD2,2
4,1674500790233,23/01/2023 19:06:30,1674500792599,-5,23/01/2023 14:06:32,110083,9,questionnaire-faea,,26573054,BLIND,7855930,,complete,vtntxb,3R6P78PK7QMJHV9287H8VL3W838TGG,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,1598x1355,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD3,2
5,1674500790233,23/01/2023 19:06:30,1674500792599,-5,23/01/2023 14:06:32,110083,9,questionnaire-faea,,26573054,BLIND,7855930,,complete,vtntxb,3R6P78PK7QMJHV9287H8VL3W838TGG,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,1598x1355,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,END QUESTIONNAIRE,15533
1,1674500784833,23/01/2023 19:06:24,1674500784468,-5,23/01/2023 14:06:24,110083,9,questionnaire-faea,,26573064,BLIND,7855816,,complete,bfapup,39OWYR0EPQ29KHC17TYPLHVZMQQYFB,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x754,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1674500797940,23/01/2023 19:06:37,1674500797628,-5,23/01/2023 14:06:37,110083,9,questionnaire-faea,,26573064,BLIND,7855816,,complete,bfapup,39OWYR0EPQ29KHC17TYPLHVZMQQYFB,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1519x754,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD1,1
3,1674500798084,23/01/2023 19:06:38,1674500797629,-5,23/01/2023 14:06:37,110083,9,questionnaire-faea,,26573064,BLIND,7855816,,complete,bfapup,39OWYR0EPQ29KHC17TYPLHVZMQQYFB,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1519x754,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD2,1
4,1674500798084,23/01/2023 19:06:38,1674500797629,-5,23/01/2023 14:06:37,110083,9,questionnaire-faea,,26573064,BLIND,7855816,,complete,bfapup,39OWYR0EPQ29KHC17TYPLHVZMQQYFB,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1519x754,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD3,1
5,1674500798084,23/01/2023 19:06:38,1674500797629,-5,23/01/2023 14:06:37,110083,9,questionnaire-faea,,26573064,BLIND,7855816,,complete,bfapup,39OWYR0EPQ29KHC17TYPLHVZMQQYFB,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1519x754,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,END QUESTIONNAIRE,13161
1,1674500793348,23/01/2023 19:06:33,1674500793213,-6,23/01/2023 13:06:33,110083,9,questionnaire-faea,,26573079,BLIND,7855794,,complete,oucemv,3MB8LZR5BL4004XGPP0W7ML8L73LK8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1366x768,1328x604,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1674500815939,23/01/2023 19:06:55,1674500815838,-6,23/01/2023 13:06:55,110083,9,questionnaire-faea,,26573079,BLIND,7855794,,complete,oucemv,3MB8LZR5BL4004XGPP0W7ML8L73LK8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1366x768,1313x604,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD1,6
3,1674500816150,23/01/2023 19:06:56,1674500815839,-6,23/01/2023 13:06:55,110083,9,questionnaire-faea,,26573079,BLIND,7855794,,complete,oucemv,3MB8LZR5BL4004XGPP0W7ML8L73LK8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1366x768,1313x604,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD2,6
4,1674500816150,23/01/2023 19:06:56,1674500815839,-6,23/01/2023 13:06:55,110083,9,questionnaire-faea,,26573079,BLIND,7855794,,complete,oucemv,3MB8LZR5BL4004XGPP0W7ML8L73LK8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1366x768,1313x604,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD3,4
5,1674500816150,23/01/2023 19:06:56,1674500815839,-6,23/01/2023 13:06:55,110083,9,questionnaire-faea,,26573079,BLIND,7855794,,complete,oucemv,3MB8LZR5BL4004XGPP0W7ML8L73LK8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1366x768,1313x604,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,END QUESTIONNAIRE,22626
1,1674500793119,23/01/2023 19:06:33,1674500793011,-5,23/01/2023 14:06:33,110083,9,questionnaire-faea,,26573081,BLIND,7856014,,complete,wbmpvs,3YT88D1N0E9JK07RJJWWB0RRLLD3KD,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x625,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1674500797725,23/01/2023 19:06:37,1674500797657,-5,23/01/2023 14:06:37,110083,9,questionnaire-faea,,26573081,BLIND,7856014,,complete,wbmpvs,3YT88D1N0E9JK07RJJWWB0RRLLD3KD,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x625,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD1,6
3,1674500797853,23/01/2023 19:06:37,1674500797659,-5,23/01/2023 14:06:37,110083,9,questionnaire-faea,,26573081,BLIND,7856014,,complete,wbmpvs,3YT88D1N0E9JK07RJJWWB0RRLLD3KD,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x625,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD2,7
4,1674500797853,23/01/2023 19:06:37,1674500797659,-5,23/01/2023 14:06:37,110083,9,questionnaire-faea,,26573081,BLIND,7856014,,complete,wbmpvs,3YT88D1N0E9JK07RJJWWB0RRLLD3KD,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x625,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD3,6
5,1674500797853,23/01/2023 19:06:37,1674500797659,-5,23/01/2023 14:06:37,110083,9,questionnaire-faea,,26573081,BLIND,7856014,,complete,wbmpvs,3YT88D1N0E9JK07RJJWWB0RRLLD3KD,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x625,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,END QUESTIONNAIRE,4648
1,1674500795305,23/01/2023 19:06:35,1674500795072,-8,23/01/2023 11:06:35,110083,9,questionnaire-faea,,26573083,BLIND,7855755,,complete,dsjgzg,3UWN2HHPU4GOCND96BPDB0G77WGNST,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1470x956,1470x840,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1674500810500,23/01/2023 19:06:50,1674500810323,-8,23/01/2023 11:06:50,110083,9,questionnaire-faea,,26573083,BLIND,7855755,,complete,dsjgzg,3UWN2HHPU4GOCND96BPDB0G77WGNST,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1470x956,1470x840,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD1,5
3,1674500810692,23/01/2023 19:06:50,1674500810324,-8,23/01/2023 11:06:50,110083,9,questionnaire-faea,,26573083,BLIND,7855755,,complete,dsjgzg,3UWN2HHPU4GOCND96BPDB0G77WGNST,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1470x956,1470x840,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD2,5
4,1674500810692,23/01/2023 19:06:50,1674500810324,-8,23/01/2023 11:06:50,110083,9,questionnaire-faea,,26573083,BLIND,7855755,,complete,dsjgzg,3UWN2HHPU4GOCND96BPDB0G77WGNST,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1470x956,1470x840,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD3,5
5,1674500810692,23/01/2023 19:06:50,1674500810324,-8,23/01/2023 11:06:50,110083,9,questionnaire-faea,,26573083,BLIND,7855755,,complete,dsjgzg,3UWN2HHPU4GOCND96BPDB0G77WGNST,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1470x956,1470x840,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,END QUESTIONNAIRE,15252
1,1674500800055,23/01/2023 19:06:40,1674500799841,-6,23/01/2023 13:06:39,110083,9,questionnaire-faea,,26573090,BLIND,7855939,,complete,jkctcb,3UN61F00H208LJ7QNMTMR9BPU9XR5J,computer,Desktop or Laptop,Chromium OS 15054.98.0,Chrome 106.0.0.0,1366x768,1332x600,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1674500805253,23/01/2023 19:06:45,1674500805119,-6,23/01/2023 13:06:45,110083,9,questionnaire-faea,,26573090,BLIND,7855939,,complete,jkctcb,3UN61F00H208LJ7QNMTMR9BPU9XR5J,computer,Desktop or Laptop,Chromium OS 15054.98.0,Chrome 106.0.0.0,1366x768,1332x600,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD1,4
3,1674500805425,23/01/2023 19:06:45,1674500805121,-6,23/01/2023 13:06:45,110083,9,questionnaire-faea,,26573090,BLIND,7855939,,complete,jkctcb,3UN61F00H208LJ7QNMTMR9BPU9XR5J,computer,Desktop or Laptop,Chromium OS 15054.98.0,Chrome 106.0.0.0,1366x768,1332x600,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD2,4
4,1674500805425,23/01/2023 19:06:45,1674500805122,-6,23/01/2023 13:06:45,110083,9,questionnaire-faea,,26573090,BLIND,7855939,,complete,jkctcb,3UN61F00H208LJ7QNMTMR9BPU9XR5J,computer,Desktop or Laptop,Chromium OS 15054.98.0,Chrome 106.0.0.0,1366x768,1332x600,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD3,4
5,1674500805425,23/01/2023 19:06:45,1674500805123,-6,23/01/2023 13:06:45,110083,9,questionnaire-faea,,26573090,BLIND,7855939,,complete,jkctcb,3UN61F00H208LJ7QNMTMR9BPU9XR5J,computer,Desktop or Laptop,Chromium OS 15054.98.0,Chrome 106.0.0.0,1366x768,1332x600,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,END QUESTIONNAIRE,5282
1,1674500803965,23/01/2023 19:06:43,1674500802950,-8,23/01/2023 11:06:42,110083,9,questionnaire-faea,,26573096,BLIND,7855774,,complete,aumwbq,3RSDURM96GXHE3C5CIEJ3ZAZAPBYET,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1674500819784,23/01/2023 19:06:59,1674500818770,-8,23/01/2023 11:06:58,110083,9,questionnaire-faea,,26573096,BLIND,7855774,,complete,aumwbq,3RSDURM96GXHE3C5CIEJ3ZAZAPBYET,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD1,1
3,1674500820026,23/01/2023 19:07:00,1674500818771,-8,23/01/2023 11:06:58,110083,9,questionnaire-faea,,26573096,BLIND,7855774,,complete,aumwbq,3RSDURM96GXHE3C5CIEJ3ZAZAPBYET,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD2,1
4,1674500820026,23/01/2023 19:07:00,1674500818771,-8,23/01/2023 11:06:58,110083,9,questionnaire-faea,,26573096,BLIND,7855774,,complete,aumwbq,3RSDURM96GXHE3C5CIEJ3ZAZAPBYET,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD3,1
5,1674500820026,23/01/2023 19:07:00,1674500818771,-8,23/01/2023 11:06:58,110083,9,questionnaire-faea,,26573096,BLIND,7855774,,complete,aumwbq,3RSDURM96GXHE3C5CIEJ3ZAZAPBYET,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,END QUESTIONNAIRE,15821
1,1674500805100,23/01/2023 19:06:45,1674500797898,-5,23/01/2023 14:06:37,110083,9,questionnaire-faea,,26573097,BLIND,7855902,,complete,ttejwx,337RC3OW0BDEGFRSOTE39VWP15ALVU,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1290x860,1247x699,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1674500814366,23/01/2023 19:06:54,1674500807170,-5,23/01/2023 14:06:47,110083,9,questionnaire-faea,,26573097,BLIND,7855902,,complete,ttejwx,337RC3OW0BDEGFRSOTE39VWP15ALVU,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1290x860,1231x699,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD1,4
3,1674500814514,23/01/2023 19:06:54,1674500807171,-5,23/01/2023 14:06:47,110083,9,questionnaire-faea,,26573097,BLIND,7855902,,complete,ttejwx,337RC3OW0BDEGFRSOTE39VWP15ALVU,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1290x860,1231x699,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD2,4
4,1674500814514,23/01/2023 19:06:54,1674500807172,-5,23/01/2023 14:06:47,110083,9,questionnaire-faea,,26573097,BLIND,7855902,,complete,ttejwx,337RC3OW0BDEGFRSOTE39VWP15ALVU,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1290x860,1231x699,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD3,4
5,1674500814514,23/01/2023 19:06:54,1674500807172,-5,23/01/2023 14:06:47,110083,9,questionnaire-faea,,26573097,BLIND,7855902,,complete,ttejwx,337RC3OW0BDEGFRSOTE39VWP15ALVU,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1290x860,1231x699,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,END QUESTIONNAIRE,9274
1,1674500813386,23/01/2023 19:06:53,1674500810718,-5,23/01/2023 14:06:50,110083,9,questionnaire-faea,,26573114,BLIND,7855961,,complete,iamyvk,3BV8HQ2ZZ2CC56LNQUH5OP0FQ0LA6B,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x929,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1674500829810,23/01/2023 19:07:09,1674500827166,-5,23/01/2023 14:07:07,110083,9,questionnaire-faea,,26573114,BLIND,7855961,,complete,iamyvk,3BV8HQ2ZZ2CC56LNQUH5OP0FQ0LA6B,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x929,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD1,2
3,1674500829936,23/01/2023 19:07:09,1674500827167,-5,23/01/2023 14:07:07,110083,9,questionnaire-faea,,26573114,BLIND,7855961,,complete,iamyvk,3BV8HQ2ZZ2CC56LNQUH5OP0FQ0LA6B,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x929,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD2,2
4,1674500829936,23/01/2023 19:07:09,1674500827167,-5,23/01/2023 14:07:07,110083,9,questionnaire-faea,,26573114,BLIND,7855961,,complete,iamyvk,3BV8HQ2ZZ2CC56LNQUH5OP0FQ0LA6B,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x929,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD3,1
5,1674500829936,23/01/2023 19:07:09,1674500827167,-5,23/01/2023 14:07:07,110083,9,questionnaire-faea,,26573114,BLIND,7855961,,complete,iamyvk,3BV8HQ2ZZ2CC56LNQUH5OP0FQ0LA6B,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x929,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,END QUESTIONNAIRE,16449
1,1674500834389,23/01/2023 19:07:14,1674500834840,-5,23/01/2023 14:07:14,110083,9,questionnaire-faea,,26573146,BLIND,7855804,,complete,xuqoew,38SKSKU7R789U97SPMFKU66VT3ELIX,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1600x900,1557x753,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1674500863911,23/01/2023 19:07:43,1674500864400,-5,23/01/2023 14:07:44,110083,9,questionnaire-faea,,26573146,BLIND,7855804,,complete,xuqoew,38SKSKU7R789U97SPMFKU66VT3ELIX,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1600x900,1540x753,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD1,1
3,1674500864282,23/01/2023 19:07:44,1674500864402,-5,23/01/2023 14:07:44,110083,9,questionnaire-faea,,26573146,BLIND,7855804,,complete,xuqoew,38SKSKU7R789U97SPMFKU66VT3ELIX,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1600x900,1540x753,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD2,1
4,1674500864282,23/01/2023 19:07:44,1674500864402,-5,23/01/2023 14:07:44,110083,9,questionnaire-faea,,26573146,BLIND,7855804,,complete,xuqoew,38SKSKU7R789U97SPMFKU66VT3ELIX,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1600x900,1540x753,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD3,1
5,1674500864282,23/01/2023 19:07:44,1674500864402,-5,23/01/2023 14:07:44,110083,9,questionnaire-faea,,26573146,BLIND,7855804,,complete,xuqoew,38SKSKU7R789U97SPMFKU66VT3ELIX,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1600x900,1540x753,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,END QUESTIONNAIRE,29562
1,1674500846364,23/01/2023 19:07:26,1674500846236,-6,23/01/2023 13:07:26,110083,9,questionnaire-faea,,26573164,BLIND,7855769,,complete,nbqago,3I2PTA7R3Z5BR1DTHU8SO8K2VDQQK2,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x825,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1674500860977,23/01/2023 19:07:40,1674500860885,-6,23/01/2023 13:07:40,110083,9,questionnaire-faea,,26573164,BLIND,7855769,,complete,nbqago,3I2PTA7R3Z5BR1DTHU8SO8K2VDQQK2,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1425x825,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD1,1
3,1674500861108,23/01/2023 19:07:41,1674500860886,-6,23/01/2023 13:07:40,110083,9,questionnaire-faea,,26573164,BLIND,7855769,,complete,nbqago,3I2PTA7R3Z5BR1DTHU8SO8K2VDQQK2,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1425x825,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD2,1
4,1674500861108,23/01/2023 19:07:41,1674500860886,-6,23/01/2023 13:07:40,110083,9,questionnaire-faea,,26573164,BLIND,7855769,,complete,nbqago,3I2PTA7R3Z5BR1DTHU8SO8K2VDQQK2,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1425x825,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD3,1
5,1674500861108,23/01/2023 19:07:41,1674500860886,-6,23/01/2023 13:07:40,110083,9,questionnaire-faea,,26573164,BLIND,7855769,,complete,nbqago,3I2PTA7R3Z5BR1DTHU8SO8K2VDQQK2,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1425x825,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,END QUESTIONNAIRE,14650
1,1674500848786,23/01/2023 19:07:28,1674500849452,-5,23/01/2023 14:07:29,110083,9,questionnaire-faea,,26573169,BLIND,7855819,,complete,wtlzbo,386PBUZZXL85PKRY740K67LV6I3LJ9,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2048x1152,2048x1009,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1674500865979,23/01/2023 19:07:45,1674500866719,-5,23/01/2023 14:07:46,110083,9,questionnaire-faea,,26573169,BLIND,7855819,,complete,wtlzbo,386PBUZZXL85PKRY740K67LV6I3LJ9,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2048x1152,2048x1009,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD1,1
3,1674500866103,23/01/2023 19:07:46,1674500866720,-5,23/01/2023 14:07:46,110083,9,questionnaire-faea,,26573169,BLIND,7855819,,complete,wtlzbo,386PBUZZXL85PKRY740K67LV6I3LJ9,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2048x1152,2048x1009,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD2,1
4,1674500866103,23/01/2023 19:07:46,1674500866720,-5,23/01/2023 14:07:46,110083,9,questionnaire-faea,,26573169,BLIND,7855819,,complete,wtlzbo,386PBUZZXL85PKRY740K67LV6I3LJ9,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2048x1152,2048x1009,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD3,1
5,1674500866103,23/01/2023 19:07:46,1674500866720,-5,23/01/2023 14:07:46,110083,9,questionnaire-faea,,26573169,BLIND,7855819,,complete,wtlzbo,386PBUZZXL85PKRY740K67LV6I3LJ9,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2048x1152,2048x1009,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,END QUESTIONNAIRE,17268
1,1674500851188,23/01/2023 19:07:31,1674500851066,-5,23/01/2023 14:07:31,110083,9,questionnaire-faea,,26573170,BLIND,7855869,,complete,acogtt,33IZTU6J87CTOHRD8HCM92759AQSXI,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1382x759,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1674500870166,23/01/2023 19:07:50,1674500870090,-5,23/01/2023 14:07:50,110083,9,questionnaire-faea,,26573170,BLIND,7855869,,complete,acogtt,33IZTU6J87CTOHRD8HCM92759AQSXI,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1367x759,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD1,2
3,1674500870317,23/01/2023 19:07:50,1674500870091,-5,23/01/2023 14:07:50,110083,9,questionnaire-faea,,26573170,BLIND,7855869,,complete,acogtt,33IZTU6J87CTOHRD8HCM92759AQSXI,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1367x759,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD2,2
4,1674500870317,23/01/2023 19:07:50,1674500870091,-5,23/01/2023 14:07:50,110083,9,questionnaire-faea,,26573170,BLIND,7855869,,complete,acogtt,33IZTU6J87CTOHRD8HCM92759AQSXI,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1367x759,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD3,2
5,1674500870317,23/01/2023 19:07:50,1674500870091,-5,23/01/2023 14:07:50,110083,9,questionnaire-faea,,26573170,BLIND,7855869,,complete,acogtt,33IZTU6J87CTOHRD8HCM92759AQSXI,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1367x759,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,END QUESTIONNAIRE,19025
1,1674500855642,23/01/2023 19:07:35,1674500855593,-5,23/01/2023 14:07:35,110083,9,questionnaire-faea,,26573175,BLIND,7855812,,complete,brwtdd,3907X2AHF6GVA98OSBNZO78Y9HJ2P2,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1062x738,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
