Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9ku2,Randomise questionnaire elements?,Question Key,Response
14,1.67408E+12,18/01/2023 22:08:33,1.67408E+12,-5,18/01/2023 17:08:34,110083,9,questionnaire-olq6,,26473417,BLIND,7814967,,complete,stdajy,36DSNE9QZB9DV5UVKWGCYOPP0T6OJ2,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1707x1024,1707x759,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_media,2
15,1.67408E+12,18/01/2023 22:08:33,1.67408E+12,-5,18/01/2023 17:08:34,110083,9,questionnaire-olq6,,26473417,BLIND,7814967,,complete,stdajy,36DSNE9QZB9DV5UVKWGCYOPP0T6OJ2,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1707x1024,1707x759,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_knife,7
16,1.67408E+12,18/01/2023 22:08:33,1.67408E+12,-5,18/01/2023 17:08:34,110083,9,questionnaire-olq6,,26473417,BLIND,7814967,,complete,stdajy,36DSNE9QZB9DV5UVKWGCYOPP0T6OJ2,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1707x1024,1707x759,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_voting,6
17,1.67408E+12,18/01/2023 22:08:33,1.67408E+12,-5,18/01/2023 17:08:34,110083,9,questionnaire-olq6,,26473417,BLIND,7814967,,complete,stdajy,36DSNE9QZB9DV5UVKWGCYOPP0T6OJ2,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1707x1024,1707x759,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,OpenEnded,Gut reactions to basic concept pairs based on my political identity and race
18,1.67408E+12,18/01/2023 22:08:33,1.67408E+12,-5,18/01/2023 17:08:34,110083,9,questionnaire-olq6,,26473417,BLIND,7814967,,complete,stdajy,36DSNE9QZB9DV5UVKWGCYOPP0T6OJ2,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1707x1024,1707x759,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,END QUESTIONNAIRE,94270
1,1.67408E+12,18/01/2023 22:08:57,1.67408E+12,-6,18/01/2023 16:08:56,110083,9,questionnaire-olq6,,26473457,BLIND,7814989,,complete,ucubxq,3N2BF7Y2VW5T4WETJGYEU7K5S1NHMB,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1440x827,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1.67408E+12,18/01/2023 22:11:03,1.67408E+12,-6,18/01/2023 16:11:02,110083,9,questionnaire-olq6,,26473457,BLIND,7814989,,complete,ucubxq,3N2BF7Y2VW5T4WETJGYEU7K5S1NHMB,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1440x827,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_religion,5
3,1.67408E+12,18/01/2023 22:11:03,1.67408E+12,-6,18/01/2023 16:11:02,110083,9,questionnaire-olq6,,26473457,BLIND,7814989,,complete,ucubxq,3N2BF7Y2VW5T4WETJGYEU7K5S1NHMB,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1440x827,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_science,5
4,1.67408E+12,18/01/2023 22:11:03,1.67408E+12,-6,18/01/2023 16:11:02,110083,9,questionnaire-olq6,,26473457,BLIND,7814989,,complete,ucubxq,3N2BF7Y2VW5T4WETJGYEU7K5S1NHMB,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1440x827,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_puppy,7
5,1.67408E+12,18/01/2023 22:11:03,1.67408E+12,-6,18/01/2023 16:11:02,110083,9,questionnaire-olq6,,26473457,BLIND,7814989,,complete,ucubxq,3N2BF7Y2VW5T4WETJGYEU7K5S1NHMB,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1440x827,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_healthcare,5
6,1.67408E+12,18/01/2023 22:11:03,1.67408E+12,-6,18/01/2023 16:11:02,110083,9,questionnaire-olq6,,26473457,BLIND,7814989,,complete,ucubxq,3N2BF7Y2VW5T4WETJGYEU7K5S1NHMB,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1440x827,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_community,4
7,1.67408E+12,18/01/2023 22:11:03,1.67408E+12,-6,18/01/2023 16:11:02,110083,9,questionnaire-olq6,,26473457,BLIND,7814989,,complete,ucubxq,3N2BF7Y2VW5T4WETJGYEU7K5S1NHMB,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1440x827,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_spider,4
8,1.67408E+12,18/01/2023 22:11:03,1.67408E+12,-6,18/01/2023 16:11:02,110083,9,questionnaire-olq6,,26473457,BLIND,7814989,,complete,ucubxq,3N2BF7Y2VW5T4WETJGYEU7K5S1NHMB,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1440x827,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_firefighter,6
9,1.67408E+12,18/01/2023 22:11:03,1.67408E+12,-6,18/01/2023 16:11:02,110083,9,questionnaire-olq6,,26473457,BLIND,7814989,,complete,ucubxq,3N2BF7Y2VW5T4WETJGYEU7K5S1NHMB,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1440x827,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_police,4
10,1.67408E+12,18/01/2023 22:11:03,1.67408E+12,-6,18/01/2023 16:11:02,110083,9,questionnaire-olq6,,26473457,BLIND,7814989,,complete,ucubxq,3N2BF7Y2VW5T4WETJGYEU7K5S1NHMB,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1440x827,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_kitten,7
11,1.67408E+12,18/01/2023 22:11:03,1.67408E+12,-6,18/01/2023 16:11:02,110083,9,questionnaire-olq6,,26473457,BLIND,7814989,,complete,ucubxq,3N2BF7Y2VW5T4WETJGYEU7K5S1NHMB,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1440x827,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_gun,5
12,1.67408E+12,18/01/2023 22:11:03,1.67408E+12,-6,18/01/2023 16:11:02,110083,9,questionnaire-olq6,,26473457,BLIND,7814989,,complete,ucubxq,3N2BF7Y2VW5T4WETJGYEU7K5S1NHMB,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1440x827,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_immigration,6
13,1.67408E+12,18/01/2023 22:11:03,1.67408E+12,-6,18/01/2023 16:11:02,110083,9,questionnaire-olq6,,26473457,BLIND,7814989,,complete,ucubxq,3N2BF7Y2VW5T4WETJGYEU7K5S1NHMB,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1440x827,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_blanket,7
14,1.67408E+12,18/01/2023 22:11:03,1.67408E+12,-6,18/01/2023 16:11:02,110083,9,questionnaire-olq6,,26473457,BLIND,7814989,,complete,ucubxq,3N2BF7Y2VW5T4WETJGYEU7K5S1NHMB,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1440x827,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_media,4
15,1.67408E+12,18/01/2023 22:11:03,1.67408E+12,-6,18/01/2023 16:11:02,110083,9,questionnaire-olq6,,26473457,BLIND,7814989,,complete,ucubxq,3N2BF7Y2VW5T4WETJGYEU7K5S1NHMB,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1440x827,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_knife,4
16,1.67408E+12,18/01/2023 22:11:03,1.67408E+12,-6,18/01/2023 16:11:02,110083,9,questionnaire-olq6,,26473457,BLIND,7814989,,complete,ucubxq,3N2BF7Y2VW5T4WETJGYEU7K5S1NHMB,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1440x827,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_voting,4
17,1.67408E+12,18/01/2023 22:11:03,1.67408E+12,-6,18/01/2023 16:11:02,110083,9,questionnaire-olq6,,26473457,BLIND,7814989,,complete,ucubxq,3N2BF7Y2VW5T4WETJGYEU7K5S1NHMB,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1440x827,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,OpenEnded,To understand how people feel about certain groups in society
18,1.67408E+12,18/01/2023 22:11:03,1.67408E+12,-6,18/01/2023 16:11:02,110083,9,questionnaire-olq6,,26473457,BLIND,7814989,,complete,ucubxq,3N2BF7Y2VW5T4WETJGYEU7K5S1NHMB,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1440x827,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,END QUESTIONNAIRE,125871
1,1.67408E+12,18/01/2023 22:10:16,1.67408E+12,-6,18/01/2023 16:10:17,110083,9,questionnaire-olq6,,26473477,BLIND,7814966,,complete,dxhzrs,3KJYX6QCMFM8LP3SL82QTGJXWM3VJB,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1600x900,1600x789,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1.67408E+12,18/01/2023 22:12:28,1.67408E+12,-6,18/01/2023 16:12:29,110083,9,questionnaire-olq6,,26473477,BLIND,7814966,,complete,dxhzrs,3KJYX6QCMFM8LP3SL82QTGJXWM3VJB,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1600x900,1600x789,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_religion,6
3,1.67408E+12,18/01/2023 22:12:28,1.67408E+12,-6,18/01/2023 16:12:29,110083,9,questionnaire-olq6,,26473477,BLIND,7814966,,complete,dxhzrs,3KJYX6QCMFM8LP3SL82QTGJXWM3VJB,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1600x900,1600x789,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_science,6
4,1.67408E+12,18/01/2023 22:12:28,1.67408E+12,-6,18/01/2023 16:12:29,110083,9,questionnaire-olq6,,26473477,BLIND,7814966,,complete,dxhzrs,3KJYX6QCMFM8LP3SL82QTGJXWM3VJB,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1600x900,1600x789,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_puppy,6
5,1.67408E+12,18/01/2023 22:12:28,1.67408E+12,-6,18/01/2023 16:12:29,110083,9,questionnaire-olq6,,26473477,BLIND,7814966,,complete,dxhzrs,3KJYX6QCMFM8LP3SL82QTGJXWM3VJB,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1600x900,1600x789,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_healthcare,6
6,1.67408E+12,18/01/2023 22:12:28,1.67408E+12,-6,18/01/2023 16:12:29,110083,9,questionnaire-olq6,,26473477,BLIND,7814966,,complete,dxhzrs,3KJYX6QCMFM8LP3SL82QTGJXWM3VJB,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1600x900,1600x789,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_community,7
7,1.67408E+12,18/01/2023 22:12:28,1.67408E+12,-6,18/01/2023 16:12:29,110083,9,questionnaire-olq6,,26473477,BLIND,7814966,,complete,dxhzrs,3KJYX6QCMFM8LP3SL82QTGJXWM3VJB,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1600x900,1600x789,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_spider,6
8,1.67408E+12,18/01/2023 22:12:28,1.67408E+12,-6,18/01/2023 16:12:29,110083,9,questionnaire-olq6,,26473477,BLIND,7814966,,complete,dxhzrs,3KJYX6QCMFM8LP3SL82QTGJXWM3VJB,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1600x900,1600x789,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_firefighter,6
9,1.67408E+12,18/01/2023 22:12:28,1.67408E+12,-6,18/01/2023 16:12:29,110083,9,questionnaire-olq6,,26473477,BLIND,7814966,,complete,dxhzrs,3KJYX6QCMFM8LP3SL82QTGJXWM3VJB,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1600x900,1600x789,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_police,6
10,1.67408E+12,18/01/2023 22:12:28,1.67408E+12,-6,18/01/2023 16:12:29,110083,9,questionnaire-olq6,,26473477,BLIND,7814966,,complete,dxhzrs,3KJYX6QCMFM8LP3SL82QTGJXWM3VJB,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1600x900,1600x789,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_kitten,6
11,1.67408E+12,18/01/2023 22:12:28,1.67408E+12,-6,18/01/2023 16:12:29,110083,9,questionnaire-olq6,,26473477,BLIND,7814966,,complete,dxhzrs,3KJYX6QCMFM8LP3SL82QTGJXWM3VJB,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1600x900,1600x789,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_gun,6
12,1.67408E+12,18/01/2023 22:12:28,1.67408E+12,-6,18/01/2023 16:12:29,110083,9,questionnaire-olq6,,26473477,BLIND,7814966,,complete,dxhzrs,3KJYX6QCMFM8LP3SL82QTGJXWM3VJB,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1600x900,1600x789,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_immigration,6
13,1.67408E+12,18/01/2023 22:12:28,1.67408E+12,-6,18/01/2023 16:12:29,110083,9,questionnaire-olq6,,26473477,BLIND,7814966,,complete,dxhzrs,3KJYX6QCMFM8LP3SL82QTGJXWM3VJB,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1600x900,1600x789,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_blanket,6
14,1.67408E+12,18/01/2023 22:12:28,1.67408E+12,-6,18/01/2023 16:12:29,110083,9,questionnaire-olq6,,26473477,BLIND,7814966,,complete,dxhzrs,3KJYX6QCMFM8LP3SL82QTGJXWM3VJB,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1600x900,1600x789,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_media,6
15,1.67408E+12,18/01/2023 22:12:28,1.67408E+12,-6,18/01/2023 16:12:29,110083,9,questionnaire-olq6,,26473477,BLIND,7814966,,complete,dxhzrs,3KJYX6QCMFM8LP3SL82QTGJXWM3VJB,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1600x900,1600x789,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_knife,6
16,1.67408E+12,18/01/2023 22:12:28,1.67408E+12,-6,18/01/2023 16:12:29,110083,9,questionnaire-olq6,,26473477,BLIND,7814966,,complete,dxhzrs,3KJYX6QCMFM8LP3SL82QTGJXWM3VJB,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1600x900,1600x789,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_voting,6
17,1.67408E+12,18/01/2023 22:12:28,1.67408E+12,-6,18/01/2023 16:12:29,110083,9,questionnaire-olq6,,26473477,BLIND,7814966,,complete,dxhzrs,3KJYX6QCMFM8LP3SL82QTGJXWM3VJB,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1600x900,1600x789,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,OpenEnded,to find out where people stand on current issues of the day. 
18,1.67408E+12,18/01/2023 22:12:28,1.67408E+12,-6,18/01/2023 16:12:29,110083,9,questionnaire-olq6,,26473477,BLIND,7814966,,complete,dxhzrs,3KJYX6QCMFM8LP3SL82QTGJXWM3VJB,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1600x900,1600x789,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,END QUESTIONNAIRE,132155
1,1.67408E+12,18/01/2023 22:11:39,1.67408E+12,-6,18/01/2023 16:11:38,110083,9,questionnaire-olq6,,26473504,BLIND,7814996,,complete,ogpkbb,33PPUNGG3EG6SXRFUA02GDIKUE3RZZ,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x617,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1.67408E+12,18/01/2023 22:12:54,1.67408E+12,-6,18/01/2023 16:12:54,110083,9,questionnaire-olq6,,26473504,BLIND,7814996,,complete,ogpkbb,33PPUNGG3EG6SXRFUA02GDIKUE3RZZ,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x617,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_religion,7
3,1.67408E+12,18/01/2023 22:12:55,1.67408E+12,-6,18/01/2023 16:12:54,110083,9,questionnaire-olq6,,26473504,BLIND,7814996,,complete,ogpkbb,33PPUNGG3EG6SXRFUA02GDIKUE3RZZ,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x617,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_science,5
4,1.67408E+12,18/01/2023 22:12:55,1.67408E+12,-6,18/01/2023 16:12:54,110083,9,questionnaire-olq6,,26473504,BLIND,7814996,,complete,ogpkbb,33PPUNGG3EG6SXRFUA02GDIKUE3RZZ,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x617,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_puppy,7
5,1.67408E+12,18/01/2023 22:12:55,1.67408E+12,-6,18/01/2023 16:12:54,110083,9,questionnaire-olq6,,26473504,BLIND,7814996,,complete,ogpkbb,33PPUNGG3EG6SXRFUA02GDIKUE3RZZ,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x617,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_healthcare,4
6,1.67408E+12,18/01/2023 22:12:55,1.67408E+12,-6,18/01/2023 16:12:54,110083,9,questionnaire-olq6,,26473504,BLIND,7814996,,complete,ogpkbb,33PPUNGG3EG6SXRFUA02GDIKUE3RZZ,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x617,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_community,7
7,1.67408E+12,18/01/2023 22:12:55,1.67408E+12,-6,18/01/2023 16:12:54,110083,9,questionnaire-olq6,,26473504,BLIND,7814996,,complete,ogpkbb,33PPUNGG3EG6SXRFUA02GDIKUE3RZZ,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x617,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_spider,1
8,1.67408E+12,18/01/2023 22:12:55,1.67408E+12,-6,18/01/2023 16:12:54,110083,9,questionnaire-olq6,,26473504,BLIND,7814996,,complete,ogpkbb,33PPUNGG3EG6SXRFUA02GDIKUE3RZZ,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x617,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_firefighter,7
9,1.67408E+12,18/01/2023 22:12:55,1.67408E+12,-6,18/01/2023 16:12:54,110083,9,questionnaire-olq6,,26473504,BLIND,7814996,,complete,ogpkbb,33PPUNGG3EG6SXRFUA02GDIKUE3RZZ,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x617,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_police,7
10,1.67408E+12,18/01/2023 22:12:55,1.67408E+12,-6,18/01/2023 16:12:54,110083,9,questionnaire-olq6,,26473504,BLIND,7814996,,complete,ogpkbb,33PPUNGG3EG6SXRFUA02GDIKUE3RZZ,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x617,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_kitten,7
11,1.67408E+12,18/01/2023 22:12:55,1.67408E+12,-6,18/01/2023 16:12:54,110083,9,questionnaire-olq6,,26473504,BLIND,7814996,,complete,ogpkbb,33PPUNGG3EG6SXRFUA02GDIKUE3RZZ,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x617,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_gun,4
12,1.67408E+12,18/01/2023 22:12:55,1.67408E+12,-6,18/01/2023 16:12:54,110083,9,questionnaire-olq6,,26473504,BLIND,7814996,,complete,ogpkbb,33PPUNGG3EG6SXRFUA02GDIKUE3RZZ,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x617,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_immigration,1
13,1.67408E+12,18/01/2023 22:12:55,1.67408E+12,-6,18/01/2023 16:12:54,110083,9,questionnaire-olq6,,26473504,BLIND,7814996,,complete,ogpkbb,33PPUNGG3EG6SXRFUA02GDIKUE3RZZ,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x617,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_blanket,7
14,1.67408E+12,18/01/2023 22:12:55,1.67408E+12,-6,18/01/2023 16:12:54,110083,9,questionnaire-olq6,,26473504,BLIND,7814996,,complete,ogpkbb,33PPUNGG3EG6SXRFUA02GDIKUE3RZZ,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x617,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_media,7
15,1.67408E+12,18/01/2023 22:12:55,1.67408E+12,-6,18/01/2023 16:12:54,110083,9,questionnaire-olq6,,26473504,BLIND,7814996,,complete,ogpkbb,33PPUNGG3EG6SXRFUA02GDIKUE3RZZ,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x617,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_knife,4
16,1.67408E+12,18/01/2023 22:12:55,1.67408E+12,-6,18/01/2023 16:12:54,110083,9,questionnaire-olq6,,26473504,BLIND,7814996,,complete,ogpkbb,33PPUNGG3EG6SXRFUA02GDIKUE3RZZ,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x617,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_voting,4
17,1.67408E+12,18/01/2023 22:12:55,1.67408E+12,-6,18/01/2023 16:12:54,110083,9,questionnaire-olq6,,26473504,BLIND,7814996,,complete,ogpkbb,33PPUNGG3EG6SXRFUA02GDIKUE3RZZ,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x617,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,OpenEnded,"one's opinion on many of todays issues, healthcare, police, firemen, immigration"
18,1.67408E+12,18/01/2023 22:12:55,1.67408E+12,-6,18/01/2023 16:12:54,110083,9,questionnaire-olq6,,26473504,BLIND,7814996,,complete,ogpkbb,33PPUNGG3EG6SXRFUA02GDIKUE3RZZ,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x617,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,END QUESTIONNAIRE,75780
1,1.67408E+12,18/01/2023 22:13:10,1.67408E+12,-6,18/01/2023 16:13:07,110083,9,questionnaire-olq6,,26473533,BLIND,7814945,,complete,zlxcpr,37TRT2X24W2TCB5MGRBQS4PQTUNJBT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1242x568,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1.67408E+12,18/01/2023 22:15:56,1.67408E+12,-6,18/01/2023 16:15:52,110083,9,questionnaire-olq6,,26473533,BLIND,7814945,,complete,zlxcpr,37TRT2X24W2TCB5MGRBQS4PQTUNJBT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1242x568,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_religion,7
3,1.67408E+12,18/01/2023 22:15:56,1.67408E+12,-6,18/01/2023 16:15:52,110083,9,questionnaire-olq6,,26473533,BLIND,7814945,,complete,zlxcpr,37TRT2X24W2TCB5MGRBQS4PQTUNJBT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1242x568,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_science,4
4,1.67408E+12,18/01/2023 22:15:56,1.67408E+12,-6,18/01/2023 16:15:52,110083,9,questionnaire-olq6,,26473533,BLIND,7814945,,complete,zlxcpr,37TRT2X24W2TCB5MGRBQS4PQTUNJBT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1242x568,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_puppy,7
5,1.67408E+12,18/01/2023 22:15:56,1.67408E+12,-6,18/01/2023 16:15:52,110083,9,questionnaire-olq6,,26473533,BLIND,7814945,,complete,zlxcpr,37TRT2X24W2TCB5MGRBQS4PQTUNJBT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1242x568,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_healthcare,7
6,1.67408E+12,18/01/2023 22:15:56,1.67408E+12,-6,18/01/2023 16:15:52,110083,9,questionnaire-olq6,,26473533,BLIND,7814945,,complete,zlxcpr,37TRT2X24W2TCB5MGRBQS4PQTUNJBT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1242x568,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_community,7
7,1.67408E+12,18/01/2023 22:15:56,1.67408E+12,-6,18/01/2023 16:15:52,110083,9,questionnaire-olq6,,26473533,BLIND,7814945,,complete,zlxcpr,37TRT2X24W2TCB5MGRBQS4PQTUNJBT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1242x568,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_spider,5
8,1.67408E+12,18/01/2023 22:15:56,1.67408E+12,-6,18/01/2023 16:15:52,110083,9,questionnaire-olq6,,26473533,BLIND,7814945,,complete,zlxcpr,37TRT2X24W2TCB5MGRBQS4PQTUNJBT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1242x568,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_firefighter,7
9,1.67408E+12,18/01/2023 22:15:56,1.67408E+12,-6,18/01/2023 16:15:52,110083,9,questionnaire-olq6,,26473533,BLIND,7814945,,complete,zlxcpr,37TRT2X24W2TCB5MGRBQS4PQTUNJBT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1242x568,,Purpose/Comfort Exit Questions,3,NonBlackIdentity,No,comf_police,7
